date,race_id,horse_id,horse_name,actual_rank,target,odds,win_odds,popularity,ranker_score,ranker_win_probability,prediction_rank,win_payout,model_train_end_date,evaluation_mode,racecourse,surface,distance,race_first_prize,umaban,class_code,place_payout,race_name,distance_band,season,prize_band
2025-09-14,2025-0914-09-04-04-09,2022105073,エコロディノス,3,0,11.0,1.100000023841858,1,1.243001640777632,0.5994931015790788,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,2000,15500000.0,5,grade:E|condition:13,100.0,能勢特別,1700～2000m,秋,11.0-15.9M
2025-09-14,2025-0914-09-04-04-10,2021107098,ラヴァンダ,1,1,24.0,2.4000000953674316,1,0.9838144665893308,0.1736385691892775,1,240.0,2025-08-31,monthly_walk_forward,阪神,芝,1600,18400000.0,8,grade:E|condition:13,130.0,仲秋ステークス,1300～1600m,秋,16.0-24.9M
2025-09-14,2025-0914-09-04-04-11,2022105402,カムニャック,1,1,29.0,2.9000000953674316,1,1.357319082833116,0.1669763287448622,1,290.0,2025-08-31,monthly_walk_forward,阪神,芝,1800,52000000.0,11,grade:B|condition:12,140.0,関西テレビ放送賞ローズステークス,1700～2000m,秋,50M+
2025-09-15,2025-0915-06-04-05-09,2022105702,リアライズカミオン,1,1,19.0,1.899999976158142,1,0.9984598116653756,0.4062653612985371,1,190.0,2025-08-31,monthly_walk_forward,中山,芝,1800,15500000.0,3,grade:E|condition:13,110.0,鋸山特別,1700～2000m,秋,11.0-15.9M
2025-09-15,2025-0915-06-04-05-10,2022105189,ブルーマエストロ,2,0,15.0,1.5,1,0.7192166075504347,0.3521571136159801,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,1800,15500000.0,6,grade:E|condition:13,110.0,２００５メモリアル　ディープインパクトカップ,1700～2000m,秋,11.0-15.9M
2025-09-15,2025-0915-06-04-05-11,2022105466,レッドバンデ,3,0,44.0,4.400000095367432,2,1.167083684976295,0.1834732270417524,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,2200,54000000.0,8,grade:B|condition:12,160.0,朝日杯セントライト記念,2100～2400m,秋,50M+
2025-09-15,2025-0915-09-04-05-01,2020106884,テーオーリカード,3,0,16.0,1.600000023841858,1,-0.0528803233552084,0.4767353713568324,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,2970,8400000.0,2,grade:unknown|condition:18,0.0,,2500m～,秋,8.0-10.9M
2025-09-15,2025-0915-09-04-05-09,2022106604,ヤマニンシュラ,1,1,17.0,1.7000000476837158,1,0.5991301740594038,0.2789339141357129,1,170.0,2025-08-31,monthly_walk_forward,阪神,芝,1200,15500000.0,13,grade:E|condition:13,110.0,新涼特別,～1200m,秋,11.0-15.9M
2025-09-15,2025-0915-09-04-05-10,2022101686,インブロリオ,4,0,19.0,1.899999976158142,1,0.7857326773742171,0.3729293184184223,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,1400,15500000.0,9,grade:E|condition:13,0.0,２０１５メモリアル　モーリスカップ,1300～1600m,秋,11.0-15.9M
2025-09-15,2025-0915-09-04-05-11,2021104416,ワイドブリザード,2,0,42.0,4.199999809265137,2,0.5262239412460846,0.2088198048169245,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,1800,18400000.0,6,grade:E|condition:13,160.0,ＪＲＡアニバーサリーステークス,1700～2000m,秋,16.0-24.9M
2025-09-20,2025-0920-06-04-06-09,2023100398,ランドスター,5,0,51.0,5.099999904632568,2,0.0825318722897015,0.157719826368232,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,1200,16000000.0,11,grade:E|condition:11,0.0,カンナステークス,～1200m,秋,16.0-24.9M
