phase,race_id,horse_id,horse_name,actual_rank,target,odds,win_odds,popularity,date,ranker_score,bt_strength,pl_strength,ranker_win_probability,bt_win_probability,pl_win_probability
calibration,2025-1228-06-05-08-11,2021104756,サンライズジパング,5,0,1225.0,122.5,13,2025-12-28 00:00:00,0.18415323051419213,-3.1580317515106078,0.8374851912361487,0.0587344100235694,0.058147532702796344,0.031899412383069876
calibration,2025-1228-06-05-08-11,2021105143,ダノンデサイル,3,0,38.0,3.799999952316284,2,2025-12-28 00:00:00,0.8891420892201349,-3.01034043753174,1.5232145586901926,0.134615748663513,0.07180621553076932,0.12571863116890128
calibration,2025-1228-06-05-08-11,2021105369,アドマイヤテラ,11,0,503.0,50.29999923706055,9,2025-12-28 00:00:00,0.5384943640765747,-3.253701832825951,0.7794510968908562,0.08911232729151024,0.05071957361522612,0.028403699487760663
calibration,2025-1228-06-05-08-11,2021105898,レガレイラ,4,0,33.0,3.299999952316284,1,2025-12-28 00:00:00,0.3716244047361928,-2.5997956474037744,1.567928427936906,0.07322816239309231,0.12908403119652845,0.13747939652566027
calibration,2025-1228-06-05-08-11,2021106787,コスモキュランダ,2,0,1115.0,111.5,12,2025-12-28 00:00:00,-1.3661913792126423,-3.7427594110185805,0.6178079631475661,0.009479114659294841,0.025220526845872174,0.020557649967255377
calibration,2025-1228-06-05-08-11,2021110048,シンエンペラー,14,0,266.0,26.600000381469727,6,2025-12-28 00:00:00,0.61897731142056,-2.4911432732310654,1.5249076594429318,0.09796237719160134,0.15075880989088586,0.12614506136885786
calibration,2025-1228-06-05-08-11,2022104614,エキサイトバイオ,8,0,297.0,29.700000762939453,7,2025-12-28 00:00:00,0.27367146939148224,-3.510042286089176,0.7909880165829478,0.06525752280961347,0.03516710947710934,0.02906670147327937
calibration,2025-1228-06-05-08-11,2022105081,ミュージアムマイル,1,1,38.0,3.799999952316284,3,2025-12-28 00:00:00,0.9887371819343488,-2.400707272063115,1.7129242792773676,0.15135001145008253,0.17155013593317478,0.18372972008361008
calibration,2025-1228-06-05-08-12,2018105996,サムハンター,12,0,957.0,95.69999694824219,13,2025-12-28 00:00:00,-1.9084619766530302,-0.33299866549793317,-0.21618879475914124,0.005412709924227075,0.014912029347044074,0.01795438587662772
calibration,2025-1228-06-05-08-12,2020103066,マルチャン,13,0,1141.0,114.0999984741211,14,2025-12-28 00:00:00,-1.159978053602555,0.0584231075400774,0.04238813470504474,0.01305693224039166,0.026084523978268374,0.030113942863160034
calibration,2025-1228-06-05-08-12,2020103241,ケイデンシーマーク,7,0,458.0,45.79999923706055,10,2025-12-28 00:00:00,-0.4965936871934752,0.413435632669147,0.35741739928990146,0.028496218511500335,0.043315170760270486,0.05654556717147761
calibration,2025-1228-06-05-08-12,2020103364,ペリファーニア,8,0,80.0,8.0,4,2025-12-28 00:00:00,0.08699159646566654,0.22827242699198358,0.22168053198872034,0.05661886970240038,0.03324764948327639,0.04310215850227705
calibration,2025-1228-06-05-08-12,2020103521,セブンマジシャン,2,0,62.0,6.199999809265137,3,2025-12-28 00:00:00,0.037155931031162936,0.9507054842713217,0.6359933011581484,0.053394733739230336,0.09331970603334568,0.09871121976938187
calibration,2025-1228-06-05-08-12,2020104912,アグラシアド,15,0,2333.0,233.3000030517578,15,2025-12-28 00:00:00,-1.4311620876567293,-0.09063507243453703,0.02627381758547096,0.00949038479127079,0.021081627579215903,0.029158884393801363
calibration,2025-1228-06-05-08-12,2021102419,ファインライン,10,0,583.0,58.29999923706055,12,2025-12-28 00:00:00,0.33245505158988164,0.5341594255339495,0.35599961983372364,0.07557479680864697,0.051468269875046165,0.05638545599414798
calibration,2025-1228-06-05-08-12,2021104153,エポックヴィーナス,9,0,349.0,34.900001525878906,9,2025-12-28 00:00:00,0.32543902718208645,0.8550198507516016,0.4355027817185847,0.07495355879636413,0.0813969281746697,0.06610322772310369
calibration,2025-1228-06-05-08-12,2021104865,カニキュル,6,0,117.0,11.699999809265137,5,2025-12-28 00:00:00,0.10214862567671187,0.5229243312674554,0.3882958084804533,0.057637541392688056,0.050648791176107606,0.06014772563181855
calibration,2025-1228-06-05-08-12,2021105121,ピックアチェリー,14,0,225.0,22.5,7,2025-12-28 00:00:00,0.3296676538493196,0.9322131018089005,0.46253171236912693,0.07532737093542621,0.09088669381757412,0.06977497616859238
calibration,2025-1228-06-05-08-12,2021105601,ショーマンフリート,16,0,2370.0,237.0,16,2025-12-28 00:00:00,-0.9727051458725087,-0.4075915646803472,-0.7298676178372185,0.016275164031864485,0.013404720773036503,0.006426800194578348
calibration,2025-1228-06-05-08-12,2021105757,テウメッサ,5,0,521.0,52.099998474121094,11,2025-12-28 00:00:00,-1.0700116679684544,0.03473997533825579,-0.30709423240360517,0.01451470111078807,0.025216767278104558,0.014969630992533357
calibration,2025-1228-06-05-08-12,2021105777,ボーモンド,11,0,225.0,22.5,6,2025-12-28 00:00:00,0.2653313027659774,0.5132389243774379,0.38285434130410256,0.06983628630518036,0.04995282542878695,0.05949669089207595
calibration,2025-1228-06-05-08-12,2021105837,レッドアトレーヴ,4,0,303.0,30.299999237060547,8,2025-12-28 00:00:00,0.04258840058152812,0.824803826321528,0.3089503653593758,0.053737079818055325,0.0779581220488037,0.05132165274148018
calibration,2025-1228-06-05-08-12,2022101448,グローリーリンク,2,0,37.0,3.700000047683716,2,2025-12-28 00:00:00,0.39315741095737894,1.2187053458853352,0.7629269634465077,0.08116932399598434,0.13685038410177458,0.12723883870485933
calibration,2025-1228-06-05-08-12,2022105369,ジョイフルニュース,1,1,26.0,2.5999999046325684,1,2025-12-28 00:00:00,1.5444487889969547,1.4493421778078028,1.0194798976553814,0.31450432789598143,0.19025579014467525,0.21254884238008448
calibration,2025-1228-09-05-08-05,2018110132,アメリカンエール,9,0,1384.0,138.39999389648438,14,2025-12-28 00:00:00,-2.845797471184451,-1.8653112526461755,-1.6449551870419508,0.01900588336488553,0.015809117338099112,0.013257910910377188
calibration,2025-1228-09-05-08-05,2019101023,アルカンサス,5,0,648.0,64.80000305175781,11,2025-12-28 00:00:00,-1.662217983789131,-1.3198255396032723,-1.2254540007218044,0.0764926790665922,0.03446182276055353,0.030679564968351627
calibration,2025-1228-09-05-08-05,2019101464,サラフィエル,4,0,37.0,3.700000047683716,2,2025-12-28 00:00:00,-0.7363145783470371,0.074677807846704,-0.1528858768616436,0.2273505641823845,0.25264864381481117,0.2621018174443764
calibration,2025-1228-09-05-08-05,2020100052,シルヴァーデューク,2,0,31.0,3.0999999046325684,1,2025-12-28 00:00:00,-1.5600397777227797,-0.7818055862329114,-0.94533212577274,0.08626333839156891,0.0743253485233546,0.05372296408234429
calibration,2025-1228-09-05-08-05,2020102013,オリンポスカズマ,8,0,779.0,77.9000015258789,12,2025-12-28 00:00:00,-2.329280606324584,-1.4622716540599037,-1.1577681673053886,0.03489751006612744,0.0281165304451206,0.035126943728245624
calibration,2025-1228-09-05-08-05,2020104005,アナザーエース,7,0,111.0,11.100000381469727,5,2025-12-28 00:00:00,-1.1454686984049816,-0.3244792012054094,-0.5903788356287035,0.14048986817263,0.1428471911051007,0.10926183164645248
calibration,2025-1228-09-05-08-05,2020106585,ヴォンヌヴォー,6,0,251.0,25.100000381469727,8,2025-12-28 00:00:00,-2.145588956967279,-1.2403902093927142,-1.1533494534325635,0.04331605296944848,0.038603045326417874,0.03543875131452825
calibration,2025-1228-09-05-08-05,2020110065,キュピドン,10,0,158.0,15.800000190734863,6,2025-12-28 00:00:00,-2.103785538700709,-1.110801602846082,-0.899316386397969,0.0454996119206813,0.04645377576490184,0.058901822084315526
calibration,2025-1228-09-05-08-05,2021106840,パーセルペーパー,11,0,251.0,25.100000381469727,9,2025-12-28 00:00:00,-1.1686732429326838,-0.2527715683901852,-0.27549502031966744,0.13670644769546492,0.15825615282612618,0.20510350569656374
calibration,2025-1228-09-05-08-05,2022101587,クリアクォーツ,3,0,100.0,10.0,4,2025-12-28 00:00:00,-1.337973917323127,-0.3964357845840937,-0.661510017074056,0.11201789612761534,0.1288927091296042,0.09477301947359572
calibration,2025-1228-09-05-08-05,2022106304,ナックエルドラド,1,1,185.0,18.5,7,2025-12-28 00:00:00,-1.9180256667542503,-0.8612496538605982,-0.7410295252045092,0.056613349966175015,0.06635111283771798,0.0808378864858882
calibration,2025-1228-09-05-08-05,2022106482,ヒロノビックバン,12,0,1195.0,119.5,13,2025-12-28 00:00:00,-2.74706727378725,-1.989740436048471,-1.4199205861691881,0.021346798076426372,0.013234550128192146,0.020793982164961027
calibration,2025-1228-09-05-08-08,2017103184,トゥルブレンシア,7,0,1346.0,134.60000610351562,12,2025-12-28 00:00:00,-1.9269405421657675,-0.35676855105528216,-0.3407458091572871,0.013867143851059102,0.031213277044768267,0.03362963917144938
calibration,2025-1228-09-05-08-08,2018102956,ワンダースティング,6,0,260.0,26.0,8,2025-12-28 00:00:00,-1.6982003831190513,-0.5257872602402482,-0.39602944692609277,0.01814923406980617,0.02451752705465833,0.030109493502818753
calibration,2025-1228-09-05-08-08,2020103189,レッドダンルース,5,0,80.0,8.0,5,2025-12-28 00:00:00,-0.04664011346578117,0.38658654374618007,0.14834364408029962,0.12667698759609913,0.09026767296050153,0.08944167195312945
calibration,2025-1228-09-05-08-08,2020105228,ジョウショーパワー,12,0,958.0,95.80000305175781,11,2025-12-28 00:00:00,-2.3781089871164363,-1.0656136775766316,-0.9527607644391418,0.008155853452730288,0.011338541285302721,0.009888553595674802
calibration,2025-1228-09-05-08-08,2020106491,メイショウジェンマ,11,0,728.0,72.80000305175781,10,2025-12-28 00:00:00,-2.612084684779754,-1.2988045991287345,-0.9016481476987392,0.0061933142153998985,0.008126072891159226,0.010952887490320615
calibration,2025-1228-09-05-08-08,2021103002,アラナコア,4,0,68.0,6.800000190734863,4,2025-12-28 00:00:00,-0.666863305449678,0.36856679931955605,0.11724210149234582,0.06106666267732629,0.08797361221180079,0.08404762627443212
calibration,2025-1228-09-05-08-08,2021103154,メイショウカシワデ,3,0,36.0,3.5999999046325684,1,2025-12-28 00:00:00,0.07316563479114778,0.9115056781051729,0.5208615567549172,0.14585141250091146,0.19107459049730594,0.18841039356326764
calibration,2025-1228-09-05-08-08,2021110130,ドッビアーコ,10,0,174.0,17.399999618530273,7,2025-12-28 00:00:00,-1.0108208130621654,-0.4141203263591975,-0.3776953731444638,0.04074406589749125,0.028757898013396024,0.03123404445505406
calibration,2025-1228-09-05-08-08,2022100413,ディオスパーダ,13,0,2163.0,216.3000030517578,13,2025-12-28 00:00:00,-2.1890322705608125,-1.0117791509574237,-0.8125451666374379,0.010187679320929401,0.01224495630706731,0.013089482974156623
calibration,2025-1228-09-05-08-08,2022101553,スマートシーカー,8,0,82.0,8.199999809265137,6,2025-12-28 00:00:00,-0.16448739543103733,0.26979542475449847,0.05465050923168263,0.1102771321467324,0.07639635186825935,0.07415818398101594
calibration,2025-1228-09-05-08-08,2022103538,ゴールドダイアー,1,1,46.0,4.599999904632568,2,2025-12-28 00:00:00,0.29697950125648587,1.142887707717649,0.6870935045339297,0.1897863208174758,0.2659237555873455,0.2627193688022494
calibration,2025-1228-09-05-08-08,2022105878,メイケイロゼッタ,9,0,385.0,38.5,9,2025-12-28 00:00:00,-1.6890891608934444,-0.4221519970961723,-0.414379291591118,0.018344823649881846,0.028429820949120253,0.029024515399099574
calibration,2025-1228-09-05-08-08,2022105885,ショーダンサー,2,0,47.0,4.699999809265137,3,2025-12-28 00:00:00,0.5335818287464449,0.7122253886744678,0.3840000090045548,0.25069936980415686,0.14373592332931479,0.1432941388373317
calibration,2025-1228-09-05-08-09,2018105047,ホウオウサンデー,12,0,166.0,16.600000381469727,5,2025-12-28 00:00:00,-0.8639285243083956,-0.223295291911333,-0.07623387191472676,0.0496421504003712,0.0594659765150961,0.06927190527014171
calibration,2025-1228-09-05-08-09,2020101184,シャイニースイフト,8,0,2224.0,222.39999389648438,12,2025-12-28 00:00:00,-2.2167240419610543,-1.018532631725131,-0.6893551027901665,0.010107888321045375,0.019093557665034785,0.02032388824181097
calibration,2025-1228-09-05-08-09,2020103499,トーホウガレオン,7,0,211.0,21.100000381469727,6,2025-12-28 00:00:00,-1.7267514563817303,-0.38567215442114117,-0.367104632436866,0.01798889237014074,0.04715487415687322,0.03871774010292029
calibration,2025-1228-09-05-08-09,2021104167,エイムフォーエース,6,0,226.0,22.600000381469727,7,2025-12-28 00:00:00,-0.5983834600934081,-0.311929082236035,-0.13365630280346558,0.06784639393129627,0.05239360936775179,0.06175621108741162
calibration,2025-1228-09-05-08-09,2021104421,デファイ,9,0,329.0,32.900001525878906,10,2025-12-28 00:00:00,-0.8101007722384389,-0.2654768534562576,-0.1700477157687765,0.05288750160798351,0.05598842383236552,0.05742109410475801
calibration,2025-1228-09-05-08-09,2021105127,テラメリタ,5,0,37.0,3.700000047683716,2,2025-12-28 00:00:00,0.3460676670643027,0.7019708671173571,0.4986130179975416,0.20610076719614673,0.22300922188177763,0.21870705729618836
calibration,2025-1228-09-05-08-09,2021105374,クイックバイオ,11,0,274.0,27.399999618530273,8,2025-12-28 00:00:00,-0.5399811170438585,-0.2865806555405176,-0.1551165899295727,0.07267190626535797,0.05432565936025471,0.0591616767818298
calibration,2025-1228-09-05-08-09,2022101197,マイエレメント,1,1,27.0,2.700000047683716,1,2025-12-28 00:00:00,0.24452351796838634,0.6102072168131958,0.4892692898606688,0.18289304080935923,0.19560986586847107,0.21465793050215864
calibration,2025-1228-09-05-08-09,2022101697,グラフィティアート,4,0,56.0,5.599999904632568,3,2025-12-28 00:00:00,0.22928295291639228,0.3304736087580491,0.17007418298263483,0.17964297859342448,0.13117112326903607,0.11336985493229786
calibration,2025-1228-09-05-08-09,2022105422,フォーキャンドルズ,10,0,296.0,29.600000381469727,9,2025-12-28 00:00:00,-0.2833792505393898,0.21570524692188597,0.09781147209799959,0.09828185527526523,0.11133547633343027,0.09811400360631874
calibration,2025-1228-09-05-08-09,2022105534,シャンパンライフ,2,0,59.0,5.900000095367432,4,2025-12-28 00:00:00,-1.194372216256511,-0.7571146206753703,-0.5748760369098658,0.03365235351529233,0.027738054654925324,0.02555300920066325
calibration,2025-1228-09-05-08-09,2022106796,レモンバーム,3,0,541.0,54.099998474121094,11,2025-12-28 00:00:00,-1.3420827634321493,-0.8969864464524361,-0.6286898525651984,0.028284271714317053,0.022714157094983603,0.02294562887350061
calibration,2025-1228-09-05-08-10,2018102178,マイネルエニグマ,2,0,204.0,20.399999618530273,6,2025-12-28 00:00:00,-0.6726775739351732,0.4147181842653538,0.17633567659932678,0.04040324807916514,0.04568817077235881,0.04215909127304458
calibration,2025-1228-09-05-08-10,2018103590,リッケンバッカー,7,0,903.0,90.30000305175781,9,2025-12-28 00:00:00,-2.1898648178302467,-0.3384509092569092,-0.22813202502350724,0.006780046839750233,0.015578372455169529,0.018774788761039937
calibration,2025-1228-09-05-08-10,2019101079,アスクビギンアゲン,11,0,1038.0,103.80000305175781,10,2025-12-28 00:00:00,-2.180963045143918,-0.927565372819583,-0.4712611743684773,0.006851425166891501,0.006714648482188875,0.011545048546989518
calibration,2025-1228-09-05-08-10,2019104126,ミアステラ,8,0,885.0,88.5,8,2025-12-28 00:00:00,-1.5893257675330439,-0.20881157420894886,-0.334591512250758,0.013742600587977234,0.018747916407902538,0.015174190209407804
calibration,2025-1228-09-05-08-10,2019104800,エイカイマッケンロ,9,0,1137.0,113.69999694824219,11,2025-12-28 00:00:00,-1.9752217897448583,-0.8996693191087479,-1.0472975346223259,0.008727729186821813,0.006987640780518762,0.0036480177114505226
calibration,2025-1228-09-05-08-10,2019105824,アレナリア,3,0,178.0,17.799999237060547,4,2025-12-28 00:00:00,-0.779153620491763,0.0838710403676167,0.3495698446106861,0.03564626035959993,0.028479958863791538,0.059615683520938635
calibration,2025-1228-09-05-08-10,2020101486,ドットクルー,4,0,143.0,14.300000190734863,3,2025-12-28 00:00:00,-0.5473793281385979,0.568045708546631,0.33008134977301706,0.046820440981344406,0.05687630030708826,0.0573367452244517
calibration,2025-1228-09-05-08-10,2020106966,ピンクジン,6,0,522.0,52.20000076293945,7,2025-12-28 00:00:00,-1.0309262685751925,-0.1857531763220585,0.06374743383465376,0.026507855611074584,0.01937576754614342,0.03365877733832912
calibration,2025-1228-09-05-08-10,2021101724,ガジュノリ,10,0,204.0,20.399999618530273,5,2025-12-28 00:00:00,-0.47730677214691103,0.5611063884277487,0.29604524313726,0.05084379969567271,0.056315253170101505,0.053563586605285596
calibration,2025-1228-09-05-08-10,2021104948,キーパフォーマー,5,0,38.0,3.799999952316284,2,2025-12-28 00:00:00,0.2662746808870405,1.1444425563631997,0.9858903600525386,0.12194375225034629,0.1295805645604993,0.21284404547436211
calibration,2025-1228-09-05-08-10,2022101827,ローランドバローズ,1,1,14.0,1.399999976158142,1,2025-12-28 00:00:00,1.6777950429425925,2.235311772418588,1.404524576675748,0.6417328412413562,0.6156554066542376,0.49168002533470045
calibration,2025-1228-09-05-08-11,2017106642,メイショウカズサ,9,0,1911.0,191.10000610351562,15,2025-12-28 00:00:00,-2.173039142951704,-1.9110097050925274,-2.3469667664365677,0.006960955228753596,0.0025474491239697375,0.0003676836080761676
calibration,2025-1228-09-05-08-11,2018101739,ケイアイシェルビー,7,0,1669.0,166.89999389648438,14,2025-12-28 00:00:00,-1.8113751293364844,-1.2347854403884027,-1.2247616094152711,0.010652597778564928,0.006693434889768976,0.003469039806215951
calibration,2025-1228-09-05-08-11,2019101975,ナムラフランク,3,0,560.0,56.0,11,2025-12-28 00:00:00,-0.5592587784477838,0.27913601768232216,0.30221345911883124,0.04647348082877147,0.05819922968026954,0.0735398899809845
calibration,2025-1228-09-05-08-11,2019102454,サクセスローレル,13,0,2357.0,235.6999969482422,16,2025-12-28 00:00:00,-1.6694547609559784,-0.6379639960747934,-0.4018820755684091,0.012588314015983117,0.01570107595418469,0.017986777604863884
calibration,2025-1228-09-05-08-11,2020101174,ユキマル,5,0,69.0,6.900000095367432,4,2025-12-28 00:00:00,0.3915146726922913,0.7390659007378311,0.6325353150437591,0.14222905856983425,0.11227091214403831,0.14237603505738883
calibration,2025-1228-09-05-08-11,2020101182,グッジョブ,15,0,430.0,43.0,10,2025-12-28 00:00:00,-0.5297161117712678,0.5150790047103355,0.37176468703460896,0.04811711444977449,0.08152694091162498,0.08451511851193831
calibration,2025-1228-09-05-08-11,2020101373,バトゥーキ,2,0,59.0,5.900000095367432,3,2025-12-28 00:00:00,-0.566470693805807,0.6761620216989384,0.42534268837681466,0.046080839698556815,0.1026219784443979,0.0940744451346137
calibration,2025-1228-09-05-08-11,2020103785,コンティノアール,14,0,172.0,17.200000762939453,7,2025-12-28 00:00:00,0.4511669020080329,0.531610350351663,0.4356764139691851,0.15256915059618184,0.08347521296043442,0.09603895491535551
calibration,2025-1228-09-05-08-11,2020104304,スマートサニー,6,0,262.0,26.200000762939453,9,2025-12-28 00:00:00,-0.5247480193605762,0.28093011384743755,0.10908095977014724,0.04839917355146602,0.05834858530416492,0.04997700407491328
calibration,2025-1228-09-05-08-11,2020106557,コンクイスタ,4,0,32.0,3.200000047683716,1,2025-12-28 00:00:00,0.020850835617370996,0.5640504041580838,0.45624225300642457,0.0919609236651596,0.08743473864477794,0.10007156375623792
calibration,2025-1228-09-05-08-11,2020106877,スマートアイ,16,0,972.0,97.19999694824219,13,2025-12-28 00:00:00,-1.2960729955755677,-0.0514952184671007,-0.2833139558647333,0.01953175474810339,0.0362899840445353,0.022800287598763555
calibration,2025-1228-09-05-08-11,2020110131,メタマックス,10,0,717.0,71.69999694824219,12,2025-12-28 00:00:00,-0.7381259756510984,-0.0031455029502093224,0.03326540450790716,0.03765440132365907,0.038885164545311615,0.04294550002824259
calibration,2025-1228-09-05-08-11,2021100161,ロードフロンティア,11,0,210.0,21.0,8,2025-12-28 00:00:00,-0.6738923356582422,0.10572253205527918,0.026969244709358978,0.040610182541101124,0.04542845032956099,0.04240810717890761
calibration,2025-1228-09-05-08-11,2021101444,サトノフェニックス,8,0,108.0,10.800000190734863,6,2025-12-28 00:00:00,-0.13246483321837563,0.605309501700183,0.2262549307828409,0.0767836993016608,0.09274318659908655,0.06317514339999522
calibration,2025-1228-09-05-08-11,2021103812,ワイワイレジェンド,12,0,78.0,7.800000190734863,5,2025-12-28 00:00:00,-0.4311043421978686,0.1968028193827429,0.1612086014792839,0.05403606911438789,0.05174114281697507,0.05546866487993709
calibration,2025-1228-09-05-08-11,2021110148,ノーブルロジャー,1,1,53.0,5.300000190734863,2,2025-12-28 00:00:00,0.5195581707851553,0.8203366451971691,0.5070987027128506,0.16535228458804166,0.12609251360689902,0.11078578446356595
calibration,2025-1228-09-05-08-12,2020103280,エマヌエーレ,5,0,68.0,6.800000190734863,4,2025-12-28 00:00:00,-0.7486810841988918,-0.1092698468578987,-0.029714005726101715,0.06046747110406091,0.07607169040349628,0.07444813220168699
calibration,2025-1228-09-05-08-12,2020104983,マルプリ,10,0,935.0,93.5,10,2025-12-28 00:00:00,-1.670037790592072,-0.3554996052660484,-0.2811159371814614,0.02045355050806972,0.0535127205388047,0.04502864343023016
calibration,2025-1228-09-05-08-12,2021101382,ブリックワーク,8,0,295.0,29.5,9,2025-12-28 00:00:00,-1.7883008453826719,-0.12607190684649716,-0.1640617124146691,0.01779688569008388,0.07426748570034859,0.05690636839667451
calibration,2025-1228-09-05-08-12,2021102461,バンドシェル,3,0,37.0,3.700000047683716,1,2025-12-28 00:00:00,0.06775440985830916,0.29028885698128604,0.1156424882845844,0.15800361281604186,0.13462246951957668,0.09956549400991843
calibration,2025-1228-09-05-08-12,2021103312,ロードマイライフ,6,0,46.0,4.599999904632568,3,2025-12-28 00:00:00,0.39320789406919376,0.492191814185612,0.4960916128342907,0.23171411542349288,0.1796314289647347,0.21308985004913478
calibration,2025-1228-09-05-08-12,2021105358,アスティスプマンテ,2,0,74.0,7.400000095367432,5,2025-12-28 00:00:00,-0.5424856565232616,-0.21735095806929144,-0.01000350395659197,0.07706802002309177,0.06518794785533452,0.07744156673780006
calibration,2025-1228-09-05-08-12,2021105370,キャプテンシー,9,0,213.0,21.299999237060547,7,2025-12-28 00:00:00,-1.0374547992698273,-0.3704366661442208,-0.2775908802994163,0.04305041067442368,0.0523829278746733,0.045347222177707355
calibration,2025-1228-09-05-08-12,2021106661,ヒーローインチーフ,7,0,228.0,22.799999237060547,8,2025-12-28 00:00:00,-0.5538858781772716,0.052191253221703926,-0.00374916247984328,0.07604128248120211,0.09580691891327486,0.07841634261474262
calibration,2025-1228-09-05-08-12,2021107063,イツモニコニコ,1,1,40.0,4.0,2,2025-12-28 00:00:00,0.026833797327582596,0.19999151613039567,0.3259982229839019,0.1505772138700729,0.11833009539483334,0.15164270492254006
calibration,2025-1228-09-05-08-12,2022102057,サウンドモリアーナ,3,0,96.0,9.600000381469727,6,2025-12-28 00:00:00,0.10369342481169547,0.36687045539009266,0.34689177847921737,0.1648274374094604,0.15018631483492287,0.15811367545956495
validation,2026-0104-06-01-01-07,2021100579,ラムゼイテソーロ,15,0,1420.0,142.0,15,2026-01-04 00:00:00,-1.8072388706005211,-0.6114702831029635,-0.7508636877610758,0.02137282890464746,0.04259007551680775,0.03196945277966108
validation,2026-0104-06-01-01-07,2021102531,ミヤジテン,6,0,1407.0,140.6999969482422,14,2026-01-04 00:00:00,-1.8247650825258548,-1.2695382059691833,-0.8790736386389691,0.02093665321067857,0.0166352547654508,0.024738505193070748
validation,2026-0104-06-01-01-07,2021103376,ブレードサクセス,9,0,133.0,13.300000190734863,5,2026-01-04 00:00:00,-0.39206897281084346,0.008989070391383724,-0.14488112467240455,0.11295914447947034,0.1033366145520765,0.10741995573682538
validation,2026-0104-06-01-01-07,2021104922,インテルメディオ,2,0,174.0,17.399999618530273,8,2026-01-04 00:00:00,-2.1550510870115143,-1.2512350767650031,-0.9999636656500912,0.014195565045921708,0.01707595872595065,0.019425388391432135
validation,2026-0104-06-01-01-07,2021106063,ネオシルバー,10,0,629.0,62.900001525878906,10,2026-01-04 00:00:00,-1.0152552159756898,-0.4895103259092767,-0.5346438372169916,0.05426426536990147,0.05069613968289495,0.04926532798561313
validation,2026-0104-06-01-01-07,2021106821,マイネルレグルス,12,0,1368.0,136.8000030517578,13,2026-01-04 00:00:00,-1.7497265805565523,-1.1122512969915124,-0.9144200843279526,0.022868992544163146,0.020826366593409504,0.023050052638569837
validation,2026-0104-06-01-01-07,2022100320,タキノボリ,11,0,145.0,14.5,6,2026-01-04 00:00:00,-0.3896622065204496,-0.3574985198374806,-0.3140872989635779,0.1132794403829084,0.06121780396733292,0.07657982216525935
validation,2026-0104-06-01-01-07,2022101739,ピコブルー,16,0,2070.0,207.0,16,2026-01-04 00:00:00,-2.530286701385962,-1.2863329868478124,-0.9930123328911953,0.009129180496376798,0.01624088259543669,0.019697339108420673
validation,2026-0104-06-01-01-07,2022102446,ノアヴィヴァーチェ,4,0,165.0,16.5,7,2026-01-04 00:00:00,-0.9235005006817424,-0.08073403884037222,-0.2546433321367258,0.06044976187554566,0.09090508059044533,0.08624754204629974
validation,2026-0104-06-01-01-07,2022104062,カージオイド,5,0,98.0,9.800000190734863,2,2026-01-04 00:00:00,-0.3988188079447177,0.4140200507800206,0.008257972782127643,0.11206569003685476,0.1843078483301903,0.14591498642131276
validation,2026-0104-06-01-01-07,2022104312,ディースプレマシー,3,0,1065.0,106.5,11,2026-01-04 00:00:00,-1.667418206672019,-0.8082435821619133,-0.7440832228333112,0.025194238481510627,0.032153346777632506,0.032405941191572626
validation,2026-0104-06-01-01-07,2022104601,バタール,1,1,16.0,1.600000023841858,1,2026-01-04 00:00:00,-0.27590750864942537,-0.19295706387215072,-0.3929661759409081,0.12950075951841103,0.07743952309102765,0.06540350628085286
validation,2026-0104-06-01-01-07,2022104969,ホウオウサムレット,14,0,114.0,11.399999618530273,4,2026-01-04 00:00:00,-0.11894411198517672,0.24859485753604876,0.02243715814497045,0.15576517204534193,0.14551595597711564,0.15011212848224006
validation,2026-0104-06-01-01-07,2022105414,テンミラージュ,8,0,1205.0,120.5,12,2026-01-04 00:00:00,-1.5986894690755298,-1.0607479566668438,-0.856490578014058,0.02731600174661381,0.02241647117810294,0.02588146474862358
validation,2026-0104-06-01-01-07,2022106099,ハルノアラシ,13,0,176.0,17.600000381469727,9,2026-01-04 00:00:00,-1.2927170902491618,-0.26663378286788914,-0.3863847992054845,0.03915155652158985,0.06970310248872352,0.06627008729446841
validation,2026-0104-06-01-01-07,2022106951,ブレゲアン,7,0,105.0,10.5,3,2026-01-04 00:00:00,-0.6689995527768912,-0.5141946989282165,-0.3204036328300497,0.08155074934006444,0.04893957516740244,0.07561849953577768
validation,2026-0104-06-01-01-08,2019104128,クイーンアポーン,9,0,1807.0,180.6999969482422,14,2026-01-04 00:00:00,-1.8713099303441623,-1.7886678043092408,-1.0397266258142288,0.023448026418050362,0.020964194143918886,0.03221883956030403
validation,2026-0104-06-01-01-08,2019105287,フォンメイリー,5,0,129.0,12.899999618530273,7,2026-01-04 00:00:00,-0.7472546165379631,-0.7273154150171681,-0.43583122867411894,0.08798834357379083,0.09549115646231213,0.10780695297666695
validation,2026-0104-06-01-01-08,2019106938,ブエナディオサ,12,0,551.0,55.099998474121094,11,2026-01-04 00:00:00,-1.0055133324093741,-1.469386658943554,-0.876549497272473,0.06493394763138283,0.03308009902568217,0.04465229108294524
validation,2026-0104-06-01-01-08,2020103937,ラヴァグロウ,1,1,68.0,6.800000190734863,3,2026-01-04 00:00:00,-0.10569548786801067,-0.3506470868460654,-0.2961706226607357,0.1871629806987075,0.1635520441258557,0.14254580223785168
