date,race_id,horse_id,horse_name,actual_rank,target,odds,win_odds,popularity,ranker_score,ranker_win_probability,prediction_rank,win_payout,model_train_end_date,evaluation_mode
2026-07-11,2026-0711-03-02-05-01,2020103507,グラニットピーク,9,0,212.0,21.2,8,-0.8091778594504687,0.08657102330352888,4,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-01,2019104010,タマモエース,11,0,182.0,18.2,5,-1.4378972726943569,0.03526160043033579,5,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-01,2017104238,フームスムート,6,0,265.0,26.5,9,-1.4843172007214915,0.03299910310452423,6,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-01,2020103537,ジーククローネ,4,0,123.0,12.3,4,-1.516946769723329,0.0314961939782343,7,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-01,2022106304,ナックエルドラド,5,0,904.0,90.4,11,-1.553215460032571,0.02990585551114254,8,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-01,2020105774,コスモチプリア,10,0,212.0,21.2,7,-1.6590828273200564,0.025708333539869406,9,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-01,2019101488,クラウンセト,3,0,524.0,52.4,10,-1.815793397376046,0.020551685533100144,10,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-01,2021104974,ヒットアンドロール,7,0,211.0,21.1,6,-1.8361693088443585,0.019962080795061087,11,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-07,2023103472,ドナルンバ,1,1,22.0,2.2,1,0.5912330383245493,0.2767781346786563,1,220.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-07,2023107032,イモータリス,3,0,41.0,4.1,3,0.4609842167652599,0.2297855499205049,2,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-07,2023107329,ボニープリンス,4,0,30.0,3.0,2,0.13061203852452324,0.14333524077967372,3,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-07,2022104761,ニヴルヘイム,9,0,235.0,23.5,5,-0.03897802421780634,0.1124956674663634,4,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-07,2023107331,ヴァンデスペランス,10,0,86.0,8.6,4,-0.04898742670355445,0.11089852157181822,5,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-07,2021106811,マイネルモメンタム,2,0,339.0,33.9,6,-0.4675889932830203,0.06098410918755516,6,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-07,2021106203,ウインボレロ,6,0,504.0,50.4,7,-0.9441556806993296,0.03087058447181085,7,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-07,2021103037,デリシュー,5,0,719.0,71.9,8,-1.4060139554413724,0.0159587335331932,8,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-07,2021103518,リアルセンター,7,0,1513.0,151.3,9,-1.8724272345595885,0.00819645342743323,9,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-07,2023100729,ヘルメスギャング,11,0,1887.0,188.7,10,-1.9430199646578066,0.0074101804747522,10,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-07,2022107023,グランプラネッタ,8,0,2477.0,247.7,11,-2.512072992593517,0.003286824488238802,11,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-08,2023106312,ジェイエルキャリア,5,0,81.0,8.1,4,-0.15761415919789418,0.14456065542791535,1,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-08,2023105263,アイムインディ,7,0,34.0,3.4,2,-0.17066655020004157,0.141890113206269,2,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-08,2023103751,グラティアム,2,0,60.0,6.0,3,-0.29987567769004503,0.11797449293379052,3,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-08,2023104658,ライヴレッドアイ,1,1,32.0,3.2,1,-0.35231362308873543,0.10945977048845397,4,320.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-08,2023102007,ゼファーテソーロ,3,0,103.0,10.3,6,-0.43996921663923916,0.09657643935474433,5,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-08,2023103802,ブーケドリス,4,0,93.0,9.3,5,-0.48277536223395273,0.09084758170012497,6,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-08,2023103006,マサノピンクレディ,10,0,130.0,13.0,7,-0.7059865182434706,0.06604326753013519,7,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-08,2022106099,ハルノアラシ,9,0,1028.0,102.8,11,-0.7686565731904538,0.060387458699118754,8,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-08,2022104609,フラッシュポイント,8,0,661.0,66.1,9,-0.8490782275533956,0.05383336101946728,9,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-08,2021106724,チェルシー,11,0,375.0,37.5,8,-1.0295300071324323,0.04160020569084658,10,0.0,2026-06-30,monthly_walk_forward
