race_id,gap_rank_upper,gap_rank_lower,upper_horse,lower_horse,upper_score,lower_score,raw_gap,gap_ratio,cluster_above_size,gap_percentile,gap_strength,is_major_gap
2026-0725-01-01-01-11,7,8,ルーフ,シカゴスティング,0.0737611921897566,0.0713507207129365,0.0024104714768201085,1.0337834215651176,7,30.02524762089726,30.02524762089726,0
2026-0725-01-01-01-11,8,9,シカゴスティング,エヴァンスウィート,0.0713507207129365,0.06692288905927753,0.004427831653658967,1.0661631874520088,8,41.6391532336376,41.6391532336376,0
2026-0725-01-01-01-11,9,10,エヴァンスウィート,パクスロマーナ,0.06692288905927753,0.058469578327805,0.008453310731472527,1.1445762219128675,9,57.71994562050884,57.71994562050884,0
2026-0725-01-01-01-11,10,11,パクスロマーナ,ウィルオレオール,0.058469578327805,0.02983794379660281,0.02863163453120219,1.959571300434651,10,84.24936880947756,84.24936880947756,0
2026-0725-01-01-01-11,11,12,ウィルオレオール,ゴールドサーベル,0.02983794379660281,0.01939189604755679,0.01044604774904602,1.5386810925258714,11,62.53641483783259,62.53641483783259,0
2026-0725-01-01-01-12,1,2,セボンサデッセ,ベラジオワールド,0.2917023344828454,0.24887998350262122,0.04282235098022416,1.1720602451734459,1,90.09516410953583,90.09516410953583,1
2026-0725-01-01-01-12,2,3,ベラジオワールド,ハイクオリティ,0.24887998350262122,0.10766138243541297,0.14121860106720824,2.311692250951046,2,99.24257137308216,99.24257137308216,1
2026-0725-01-01-01-12,3,4,ハイクオリティ,ギマール,0.10766138243541297,0.06647579319292908,0.04118558924248389,1.6195576955803024,3,89.60963293843464,89.60963293843464,0
2026-0725-01-01-01-12,4,5,ギマール,ライフゲート,0.06647579319292908,0.0492465881232785,0.01722920506965058,1.3498558118690553,4,74.83006409011459,74.83006409011459,0
2026-0725-01-01-01-12,5,6,ライフゲート,ショウナンヤッホー,0.0492465881232785,0.040597846290606844,0.008648741832671655,1.2130344986963686,5,58.41911050689455,58.41911050689455,0
2026-0725-01-01-01-12,6,7,ショウナンヤッホー,フェスタリア,0.040597846290606844,0.04024470793669228,0.00035313835391456716,1.0087747774060152,6,13.614294037677219,13.614294037677219,0
2026-0725-01-01-01-12,7,8,フェスタリア,ジュンラトゥール,0.04024470793669228,0.03129948477296329,0.008945223163728984,1.2857945818793775,7,59.13769664012429,59.13769664012429,0
2026-0725-01-01-01-12,8,9,ジュンラトゥール,リメンバーヒム,0.03129948477296329,0.030216486507729044,0.0010829982652342494,1.0358413035531855,8,19.92619926199262,19.92619926199262,0
2026-0725-01-01-01-12,9,10,リメンバーヒム,マッスルバック,0.030216486507729044,0.01704055168531526,0.013175934822413783,1.773210578256582,9,68.65410759370751,68.65410759370751,0
2026-0725-01-01-01-12,10,11,マッスルバック,ヒルノピレネー,0.01704055168531526,0.00929915364512784,0.007741398040187421,1.8324841523877196,10,55.42823849291124,55.42823849291124,0
2026-0725-04-02-01-01,1,2,レゾルーティオ,ノシェリー,0.2141472388420643,0.12426128323802373,0.08988595560404057,1.7233625250100075,1,96.91202175179646,96.91202175179646,1
2026-0725-04-02-01-01,2,3,ノシェリー,フルーツバスケット,0.12426128323802373,0.11481061446840961,0.009450668769614118,1.0823152877751951,2,60.40007768498737,60.40007768498737,0
2026-0725-04-02-01-01,3,4,フルーツバスケット,コルサロ,0.11481061446840961,0.09362945561528556,0.02118115885312405,1.226223240474188,3,79.18042338318119,79.18042338318119,0
2026-0725-04-02-01-01,4,5,コルサロ,ソラニワラエバ,0.09362945561528556,0.08574378113316777,0.007885674482117785,1.0919678882585155,4,55.85550592348029,55.85550592348029,0
2026-0725-04-02-01-01,5,6,ソラニワラエバ,コスモバルムンク,0.08574378113316777,0.06362666842830302,0.022117112704864758,1.3476075873717508,5,79.89900951641096,79.89900951641096,0
2026-0725-04-02-01-01,6,7,コスモバルムンク,ランドジャイアンツ,0.06362666842830302,0.05948336670727989,0.004143301721023125,1.0696547951196589,6,40.10487473295786,40.10487473295786,0
2026-0725-04-02-01-01,7,8,ランドジャイアンツ,トリプティーク,0.05948336670727989,0.04193305356206031,0.017550313145219577,1.418531722695686,7,75.29617401437172,75.29617401437172,0
2026-0725-04-02-01-01,8,9,トリプティーク,ワンコール,0.04193305356206031,0.01845730789466649,0.023475745667393823,2.27189435216484,8,81.04486308020975,81.04486308020975,0
2026-0725-04-02-01-01,9,10,ワンコール,ローグアン,0.01845730789466649,0.012451061552138556,0.006006246342527933,1.4823882941528241,9,48.74732957855895,48.74732957855895,0
2026-0725-04-02-01-02,1,2,エレクトス,リコルディオーロ,0.06674459329045296,0.06674459329045296,0.0,1.0,1,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-02,2,3,リコルディオーロ,モミスケ,0.06674459329045296,0.06674459329045296,0.0,1.0,2,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-02,3,4,モミスケ,ピウモッソ,0.06674459329045296,0.06674459329045296,0.0,1.0,3,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-02,4,5,ピウモッソ,ランズエンド,0.06674459329045296,0.06674459329045296,0.0,1.0,4,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-02,5,6,ランズエンド,ユイチャンファイト,0.06674459329045296,0.06674459329045296,0.0,1.0,5,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-02,6,7,ユイチャンファイト,サザンキンレンカ,0.06674459329045296,0.06674459329045296,0.0,1.0,6,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-02,7,8,サザンキンレンカ,アレックスケー,0.06674459329045296,0.06674459329045296,0.0,1.0,7,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-02,8,9,アレックスケー,スクワミッシュ,0.06674459329045296,0.06674459329045296,0.0,1.0,8,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-02,9,10,スクワミッシュ,ライヴバーボン,0.06674459329045296,0.06674459329045296,0.0,1.0,9,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-02,10,11,ライヴバーボン,イニシャルポイント,0.06674459329045296,0.06674459329045296,0.0,1.0,10,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-02,11,12,イニシャルポイント,ミカミッチー,0.06674459329045296,0.06674459329045296,0.0,1.0,11,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-02,12,13,ミカミッチー,オンアロール,0.06674459329045296,0.06674459329045296,0.0,1.0,12,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-02,13,14,オンアロール,コパノフラメンコ,0.06674459329045296,0.06674459329045296,0.0,1.0,13,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-03,1,2,トルタパスカリーナ,リーベラーリア,0.11843492100033122,0.11843492100033122,0.0,1.0,1,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-03,2,3,リーベラーリア,スターマイン,0.11843492100033122,0.11843492100033122,0.0,1.0,2,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-03,3,4,スターマイン,セプタードアイル,0.11843492100033122,0.11843492100033122,0.0,1.0,3,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-03,4,5,セプタードアイル,サトノスプレマシー,0.11843492100033122,0.11843492100033122,0.0,1.0,4,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-03,5,6,サトノスプレマシー,スイートアリッサム,0.11843492100033122,0.11843492100033122,0.0,1.0,5,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-03,6,7,スイートアリッサム,プレママドンナ,0.11843492100033122,0.11843492100033122,0.0,1.0,6,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-03,7,8,プレママドンナ,マリアンデール,0.11843492100033122,0.11843492100033122,0.0,1.0,7,9.671780928335599,9.671780928335599,0
2026-0725-04-02-01-04,1,2,プリプリプリン,マナイアカラニ,0.2672765963790253,0.19727788047848482,0.06999871590054046,1.354822931647294,1,94.75626335210721,94.75626335210721,1
2026-0725-04-02-01-04,2,3,マナイアカラニ,オレンジキャンパス,0.19727788047848482,0.1846635385768561,0.012614341901628717,1.0683098677673106,2,67.74130899203729,67.74130899203729,0
2026-0725-04-02-01-04,3,4,オレンジキャンパス,スノーランス,0.1846635385768561,0.10172265489295879,0.08294088368389732,1.815362947134783,3,96.27112060594291,96.27112060594291,1
2026-0725-04-02-01-04,4,5,スノーランス,セイウンヤオヨロズ,0.10172265489295879,0.06950719380703967,0.03221546108591912,1.4634838398936536,4,86.13322975335016,86.13322975335016,0
2026-0725-04-02-01-04,5,6,セイウンヤオヨロズ,サンマルオブウォー,0.06950719380703967,0.049203650653634634,0.020303543153405032,1.4126430231027018,5,78.4035735094193,78.4035735094193,0
2026-0725-04-02-01-04,6,7,サンマルオブウォー,ナーシリーヤ,0.049203650653634634,0.045969286699468606,0.003234363954166028,1.070359237360179,6,35.09419304719363,35.09419304719363,0
2026-0725-04-02-01-04,7,8,ナーシリーヤ,ロジザボード,0.045969286699468606,0.030999584576458874,0.014969702123009732,1.4829000880991723,7,71.25655467080986,71.25655467080986,0
2026-0725-04-02-01-04,8,9,ロジザボード,シャインネージュ,0.030999584576458874,0.016479847159956318,0.014519737416502556,1.8810601988945292,8,70.5768110312682,70.5768110312682,0
2026-0725-04-02-01-04,9,10,シャインネージュ,パチクリベスクリ,0.016479847159956318,0.015401216902259814,0.0010786302576965036,1.0700353916539047,9,19.90677801514857,19.90677801514857,0
2026-0725-04-02-01-04,10,11,パチクリベスクリ,スウィートラキ,0.015401216902259814,0.014963329008900496,0.00043788789335931846,1.02926406905167,10,14.371722664595065,14.371722664595065,0
2026-0725-04-02-01-04,11,12,スウィートラキ,スウェーバック,0.014963329008900496,0.01482121313045743,0.0001421158784430665,1.0095886805750751,11,11.30316566323558,11.30316566323558,0
2026-0725-04-02-01-04,12,13,スウェーバック,メイショウバリスタ,0.01482121313045743,0.01382352938651958,0.0009976837439378498,1.0721728667145434,12,19.26587686929501,19.26587686929501,0
2026-0725-04-02-01-04,13,14,メイショウバリスタ,ジョイベル,0.01382352938651958,0.010173936170085282,0.003649593216434297,1.358719885344406,13,37.42474266847932,37.42474266847932,0
2026-0725-04-02-01-04,14,15,ジョイベル,フジテンクウ,0.010173936170085282,0.005745391993842406,0.004428544176242877,1.7707993085570395,14,41.69741697416974,41.69741697416974,0
2026-0725-04-02-01-05,1,2,キシダンチョウ,フィールドノート,0.2714004790264685,0.18440425629657523,0.0869962227298933,1.471769060416796,1,96.65954554282385,96.65954554282385,1
2026-0725-04-02-01-05,2,3,フィールドノート,ヴァリスマリネリス,0.18440425629657523,0.1628461437728702,0.021558112523705014,1.132383316081302,2,79.47174208584191,79.47174208584191,0
2026-0725-04-02-01-05,3,4,ヴァリスマリネリス,オルグジェシダ,0.1628461437728702,0.13783411509524604,0.02501202867762417,1.1814647169196129,3,82.11303165663236,82.11303165663236,0
2026-0725-04-02-01-05,4,5,オルグジェシダ,カリーン,0.13783411509524604,0.09438750624144715,0.04344660885379889,1.4603004209334725,4,90.25053408428822,90.25053408428822,1
2026-0725-04-02-01-05,5,6,カリーン,コスモナエマ,0.09438750624144715,0.05964542390959574,0.03474208233185141,1.5824769119674595,5,87.08487084870849,87.08487084870849,0
2026-0725-04-02-01-05,6,7,コスモナエマ,スワローシチー,0.05964542390959574,0.05665347851396974,0.002991945395626,1.0528113272848416,6,33.67644202757817,33.67644202757817,0
2026-0725-04-02-01-05,7,8,スワローシチー,メイショウキンタイ,0.05665347851396974,0.05597239696855861,0.000681081545411133,1.012168168281121,7,16.721693532724803,16.721693532724803,0
2026-0725-04-02-01-05,8,9,メイショウキンタイ,ケイツールピア,0.05597239696855861,0.038738762767416536,0.017233634201142073,1.4448679557633526,8,74.86890658380267,74.86890658380267,0
2026-0725-04-02-01-05,9,10,ケイツールピア,トラストモアリズム,0.038738762767416536,0.027331897206402292,0.011406865561014244,1.4173462776796288,9,65.0417556807147,65.0417556807147,0
2026-0725-04-02-01-05,10,11,トラストモアリズム,リアルセンター,0.027331897206402292,0.01919218583224799,0.008139711374154302,1.42411591078268,10,56.59351330355409,56.59351330355409,0
2026-0725-04-02-01-06,1,2,シャンソンドール,コルドンブルー,0.272613285020476,0.15722307542384212,0.11539020959663387,1.7339266789277898,1,98.31035152456788,98.31035152456788,1
2026-0725-04-02-01-06,2,3,コルドンブルー,ジーネキング,0.15722307542384212,0.12076997687735108,0.036453098546491036,1.301839078627226,2,87.86172072247038,87.86172072247038,0
2026-0725-04-02-01-06,3,4,ジーネキング,ガリレア,0.12076997687735108,0.09075063150614472,0.03001934537120636,1.3307893826521058,3,85.00679743639542,85.00679743639542,0
2026-0725-04-02-01-06,4,5,ガリレア,ソニックライン,0.09075063150614472,0.08594974536407281,0.004800886142071914,1.0558568977922616,4,43.63954165857448,43.63954165857448,0
2026-0725-04-02-01-06,5,6,ソニックライン,ルナルーチェット,0.08594974536407281,0.06635871195514985,0.01959103340892296,1.2952292597566395,5,77.52961740143716,77.52961740143716,0
2026-0725-04-02-01-06,6,7,ルナルーチェット,ミッキースターダム,0.06635871195514985,0.0641840650814078,0.0021746468737420532,1.0338814138833967,6,28.083122936492522,28.083122936492522,0
2026-0725-04-02-01-06,7,8,ミッキースターダム,ラビットアイ,0.0641840650814078,0.05780136118205152,0.0063827038993562735,1.1104248026141335,7,50.28160807923868,50.28160807923868,0
2026-0725-04-02-01-06,8,9,ラビットアイ,ギフテッド,0.05780136118205152,0.04832825018365736,0.009473110998394159,1.1960160146993606,8,60.438920178675474,60.438920178675474,0
2026-0725-04-02-01-06,9,10,ギフテッド,メランジェ,0.04832825018365736,0.03628300353849339,0.012045246645163973,1.3319804170121947,9,66.49834919401826,66.49834919401826,0
2026-0725-04-02-01-06,10,11,メランジェ,ゴールドスター,0.03628300353849339,0.0269894671375914,0.00929353640090199,1.3443393807489363,10,59.85628277335405,59.85628277335405,0
2026-0725-04-02-01-06,11,12,ゴールドスター,ナファロア,0.0269894671375914,0.02429892440862296,0.0026905427289684383,1.1107268241064054,11,32.122742280054375,32.122742280054375,0
2026-0725-04-02-01-06,12,13,ナファロア,ナグルファル,0.02429892440862296,0.02330538861638393,0.0009935357922390316,1.0426311617709119,12,19.246455622450963,19.246455622450963,0
2026-0725-04-02-01-06,13,14,ナグルファル,ドリームクルーズ,0.02330538861638393,0.02068175700820258,0.0026236316081813503,1.1268572881472687,13,31.61778986210915,31.61778986210915,0
2026-0725-04-02-01-06,14,15,ドリームクルーズ,ケイケイ,0.02068175700820258,0.018261094649255603,0.002420662358946977,1.1325584476418917,14,30.044668867741308,30.044668867741308,0
2026-0725-04-02-01-07,1,2,コートアリシアン,ボンヌソワレ,0.2079232876376967,0.09676431911788645,0.11115896851981026,2.148759889318159,1,98.1549815498155,98.1549815498155,1
2026-0725-04-02-01-07,2,3,ボンヌソワレ,スマイルアップ,0.09676431911788645,0.06832451165968974,0.028439807458196714,1.4162460406574073,2,84.11342008156923,84.11342008156923,0
2026-0725-04-02-01-07,3,4,スマイルアップ,ピコローズ,0.06832451165968974,0.0646953113375655,0.003629200322124243,1.0560968058904283,3,37.327636434259084,37.327636434259084,0
2026-0725-04-02-01-07,4,5,ピコローズ,キタサンダムール,0.0646953113375655,0.05980720504228873,0.0048881062952767645,1.0817310605272468,4,44.16391532336376,44.16391532336376,0
2026-0725-04-02-01-07,5,6,キタサンダムール,モジャーリオ,0.05980720504228873,0.055550966002752895,0.004256239039535835,1.076618632326302,5,40.842882113031656,40.842882113031656,0
2026-0725-04-02-01-07,6,7,モジャーリオ,エマヌエーレ,0.055550966002752895,0.05271512912872876,0.002835836874024132,1.0537955027502466,6,32.78306467275199,32.78306467275199,0
2026-0725-04-02-01-07,7,8,エマヌエーレ,モンテシート,0.05271512912872876,0.04628820907525228,0.006426920053476483,1.1388457272785824,7,50.4952417945232,50.4952417945232,0
2026-0725-04-02-01-07,8,9,モンテシート,ヴェサリウス,0.04628820907525228,0.04583058701693583,0.00045762205831645364,1.0099850795746375,8,14.585356379879588,14.585356379879588,0
2026-0725-04-02-01-07,9,10,ヴェサリウス,ポッドロワール,0.04583058701693583,0.041038865472387887,0.00479172154454794,1.1167605753568395,9,43.600699164886386,43.600699164886386,0
2026-0725-04-02-01-07,10,11,ポッドロワール,スティールブルー,0.041038865472387887,0.03765339533454675,0.003385470137841136,1.089911417224438,10,36.04583414255195,36.04583414255195,0
2026-0725-04-02-01-07,11,12,スティールブルー,チューラワンサ,0.03765339533454675,0.031365064006020564,0.006288331328526187,1.2004883945819187,11,49.834919401825594,49.834919401825594,0
2026-0725-04-02-01-07,12,13,チューラワンサ,フライングブレード,0.031365064006020564,0.03025455423466023,0.0011105097713603324,1.0367055406847843,12,20.217517964653332,20.217517964653332,0
2026-0725-04-02-01-07,13,14,フライングブレード,エイムフォーエース,0.03025455423466023,0.019921173215273077,0.010333381019387154,1.5187134767476849,13,62.24509613517187,62.24509613517187,0
2026-0725-04-02-01-07,14,15,エイムフォーエース,ミストレス,0.019921173215273077,0.019248542894495308,0.0006726303207777694,1.0349444799258092,14,16.66342979219266,16.66342979219266,0
2026-0725-04-02-01-07,15,16,ミストレス,アームテイル,0.019248542894495308,0.014688818221672893,0.004559724672822415,1.3104214787064818,15,42.454845601087584,42.454845601087584,0
2026-0725-04-02-01-07,16,17,アームテイル,ルミノメテオール,0.014688818221672893,0.014003126125640994,0.0006856920960318993,1.048967072772153,16,16.838221013789084,16.838221013789084,0
2026-0725-04-02-01-08,1,2,インナーパッション,パイオニアスクエア,0.10839229528841697,0.10424731784627081,0.004144977442146161,1.0397609984389102,1,40.12429597980191,40.12429597980191,0
2026-0725-04-02-01-08,2,3,パイオニアスクエア,ロケットパンチ,0.10424731784627081,0.09532382769281515,0.008923490153455657,1.093612377612573,2,59.079432899592156,59.079432899592156,0
2026-0725-04-02-01-08,3,4,ロケットパンチ,アヴァランチ,0.09532382769281515,0.07725847418076741,0.018065353512047744,1.2338300581730217,3,75.80112643231696,75.80112643231696,0
2026-0725-04-02-01-08,4,5,アヴァランチ,コッレヴェッキオ,0.07725847418076741,0.06363771473566604,0.013620759445101369,1.2140359612484255,4,69.43095746746941,69.43095746746941,0
2026-0725-04-02-01-08,5,6,コッレヴェッキオ,イリュストル,0.06363771473566604,0.049805222905443376,0.013832491830222664,1.2777317522799574,5,69.78053991066227,69.78053991066227,0
2026-0725-04-02-01-08,6,7,イリュストル,ヴィエントデコラ,0.049805222905443376,0.04243116758746525,0.007374055317978127,1.1737886496471646,6,54.37949116333268,54.37949116333268,0
2026-0725-04-02-01-08,7,8,ヴィエントデコラ,ケルピー,0.04243116758746525,0.039025992467159695,0.0034051751203055536,1.0872540300716504,7,36.20120411730433,36.20120411730433,0
2026-0725-04-02-01-08,8,9,ケルピー,ハルノアラシ,0.039025992467159695,0.022789390152427858,0.016236602314731837,1.712463221092473,8,73.2763643425908,73.2763643425908,0
2026-0725-04-02-01-08,9,10,ハルノアラシ,ブレスドナイル,0.022789390152427858,0.021091383494387102,0.0016980066580407557,1.0805071255042438,9,24.412507282967567,24.412507282967567,0
2026-0725-04-02-01-08,10,11,ブレスドナイル,バッカステソーロ,0.021091383494387102,0.016853183465707845,0.004238200028679258,1.251477712641233,10,40.74577587881142,40.74577587881142,0
2026-0725-04-02-01-08,11,12,バッカステソーロ,メトロポリターナ,0.016853183465707845,0.014826920602712377,0.0020262628629954677,1.1366610719305255,11,27.112060594290156,27.112060594290156,0
2026-0725-04-02-01-08,12,13,メトロポリターナ,ライヴスプーン,0.014826920602712377,0.009557775772172879,0.005269144830539498,1.5512940412224803,12,45.775878811419695,45.775878811419695,0
2026-0725-04-02-01-09,1,2,スコラーリ,パープルアドミラル,0.2180569918351211,0.1411063795818117,0.0769506122533094,1.545337584887113,1,95.76616818799766,95.76616818799766,1
2026-0725-04-02-01-09,2,3,パープルアドミラル,モンツァフレイバー,0.1411063795818117,0.13852989442154995,0.002576485160261738,1.018598766504661,2,31.326471159448438,31.326471159448438,0
2026-0725-04-02-01-09,3,4,モンツァフレイバー,サングラデーション,0.13852989442154995,0.1089532476455545,0.029576646775995447,1.271461818854761,3,84.89026995533114,84.89026995533114,0
2026-0725-04-02-01-09,4,5,サングラデーション,サルサロッサ,0.1089532476455545,0.09167626161080632,0.017276986034748185,1.188456485148732,4,74.92717032433482,74.92717032433482,0
2026-0725-04-02-01-09,5,6,サルサロッサ,ウォーターリーダー,0.09167626161080632,0.07405633922642119,0.01761992238438513,1.2379259165176077,5,75.33501650805981,75.33501650805981,0
2026-0725-04-02-01-09,6,7,ウォーターリーダー,ローンウルフ,0.07405633922642119,0.06364807939169341,0.010408259834727776,1.1635282625053749,6,62.43930860361235,62.43930860361235,0
2026-0725-04-02-01-09,7,8,ローンウルフ,アメリカンピース,0.06364807939169341,0.058425976956813216,0.005222102434880194,1.0893798051291503,7,45.659351330355406,45.659351330355406,0
2026-0725-04-02-01-10,1,2,カーボフリオ,ゴールドビリーヴ,0.08452963857626691,0.08388336017174076,0.0006462784045261488,1.0077044887472673,1,16.44979607690814,16.44979607690814,0
2026-0725-04-02-01-10,2,3,ゴールドビリーヴ,バーヴァンシー,0.08388336017174076,0.0830136995330224,0.0008696606387183642,1.0104761098904214,2,18.35307826762478,18.35307826762478,0
2026-0725-04-02-01-10,3,4,バーヴァンシー,シェリーシュシュ,0.0830136995330224,0.03958501739103522,0.04342868214198718,2.0970989784590177,3,90.23111283744416,90.23111283744416,1
2026-0725-04-02-01-10,4,5,シェリーシュシュ,ナツミカンチャン,0.03958501739103522,0.027419641001735665,0.012165376389299553,1.4436738026048366,4,66.8479316372111,66.8479316372111,0
2026-0725-04-02-01-10,5,6,ナツミカンチャン,メジロピオラ,0.027419641001735665,0.024138544785380016,0.0032810962163556494,1.135927672754445,5,35.48261798407458,35.48261798407458,0
2026-0725-04-02-01-10,6,7,メジロピオラ,アドバンスジェンヌ,0.024138544785380016,0.022638555174200665,0.0014999896111793504,1.066258186515753,6,22.936492522819965,22.936492522819965,0
2026-0725-04-02-01-10,7,8,アドバンスジェンヌ,ベアエクスプレス,0.022638555174200665,0.022457914674832276,0.00018064049936838966,1.0080435116966058,7,11.866381821712954,11.866381821712954,0
2026-0725-04-02-01-10,8,9,ベアエクスプレス,ミュージックレイン,0.022457914674832276,0.01959268329467405,0.002865231380158227,1.1462398660288198,8,32.93843464750437,32.93843464750437,0
2026-0725-04-02-01-10,9,10,ミュージックレイン,オリエンタルガール,0.01959268329467405,0.015080060975223691,0.004512622319450358,1.2992443019205644,9,42.22179063895902,42.22179063895902,0
2026-0725-04-02-01-10,10,11,オリエンタルガール,ナックレジーナ,0.015080060975223691,0.01123705248105848,0.0038430084941652107,1.3419943531137817,10,38.47348999805787,38.47348999805787,0
2026-0725-04-02-01-10,11,12,ナックレジーナ,ディレクティオ,0.01123705248105848,0.009664133294260508,0.001572919186797972,1.162758432536534,11,23.363759953389007,23.363759953389007,0
2026-0725-04-02-01-10,12,13,ディレクティオ,ミウ,0.009664133294260508,0.008775735591994637,0.0008883977022658713,1.1012334171822908,12,18.469605748689066,18.469605748689066,0
2026-0725-04-02-01-10,13,14,ミウ,アジャイブ,0.008775735591994637,0.008547837866550907,0.0002278977254437306,1.0266614469064197,13,12.293649252281996,12.293649252281996,0
2026-0725-04-02-01-10,14,15,アジャイブ,マイトリックスター,0.008547837866550907,0.008541990809305258,5.84705724564899e-06,1.000684507555227,14,9.730044668867741,9.730044668867741,0
2026-0725-04-02-01-11,1,2,シルバーアックス,ジョイアミーア,0.15160920749100337,0.13086753517949096,0.020741672311512416,1.158493642315982,1,78.8114196931443,78.8114196931443,0
2026-0725-04-02-01-11,2,3,ジョイアミーア,ノーブルラホーヤ,0.13086753517949096,0.12086114156483946,0.010006393614651499,1.0827924797424098,2,61.64303748300641,61.64303748300641,0
2026-0725-04-02-01-11,3,4,ノーブルラホーヤ,リオハリソンメリー,0.12086114156483946,0.042084563768812276,0.07877657779602718,2.871863950610945,3,96.03806564381433,96.03806564381433,1
2026-0725-04-02-01-11,4,5,リオハリソンメリー,リオクリスハーレー,0.042084563768812276,0.038615215397727304,0.0034693483710849723,1.0898440766250177,4,36.570207807341234,36.570207807341234,0
2026-0725-04-02-01-11,5,6,リオクリスハーレー,アリアファブラ,0.038615215397727304,0.028394501528228384,0.01022071386949892,1.3599539812078758,5,61.973198679355214,61.973198679355214,0
2026-0725-04-02-01-11,6,7,アリアファブラ,ルディドゥゲンジ,0.028394501528228384,0.026287520407349056,0.002106981120879328,1.0801513831745915,6,27.71411924645562,27.71411924645562,0
2026-0725-04-02-01-11,7,8,ルディドゥゲンジ,ユイノササヤキ,0.026287520407349056,0.025511026801735323,0.0007764936056137324,1.0304375677093842,7,17.61507088755098,17.61507088755098,0
2026-0725-04-02-01-11,8,9,ユイノササヤキ,ムーンシェイド,0.025511026801735323,0.022145166956145126,0.0033658598455901974,1.151990718889396,8,36.00699164886386,36.00699164886386,0
2026-0725-04-02-01-11,9,10,ムーンシェイド,テラシエスタ,0.022145166956145126,0.02058087064289956,0.0015642963132455646,1.076007295336908,9,23.28607496601282,23.28607496601282,0
2026-0725-04-02-01-11,10,11,テラシエスタ,ケイツーキップ,0.02058087064289956,0.01917289694143204,0.0014079737014675194,1.0734356266436154,10,22.489803845406875,22.489803845406875,0
2026-0725-04-02-01-11,11,12,ケイツーキップ,ソレム,0.01917289694143204,0.017972045258872197,0.0012008516825598448,1.0668177530861171,11,21.033210332103323,21.033210332103323,0
2026-0725-04-02-01-11,12,13,ソレム,ユニベールクイーン,0.017972045258872197,0.012879984421448923,0.005092060837423274,1.3953468164871,12,45.05729267818994,45.05729267818994,0
2026-0725-04-02-01-11,13,14,ユニベールクイーン,セランディア,0.012879984421448923,0.011751368260422388,0.0011286161610265348,1.0960412554534282,13,20.334045445717617,20.334045445717617,0
2026-0725-04-02-01-11,14,15,セランディア,マイエラ,0.011751368260422388,0.010761426783685022,0.000989941476737366,1.0919897980663844,14,19.227034375606912,19.227034375606912,0
2026-0725-04-02-01-11,15,16,マイエラ,アイファーアイドル,0.010761426783685022,0.00976223139598922,0.0009991953876958021,1.1023531759456469,15,19.285298116139057,19.285298116139057,0
2026-0725-04-02-01-11,16,17,アイファーアイドル,ミヤザキムスメ,0.00976223139598922,0.007746579313287288,0.0020156520827019327,1.2601989860537017,16,27.014954360069915,27.014954360069915,0
2026-0725-04-02-01-11,17,18,ミヤザキムスメ,タツナナイロ,0.007746579313287288,0.007607240819049956,0.00013933849423733175,1.018316561490784,17,11.244901922703438,11.244901922703438,0
2026-0725-04-02-01-12,1,2,タイセイフレッサ,クリールスル,0.21628111846693704,0.1725821795719256,0.04369893889501145,1.253206553558442,1,90.34764031850845,90.34764031850845,1
2026-0725-04-02-01-12,2,3,クリールスル,ワディアルリヤハ,0.1725821795719256,0.13814393384718351,0.03443824572474208,1.2492924934571363,2,86.92950087395612,86.92950087395612,0
2026-0725-04-02-01-12,3,4,ワディアルリヤハ,リラ,0.13814393384718351,0.13263766260567636,0.005506271241507155,1.0415136329556482,3,46.76636240046611,46.76636240046611,0
2026-0725-04-02-01-12,4,5,リラ,リアライズリバティ,0.13263766260567636,0.09086422948385103,0.041773433121825326,1.459734632199237,4,89.86210914740727,89.86210914740727,0
2026-0725-04-02-01-12,5,6,リアライズリバティ,ガラク,0.09086422948385103,0.08188741105398031,0.00897681842987072,1.109623913057322,5,59.215381627500484,59.215381627500484,0
2026-0725-04-02-01-12,6,7,ガラク,リラベガ,0.08188741105398031,0.07773679549424505,0.004150615559735268,1.0533931908737162,6,40.18255972033404,40.18255972033404,0
2026-0725-04-02-01-12,7,8,リラベガ,ルージュダリア,0.07773679549424505,0.07282501061879824,0.004911784875446801,1.067446401088185,7,44.261021557583994,44.261021557583994,0
