race_id,rank,horse_id,horse_name,prediction_score,cluster_id,cluster_size,is_anchor,is_primary_opponent,gap_before,gap_after
2026-0726-01-01-02-10,7,2022101464,レイユール,0.04279266386727168,3,4,0,0,0.01172473063483849,0.0007714555480117236
2026-0726-01-01-02-10,8,2022101412,ワタシマツワ,0.042021208319259956,3,4,0,0,0.0007714555480117236,0.01862407232788011
2026-0726-01-01-02-10,9,2022101469,ヴェナートル,0.023397135991379846,3,4,0,0,0.01862407232788011,0
2026-0726-01-01-02-11,1,2022107282,レクスノヴァス,0.3279033034222321,1,1,1,0,0,0.05411270079014818
2026-0726-01-01-02-11,2,2022105109,ミラージュナイト,0.27379060263208393,2,1,0,1,0.05411270079014818,0.1021104478113461
2026-0726-01-01-02-11,3,2022104733,コーチェラバレー,0.17168015482073784,3,10,0,0,0.1021104478113461,0.03348201598909417
2026-0726-01-01-02-11,4,2022104615,アマキヒ,0.13819813883164367,3,10,0,0,0.03348201598909417,0.011583259488719855
2026-0726-01-01-02-11,5,2020110060,ホールネス,0.12661487934292381,3,10,0,0,0.011583259488719855,0.031649869408705456
2026-0726-01-01-02-11,6,2021105066,レッドテリオス,0.09496500993421836,3,10,0,0,0.031649869408705456,0.016550789590691395
2026-0726-01-01-02-11,7,2021105559,ギャンブルルーム,0.07841422034352696,3,10,0,0,0.016550789590691395,0.009028173733518385
2026-0726-01-01-02-11,8,2022106633,バルナバ,0.06938604661000858,3,10,0,0,0.009028173733518385,0.014711202897462312
2026-0726-01-01-02-11,9,2021105438,スピードリッチ,0.054674843712546266,3,10,0,0,0.014711202897462312,0.0041267166730513324
2026-0726-01-01-02-11,10,2021105391,ラスカンブレス,0.05054812703949493,3,10,0,0,0.0041267166730513324,0.014754514237199798
2026-0726-01-01-02-11,11,2021103976,エコロレイズ,0.035793612802295136,3,10,0,0,0.014754514237199798,0.004459766800667966
2026-0726-01-01-02-11,12,2019103850,パトリックハンサム,0.03133384600162717,3,10,0,0,0.004459766800667966,0
2026-0726-01-01-02-12,1,2023102091,クリスレジーナ,0.11818115312458831,1,9,1,0,0,0.005302020526787951
2026-0726-01-01-02-12,2,2021103520,デルシエロ,0.11287913259780036,1,9,0,0,0.005302020526787951,0.03296583697193961
2026-0726-01-01-02-12,3,2023102719,カイシンパジェント,0.07991329562586075,1,9,0,0,0.03296583697193961,0.0056848330273363695
2026-0726-01-01-02-12,4,2022105400,ピティロディア,0.07422846259852438,1,9,0,0,0.0056848330273363695,0.005167271616746599
2026-0726-01-01-02-12,5,2023104389,フリーガー,0.06906119098177778,1,9,0,0,0.005167271616746599,0.024491769643321365
2026-0726-01-01-02-12,6,2022104598,ドルチェリターン,0.044569421338456414,1,9,0,0,0.024491769643321365,0.020167854957670567
2026-0726-01-01-02-12,7,2022101969,デルマジュテーム,0.024401566380785847,1,9,0,0,0.020167854957670567,0.005582386704231418
2026-0726-01-01-02-12,8,2019106416,キセキノエンジェル,0.01881917967655443,1,9,0,0,0.005582386704231418,0.003005077546318593
2026-0726-01-01-02-12,9,2022104062,カージオイド,0.015814102130235836,1,9,0,0,0.003005077546318593,0
2026-0726-04-02-02-01,1,2024105822,リリカルフレア,0.332420074342275,1,1,1,0,0,0.07292749433125517
2026-0726-04-02-02-01,2,2024106131,ブラックミューズ,0.2594925800110198,2,1,0,1,0.07292749433125517,0.06923660463097311
2026-0726-04-02-02-01,3,2024101281,ドルチェテソーロ,0.1902559753800467,3,2,0,0,0.06923660463097311,0.0035970265303522653
2026-0726-04-02-02-01,4,2024102061,ワレモコウ,0.18665894884969444,3,2,0,0,0.0035970265303522653,0.07257229608366955
2026-0726-04-02-02-01,5,2024103376,タガノカハンカ,0.11408665276602489,4,7,0,0,0.07257229608366955,0.0023051520562996503
2026-0726-04-02-02-01,6,2024105671,アテナブレイブ,0.11178150070972524,4,7,0,0,0.0023051520562996503,0.04085043887459683
2026-0726-04-02-02-01,7,2024107005,ヴェールネージュ,0.07093106183512841,4,7,0,0,0.04085043887459683,0.01423135645917354
2026-0726-04-02-02-01,8,2024102004,ハルガスミ,0.056699705375954874,4,7,0,0,0.01423135645917354,0.015281633731617346
2026-0726-04-02-02-01,9,2024104298,パストザクラウン,0.04141807164433753,4,7,0,0,0.015281633731617346,0.014845154802647132
2026-0726-04-02-02-01,10,2024105550,マルガリート,0.026572916841690396,4,7,0,0,0.014845154802647132,0.007882886871956436
2026-0726-04-02-02-01,11,2024102809,マーズワース,0.01869002996973396,4,7,0,0,0.007882886871956436,0
2026-0726-04-02-02-02,1,2024105950,ミクニルミナス,0.10971093484474069,1,9,1,0,0,0.0
2026-0726-04-02-02-02,2,2024106017,アウアリイ,0.10971093484474069,1,9,0,0,0.0,0.0
2026-0726-04-02-02-02,3,2024106662,ダノンダックス,0.10971093484474069,1,9,0,0,0.0,0.0
2026-0726-04-02-02-02,4,2024103642,マイネルヴェスペル,0.10971093484474069,1,9,0,0,0.0,0.0
2026-0726-04-02-02-02,5,2024102727,コスモティタノ,0.10971093484474069,1,9,0,0,0.0,0.0
2026-0726-04-02-02-02,6,2024104696,トウシンマジック,0.10971093484474069,1,9,0,0,0.0,0.0
2026-0726-04-02-02-02,7,2024105394,アルスラーン,0.10971093484474069,1,9,0,0,0.0,0.0
2026-0726-04-02-02-02,8,2024103147,ソニックウェーブ,0.10971093484474069,1,9,0,0,0.0,0.0
2026-0726-04-02-02-02,9,2024102244,ドミナートル,0.10971093484474069,1,9,0,0,0.0,0
2026-0726-04-02-02-03,1,2023107532,ミスタートントン,0.3341638457246542,1,1,1,0,0,0.05605910353411814
2026-0726-04-02-02-03,2,2023101394,ミエスタ,0.27810474219053605,2,1,0,1,0.05605910353411814,0.06907836714628784
2026-0726-04-02-02-03,3,2023100240,スピニンググローブ,0.2090263750442482,3,1,0,0,0.06907836714628784,0.04278143605942111
2026-0726-04-02-02-03,4,2023100692,ハンナパール,0.1662449389848271,4,3,0,0,0.04278143605942111,0.026707213795518686
2026-0726-04-02-02-03,5,2023107207,キャルキュラス,0.1395377251893084,4,3,0,0,0.026707213795518686,0.009242701978730311
2026-0726-04-02-02-03,6,2023107029,フェルアフリーゼ,0.1302950232105781,4,3,0,0,0.009242701978730311,0.043014888427496636
2026-0726-04-02-02-03,7,2023104590,スカット,0.08728013478308146,5,9,0,0,0.043014888427496636,0.01813473362797463
2026-0726-04-02-02-03,8,2023101100,ローズオブジャパン,0.06914540115510683,5,9,0,0,0.01813473362797463,0.0019802353622109803
2026-0726-04-02-02-03,9,2023104438,ヘヴンズドライブ,0.06716516579289585,5,9,0,0,0.0019802353622109803,0.021224142744451155
2026-0726-04-02-02-03,10,2023101411,キタノシオン,0.04594102304844469,5,9,0,0,0.021224142744451155,0.028986365879530233
2026-0726-04-02-02-03,11,2023104154,カセノソレイユ,0.016954657168914457,5,9,0,0,0.028986365879530233,0.0025116168114113786
2026-0726-04-02-02-03,12,2023103692,ラヴィングリー,0.014443040357503078,5,9,0,0,0.0025116168114113786,0.001959644859806651
2026-0726-04-02-02-03,13,2023103569,ツキノマバタキ,0.012483395497696427,5,9,0,0,0.001959644859806651,0.0014303086656897949
2026-0726-04-02-02-03,14,2023101358,キタノソブリン,0.011053086832006632,5,9,0,0,0.0014303086656897949,0.00029953869770324784
2026-0726-04-02-02-03,15,2023109103,カシノユメミヅキ,0.010753548134303384,5,9,0,0,0.00029953869770324784,0
2026-0726-04-02-02-04,1,2023103366,ココナッツコースト,0.21553405650874127,1,1,1,0,0,0.06085097288291308
2026-0726-04-02-02-04,2,2023106245,ルモンテ,0.1546830836258282,2,1,0,1,0.06085097288291308,0.07576159673921763
2026-0726-04-02-02-04,3,2023103789,アースヴィンチ,0.07892148688661056,3,16,0,0,0.07576159673921763,0.005986986775160338
2026-0726-04-02-02-04,4,2023105043,シルフィー,0.07293450011145022,3,16,0,0,0.005986986775160338,0.0025555322161192467
2026-0726-04-02-02-04,5,2023106795,ルシアージュ,0.07037896789533098,3,16,0,0,0.0025555322161192467,0.017429806227620658
2026-0726-04-02-02-04,6,2023105197,サイモンナイスラン,0.05294916166771032,3,16,0,0,0.017429806227620658,0.014718092074479806
2026-0726-04-02-02-04,7,2023107325,クールチェンジ,0.03823106959323051,3,16,0,0,0.014718092074479806,0.004450444384512496
2026-0726-04-02-02-04,8,2023100234,イーガービーバー,0.03378062520871802,3,16,0,0,0.004450444384512496,0.007499923026281781
2026-0726-04-02-02-04,9,2023103805,キャリアビジョン,0.026280702182436236,3,16,0,0,0.007499923026281781,0.00031450739474182116
2026-0726-04-02-02-04,10,2023101361,デルマテイネ,0.025966194787694415,3,16,0,0,0.00031450739474182116,0.0009330681379792795
2026-0726-04-02-02-04,11,2023103347,カーヴドヴァン,0.025033126649715135,3,16,0,0,0.0009330681379792795,0.0010411703729076224
2026-0726-04-02-02-04,12,2023106836,アドマイヤウルトラ,0.023991956276807513,3,16,0,0,0.0010411703729076224,0.007261475403928599
2026-0726-04-02-02-04,13,2023100800,バトルモクオ,0.016730480872878914,3,16,0,0,0.007261475403928599,0.00040108680128479735
2026-0726-04-02-02-04,14,2023106119,スーパーハイウェイ,0.016329394071594117,3,16,0,0,0.00040108680128479735,0.0024957771453536504
2026-0726-04-02-02-04,15,2023106593,カムバックトゥミー,0.013833616926240466,3,16,0,0,0.0024957771453536504,0.0032130112110245156
2026-0726-04-02-02-04,16,2023103273,ジュリ,0.01062060571521595,3,16,0,0,0.0032130112110245156,0.0006526388325579623
2026-0726-04-02-02-04,17,2023104832,ピコペアシェイプ,0.009967966882657988,3,16,0,0,0.0006526388325579623,0.004953155961184496
2026-0726-04-02-02-04,18,2023104891,ビーストウォーズ,0.005014810921473493,3,16,0,0,0.004953155961184496,0
2026-0726-04-02-02-05,1,2023104849,ムーンブランシュ,0.14197763102531327,1,15,1,0,0,0.000966479979532614
2026-0726-04-02-02-05,2,2022105459,エテオクロス,0.14101115104578066,1,15,0,0,0.000966479979532614,0.008286909481060395
2026-0726-04-02-02-05,3,2022103911,ショウナンタハティ,0.13272424156472026,1,15,0,0,0.008286909481060395,0.02829522892938155
2026-0726-04-02-02-05,4,2020103939,ホウオウプレシャス,0.10442901263533871,1,15,0,0,0.02829522892938155,0.0035570863412505843
2026-0726-04-02-02-05,5,2023103216,アンバサダネージュ,0.10087192629408813,1,15,0,0,0.0035570863412505843,0.008473157140711576
2026-0726-04-02-02-05,6,2023102841,ショコラキュイ,0.09239876915337655,1,15,0,0,0.008473157140711576,0.02396605271614216
2026-0726-04-02-02-05,7,2023103557,ラテラルパーム,0.06843271643723439,1,15,0,0,0.02396605271614216,0.029456804526191087
2026-0726-04-02-02-05,8,2023103037,コパノトーマス,0.038975911911043305,1,15,0,0,0.029456804526191087,0.0032601750585684736
2026-0726-04-02-02-05,9,2022106324,レインボーラッキー,0.03571573685247483,1,15,0,0,0.0032601750585684736,0.005288848080722566
2026-0726-04-02-02-05,10,2022101141,ガンバレベアー,0.030426888771752265,1,15,0,0,0.005288848080722566,0.009888060397951641
2026-0726-04-02-02-05,11,2020105525,カツノテンス,0.020538828373800624,1,15,0,0,0.009888060397951641,0.00039211624480264134
2026-0726-04-02-02-05,12,2022105909,アースミューズ,0.020146712128997983,1,15,0,0,0.00039211624480264134,0.007057937182080301
2026-0726-04-02-02-05,13,2022109052,キカオクベシ,0.013088774946917682,1,15,0,0,0.007057937182080301,0.0009755809919005584
2026-0726-04-02-02-05,14,2022104271,スマイルディシー,0.012113193955017124,1,15,0,0,0.0009755809919005584,0.005451186778119139
2026-0726-04-02-02-05,15,2020103995,サンシップ,0.006662007176897985,1,15,0,0,0.005451186778119139,0
2026-0726-04-02-02-06,1,2021106307,モリノセピア,0.1120287822180706,1,11,1,0,0,0.017441924028233594
2026-0726-04-02-02-06,2,2021104399,ラヴオントップ,0.094586858189837,1,11,0,0,0.017441924028233594,0.018416596480871253
2026-0726-04-02-02-06,3,2022107359,サマースイートピー,0.07617026170896575,1,11,0,0,0.018416596480871253,0.0069259767905688885
2026-0726-04-02-02-06,4,2022105824,フィーチャリング,0.06924428491839686,1,11,0,0,0.0069259767905688885,0.006445332956367109
2026-0726-04-02-02-06,5,2022103577,リッキースタイル,0.06279895196202975,1,11,0,0,0.006445332956367109,0.004675536429085858
2026-0726-04-02-02-06,6,2023105899,ソウルオンファイア,0.058123415532943895,1,11,0,0,0.004675536429085858,0.001192984770414976
2026-0726-04-02-02-06,7,2022106169,カワキタマナレア,0.05693043076252892,1,11,0,0,0.001192984770414976,0.00973582632532416
2026-0726-04-02-02-06,8,2022106698,オカメノコイ,0.04719460443720476,1,11,0,0,0.00973582632532416,0.011870291726461604
2026-0726-04-02-02-06,9,2021105779,レッドセニョール,0.035324312710743155,1,11,0,0,0.011870291726461604,0.01695668682931971
2026-0726-04-02-02-06,10,2020105803,マイネルラッシュ,0.018367625881423447,1,11,0,0,0.01695668682931971,0.0009015782966112738
2026-0726-04-02-02-06,11,2022103725,ロッカバイベイビー,0.017466047584812173,1,11,0,0,0.0009015782966112738,0
2026-0726-04-02-02-07,1,2021110030,アンパドゥ,0.137505520490228,1,14,1,0,0,0.03199653282494322
2026-0726-04-02-02-07,2,2023107053,サンダーストラック,0.10550898766528477,1,14,0,0,0.03199653282494322,0.002188922963596296
2026-0726-04-02-02-07,3,2022104814,ダノンセンチュリー,0.10332006470168847,1,14,0,0,0.002188922963596296,0.015517347533922518
2026-0726-04-02-02-07,4,2021104893,ファーヴェント,0.08780271716776596,1,14,0,0,0.015517347533922518,0.0029933759246626584
2026-0726-04-02-02-07,5,2020100680,エルトンバローズ,0.0848093412431033,1,14,0,0,0.0029933759246626584,0.026675582681299333
2026-0726-04-02-02-07,6,2022104401,ランスオブカオス,0.058133758561803965,1,14,0,0,0.026675582681299333,0.0031838702696836
2026-0726-04-02-02-07,7,2021104094,シリウスコルト,0.054949888292120365,1,14,0,0,0.0031838702696836,0.0012773921982147454
2026-0726-04-02-02-07,8,2021100139,クランフォード,0.05367249609390562,1,14,0,0,0.0012773921982147454,0.0041123960709104485
2026-0726-04-02-02-07,9,2019105806,ドロップオブライト,0.04956010002299517,1,14,0,0,0.0041123960709104485,0.006178298461493675
2026-0726-04-02-02-07,10,2022104813,ジュタ,0.043381801561501496,1,14,0,0,0.006178298461493675,0.0010578176297230818
2026-0726-04-02-02-07,11,2021105454,ブエナオンダ,0.042323983931778414,1,14,0,0,0.0010578176297230818,0.007473703726517608
2026-0726-04-02-02-07,12,2021105752,レディマリオン,0.034850280205260806,1,14,0,0,0.007473703726517608,0.01510118041219892
2026-0726-04-02-02-07,13,2020101772,メタルスピード,0.019749099793061886,1,14,0,0,0.01510118041219892,0.0011403855878873229
2026-0726-04-02-02-07,14,2019105546,マテンロウスカイ,0.018608714205174563,1,14,0,0,0.0011403855878873229,0
2026-0726-04-02-02-08,1,2022105385,ステアハート,0.1574837659337188,1,3,1,0,0,0.008521414016526313
2026-0726-04-02-02-08,2,2022105058,ヴァンアグレアブル,0.14896235191719248,1,3,0,0,0.008521414016526313,0.012235737198270175
2026-0726-04-02-02-08,3,2022105787,コンアフェット,0.1367266147189223,1,3,0,0,0.012235737198270175,0.04350549269875441
2026-0726-04-02-02-08,4,2022103371,パイシャオピン,0.0932211220201679,2,12,0,1,0.04350549269875441,0.0017474041662706719
2026-0726-04-02-02-08,5,2023103628,ケイツーリーブル,0.09147371785389723,2,12,0,1,0.0017474041662706719,0.01083680185520701
2026-0726-04-02-02-08,6,2022104912,カーラデマドレ,0.08063691599869022,2,12,0,1,0.01083680185520701,0.019448188882949635
2026-0726-04-02-02-08,7,2022105053,スルーザナイト,0.06118872711574058,2,12,0,1,0.019448188882949635,0.01129188382301579
2026-0726-04-02-02-08,8,2022105803,パースウェイド,0.04989684329272479,2,12,0,1,0.01129188382301579,0.005185521416699208
2026-0726-04-02-02-08,9,2021105984,モモンウールー,0.044711321876025584,2,12,0,1,0.005185521416699208,0.00417955352750133
2026-0726-04-02-02-08,10,2022101457,アンドリーナ,0.040531768348524254,2,12,0,1,0.00417955352750133,0.000559699045138938
2026-0726-04-02-02-08,11,2021104929,ルトゥール,0.039972069303385316,2,12,0,1,0.000559699045138938,3.296801637989871e-05
2026-0726-04-02-02-08,12,2022104917,エターナルプロミス,0.03993910128700542,2,12,0,1,3.296801637989871e-05,0.006739907286057986
2026-0726-04-02-02-08,13,2021106707,ヴァズレーヌ,0.03319919400094743,2,12,0,1,0.006739907286057986,0.006996235445128486
2026-0726-04-02-02-08,14,2021100606,ベルイストワール,0.026202958555818945,2,12,0,1,0.006996235445128486,0.01035591649694291
2026-0726-04-02-02-08,15,2021105895,レーヴドレフォン,0.015847042058876035,2,12,0,1,0.01035591649694291,0
2026-0726-04-02-02-09,1,2021105885,キャネル,0.3111741135056553,1,2,1,0,0,0.001698631005731699
2026-0726-04-02-02-09,2,2020102976,ノーブルクライ,0.3094754824999236,1,2,0,0,0.001698631005731699,0.1543856203402652
2026-0726-04-02-02-09,3,2021100557,オーサムストローク,0.15508986215965842,2,2,0,1,0.1543856203402652,0.008525749518701248
2026-0726-04-02-02-09,4,2019106698,バラジ,0.14656411264095717,2,2,0,1,0.008525749518701248,0.04437001208569259
2026-0726-04-02-02-09,5,2022101614,ノブダブルホワイト,0.10219410055526458,3,10,0,0,0.04437001208569259,0.010089238335262124
2026-0726-04-02-02-09,6,2019104915,バンデルオーラ,0.09210486222000246,3,10,0,0,0.010089238335262124,0.0023968038105436906
2026-0726-04-02-02-09,7,2021104844,グロッシェン,0.08970805840945877,3,10,0,0,0.0023968038105436906,0.027258390141421236
2026-0726-04-02-02-09,8,2022107011,ニシノブレイゼスト,0.06244966826803753,3,10,0,0,0.027258390141421236,0.02151898361364027
2026-0726-04-02-02-09,9,2019103996,タイキエクセロン,0.04093068465439726,3,10,0,0,0.02151898361364027,0.010022646858184651
2026-0726-04-02-02-09,10,2020102452,フェスティヴビーム,0.03090803779621261,3,10,0,0,0.010022646858184651,0.0009427335888299963
2026-0726-04-02-02-09,11,2022100737,セイウンビッグバン,0.029965304207382613,3,10,0,0,0.0009427335888299963,0.012257549859996393
2026-0726-04-02-02-09,12,2021103506,ジュリアスローズ,0.01770775434738622,3,10,0,0,0.012257549859996393,0.005856747621593817
2026-0726-04-02-02-09,13,2022101826,スマートフランキー,0.011851006725792403,3,10,0,0,0.005856747621593817,0.00408208372189946
2026-0726-04-02-02-09,14,2020100209,コトブキヘスペラス,0.007768923003892943,3,10,0,0,0.00408208372189946,0
2026-0726-04-02-02-10,1,2023103290,パーシヴァル,0.1172337468362048,1,14,1,0,0,0.03558674962004303
2026-0726-04-02-02-10,2,2023103801,トップデュオ,0.08164699721616177,1,14,0,0,0.03558674962004303,0.0075403887756593235
2026-0726-04-02-02-10,3,2023100377,ゴットタレント,0.07410660844050244,1,14,0,0,0.0075403887756593235,0.017218756422077264
2026-0726-04-02-02-10,4,2023103756,エーデルクラフト,0.05688785201842518,1,14,0,0,0.017218756422077264,0.010337020460351662
2026-0726-04-02-02-10,5,2023100578,ロジキセキ,0.04655083155807352,1,14,0,0,0.010337020460351662,0.0035005417288482554
2026-0726-04-02-02-10,6,2023106685,ネクストドア,0.04305028982922526,1,14,0,0,0.0035005417288482554,0.0003711248448506066
2026-0726-04-02-02-10,7,2023100787,エルアン,0.04267916498437466,1,14,0,0,0.0003711248448506066,0.00034386359850481496
2026-0726-04-02-02-10,8,2023106180,ブルーリファール,0.04233530138586984,1,14,0,0,0.00034386359850481496,0.025768598565621095
2026-0726-04-02-02-10,9,2023105330,コスモメイウェザー,0.016566702820248747,1,14,0,0,0.025768598565621095,0.002288535759520106
2026-0726-04-02-02-10,10,2023106889,マーゴットライズ,0.01427816706072864,1,14,0,0,0.002288535759520106,0.001026687169606546
2026-0726-04-02-02-10,11,2023103088,トウシンライオット,0.013251479891122095,1,14,0,0,0.001026687169606546,0.0049170275412978685
2026-0726-04-02-02-10,12,2023107440,パワポケウォーズ,0.008334452349824226,1,14,0,0,0.0049170275412978685,0.0005513340451599484
2026-0726-04-02-02-10,13,2023101482,カンフーヒーロー,0.007783118304664278,1,14,0,0,0.0005513340451599484,0.0001229852898203482
2026-0726-04-02-02-10,14,2023101451,ショービット,0.007660133014843929,1,14,0,0,0.0001229852898203482,0
2026-0726-04-02-02-11,1,2022106320,ルブリアン,0.1222684847208989,1,15,1,0,0,0.027199930051089824
2026-0726-04-02-02-11,2,2022106950,シャンクス,0.09506855466980908,1,15,0,0,0.027199930051089824,0.02275136810108158
2026-0726-04-02-02-11,3,2023101860,コウジハラ,0.0723171865687275,1,15,0,0,0.02275136810108158,0.01285222951835855
2026-0726-04-02-02-11,4,2023103702,リアアーテシアン,0.05946495705036895,1,15,0,0,0.01285222951835855,0.004079274877731021
2026-0726-04-02-02-11,5,2021105373,パレスドフィーヌ,0.05538568217263793,1,15,0,0,0.004079274877731021,0.0035463539206364927
2026-0726-04-02-02-11,6,2023101827,ヨドノティアラ,0.05183932825200144,1,15,0,0,0.0035463539206364927,0.0022658375335372835
2026-0726-04-02-02-11,7,2022100075,ブラックティンカー,0.049573490718464154,1,15,0,0,0.0022658375335372835,0.008047386481364854
2026-0726-04-02-02-11,8,2021104137,ミエノブラボー,0.0415261042370993,1,15,0,0,0.008047386481364854,0.0006709172515304215
2026-0726-04-02-02-11,9,2022104874,ホウオウガイア,0.04085518698556888,1,15,0,0,0.0006709172515304215,0.01976493183376489
2026-0726-04-02-02-11,10,2022104122,スカイダイバー,0.021090255151803988,1,15,0,0,0.01976493183376489,0.00013456902746317861
2026-0726-04-02-02-11,11,2023102819,マーシャルアン,0.02095568612434081,1,15,0,0,0.00013456902746317861,0.00335187291625811
2026-0726-04-02-02-11,12,2023102312,ラブソング,0.0176038132080827,1,15,0,0,0.00335187291625811,0.006864953816367238
2026-0726-04-02-02-11,13,2022101265,テンペストヒロイン,0.010738859391715462,1,15,0,0,0.006864953816367238,0.000585213750635187
2026-0726-04-02-02-11,14,2022101571,ハッピーダンシング,0.010153645641080275,1,15,0,0,0.000585213750635187,0.0034545974520456945
2026-0726-04-02-02-11,15,2022101579,オレイア,0.0066990481890345805,1,15,0,0,0.0034545974520456945,0
2026-0726-04-02-02-12,1,2023105686,ファランギーナ,0.22712354261187975,1,1,1,0,0,0.08427090880292179
2026-0726-04-02-02-12,2,2023105449,ミナヅキ,0.14285263380895796,2,1,0,1,0.08427090880292179,0.04393723776298336
2026-0726-04-02-02-12,3,2023102984,ハナコトバ,0.0989153960459746,3,13,0,0,0.04393723776298336,0.026838687711923645
2026-0726-04-02-02-12,4,2023106338,コールリッジ,0.07207670833405096,3,13,0,0,0.026838687711923645,0.014087182601516403
2026-0726-04-02-02-12,5,2023103697,クライングナウ,0.057989525732534554,3,13,0,0,0.014087182601516403,0.0015669149986703573
2026-0726-04-02-02-12,6,2023107335,エラガバリウム,0.0564226107338642,3,13,0,0,0.0015669149986703573,0.0027715495391703246
2026-0726-04-02-02-12,7,2023106612,ミサダメキメル,0.05365106119469387,3,13,0,0,0.0027715495391703246,0.009741088031777624
2026-0726-04-02-02-12,8,2023102941,フォーエバーラブ,0.04390997316291625,3,13,0,0,0.009741088031777624,0.005820008594404888
2026-0726-04-02-02-12,9,2023106379,レスター,0.03808996456851136,3,13,0,0,0.005820008594404888,0.001660890987569795
2026-0726-04-02-02-12,10,2023100651,ヴォンサクレ,0.036429073580941565,3,13,0,0,0.001660890987569795,0.009840100827942254
2026-0726-04-02-02-12,11,2023105576,シルバープレミア,0.02658897275299931,3,13,0,0,0.009840100827942254,0.006319072715584843
2026-0726-04-02-02-12,12,2023107510,ピコブロッサム,0.020269900037414468,3,13,0,0,0.006319072715584843,0.000878939983673898
2026-0726-04-02-02-12,13,2023106946,ダゴベルト,0.01939096005374057,3,13,0,0,0.000878939983673898,0.00246561206832787
2026-0726-04-02-02-12,14,2023105572,チャチャット,0.0169253479854127,3,13,0,0,0.00246561206832787,0.005006461362400251
2026-0726-04-02-02-12,15,2023104261,アロハオエ,0.011918886623012449,3,13,0,0,0.005006461362400251,0
2026-0726-07-02-02-01,1,2024106969,メアグローリア,0.29422110058213846,1,1,1,0,0,0.05423556630157883
2026-0726-07-02-02-01,2,2024107063,ルースソラール,0.23998553428055963,2,1,0,1,0.05423556630157883,0.10399609858528253
2026-0726-07-02-02-01,3,2024101770,ヴェルヴィエ,0.1359894356952771,3,5,0,0,0.10399609858528253,0.0010545691954065572
2026-0726-07-02-02-01,4,2024105496,クールタロウ,0.13493486649987055,3,5,0,0,0.0010545691954065572,0.012624964091851668
2026-0726-07-02-02-01,5,2024107310,スピーディスピン,0.12230990240801888,3,5,0,0,0.012624964091851668,0.006361048009679585
2026-0726-07-02-02-01,6,2024106654,サンタンジェロ,0.1159488543983393,3,5,0,0,0.006361048009679585,0.012871200744770633
2026-0726-07-02-02-01,7,2024104870,コパノキャンペーン,0.10307765365356866,3,5,0,0,0.012871200744770633,0.07794114493213236
2026-0726-07-02-02-01,8,2024103672,ディーエスシン,0.0251365087214363,4,2,0,0,0.07794114493213236,0.00491135008069031
2026-0726-07-02-02-01,9,2024101083,ララララブソング,0.02022515864074599,4,2,0,0,0.00491135008069031,0
2026-0726-07-02-02-02,1,2024106602,レッドタイラント,0.1284814814768075,1,6,1,0,0,0.0
2026-0726-07-02-02-02,2,2024105963,ダノンチャンピオン,0.1284814814768075,1,6,0,0,0.0,0.0
2026-0726-07-02-02-02,3,2024106195,ルナパッショーネ,0.1284814814768075,1,6,0,0,0.0,0.0
2026-0726-07-02-02-02,4,2024105153,テーオーカメリア,0.1284814814768075,1,6,0,0,0.0,0.0
2026-0726-07-02-02-02,5,2024105981,オーバーシュタイン,0.1284814814768075,1,6,0,0,0.0,0.0
2026-0726-07-02-02-02,6,2024105735,セーニョレガーレ,0.1284814814768075,1,6,0,0,0.0,0
2026-0726-07-02-02-03,1,2023105335,ダノンミッドナイト,0.26468186158725715,1,1,1,0,0,0.11061634570613785
2026-0726-07-02-02-03,2,2023106243,ナムラヴンダー,0.1540655158811193,2,3,0,1,0.11061634570613785,0.006521401373145358
2026-0726-07-02-02-03,3,2023105573,オープンザパンドラ,0.14754411450797394,2,3,0,1,0.006521401373145358,0.026104895469869077
2026-0726-07-02-02-03,4,2023103398,ダノンオブアイデア,0.12143921903810487,2,3,0,1,0.026104895469869077,0.05941736312723608
2026-0726-07-02-02-03,5,2023103758,ヴィスメンティス,0.06202185591086879,3,6,0,0,0.05941736312723608,0.01782974118741079
2026-0726-07-02-02-03,6,2023103679,リアライズパリオ,0.044192114723458,3,6,0,0,0.01782974118741079,0.0008030348862715225
2026-0726-07-02-02-03,7,2023102008,ソニックブーム,0.04338907983718648,3,6,0,0,0.0008030348862715225,0.027525249726835017
2026-0726-07-02-02-03,8,2023103586,ストラドーネ,0.01586383011035146,3,6,0,0,0.027525249726835017,0.0009154296792306289
2026-0726-07-02-02-03,9,2023104546,テーオーシュテルン,0.01494840043112083,3,6,0,0,0.0009154296792306289,0.0019012646924909966
2026-0726-07-02-02-03,10,2023105256,タイセイグローバル,0.013047135738629834,3,6,0,0,0.0019012646924909966,0
2026-0726-07-02-02-04,1,2023100944,アイランド,0.2964644122553816,1,1,1,0,0,0.17300106342611418
2026-0726-07-02-02-04,2,2023100969,タイセイゼスティ,0.12346334882926743,2,14,0,1,0.17300106342611418,0.003510026673118574
2026-0726-07-02-02-04,3,2023102580,マーチンゲール,0.11995332215614886,2,14,0,1,0.003510026673118574,0.01622551966183361
2026-0726-07-02-02-04,4,2023110084,エアアルチーナ,0.10372780249431525,2,14,0,1,0.01622551966183361,0.002391830195103875
2026-0726-07-02-02-04,5,2023102630,グランシャン,0.10133597229921137,2,14,0,1,0.002391830195103875,0.015078274891968668
