race_id,gap_rank_upper,gap_rank_lower,upper_horse,lower_horse,upper_score,lower_score,raw_gap,gap_ratio,cluster_above_size,gap_percentile,gap_strength,is_major_gap
2026-0704-03-02-03-03,3,4,キタノドンカルロ,ショウナンタヅナ,0.1873399315917357,0.09004227356206274,0.09729765802967297,2.0805775352019444,3,97.3781316760536,97.3781316760536,1
2026-0704-03-02-03-04,1,2,グレイシエーション,リーデレクオーレ,0.1824734630989354,0.129319557382746,0.05315390571618939,1.4110275877210918,1,92.5810837055739,92.5810837055739,1
2026-0704-03-02-03-04,2,3,リーデレクオーレ,アーリマックス,0.129319557382746,0.069607178472957,0.059712378909789005,1.8578480010217306,2,93.55214604777626,93.55214604777626,1
2026-0704-03-02-03-07,1,2,アールグレイ,ピースフルマインド,0.20360008231164814,0.1379690235687837,0.06563105874286443,1.4756941597846738,1,94.32899592153817,94.32899592153817,1
2026-0704-03-02-03-07,3,4,フレキシブル,ダイヤモンドパレス,0.12514521417864954,0.0798472299887154,0.04529798418993414,1.567308148276853,3,90.7749077490775,90.7749077490775,1
2026-0704-03-02-03-08,3,4,ゴーゴーパンチ,コスモシェルベット,0.15883904096123977,0.11313802143244141,0.04570101952879836,1.4039404167597893,3,90.89143523014177,90.89143523014177,1
2026-0704-03-02-03-09,1,2,アローメタル,コスモアチーブ,0.22989171912361617,0.11922712211269847,0.1106645970109177,1.928183076551264,1,98.13556030297144,98.13556030297144,1
2026-0704-03-02-03-09,4,5,ミッドセンチュリー,マイネルボス,0.11168335278221324,0.06260966351468286,0.049073689267530377,1.7838037534896174,4,91.70712759759176,91.70712759759176,1
2026-0704-03-02-03-10,1,2,ディーズゴールド,エリーナストーム,0.1574793422022728,0.08518217215138711,0.07229717005088569,1.848735929419574,1,95.14468828898815,95.14468828898815,1
2026-0704-03-02-03-11,1,2,ゲイルライダー,テセラリアン,0.2765675951151294,0.0967233092223344,0.179844285892795,2.8593686189891767,1,99.74752379102738,99.74752379102738,1
2026-0704-03-02-03-12,1,2,トワニ,ブラックティンカー,0.2068681000412878,0.15659040916150396,0.05027769087978384,1.3210777157362716,1,92.01786754709651,92.01786754709651,1
2026-0704-03-02-03-12,2,3,ブラックティンカー,リラベガ,0.15659040916150396,0.08657431542449794,0.07001609373700603,1.8087397907069511,2,94.77568459895124,94.77568459895124,1
2026-0704-10-02-03-01,1,2,アバットゥータ,テイエムリステット,0.2679443352276334,0.08602092544921597,0.18192340977841742,3.114873896419764,1,99.76694503787144,99.76694503787144,1
2026-0704-10-02-03-02,1,2,ランスオブラヴ,アイルトン,0.1137277223647123,0.06364307600850864,0.05008464635620366,1.7869614339430684,1,91.95960380656439,91.95960380656439,1
2026-0704-10-02-03-03,2,3,ドリームプレミア,シャリキモン,0.1970410127193613,0.1232145512049553,0.07382646151440601,1.5991699908203452,2,95.47484948533696,95.47484948533696,1
2026-0704-10-02-03-03,3,4,シャリキモン,テイエムプレミラン,0.1232145512049553,0.04937647683811183,0.07383807436684346,2.495409942044521,3,95.49427073218101,95.49427073218101,1
2026-0704-10-02-03-04,1,2,マーゴットガイア,アキノビューティー,0.3025634238769909,0.2378374671969127,0.06472595668007822,1.2721436510526312,1,94.21246844047387,94.21246844047387,1
2026-0704-10-02-03-04,2,3,アキノビューティー,アンティスマ,0.2378374671969127,0.18153841387640934,0.05629905332050336,1.3101219853051682,2,93.00835113614295,93.00835113614295,1
2026-0704-10-02-03-04,3,4,アンティスマ,ダノンロワール,0.18153841387640934,0.1206661239810879,0.06087228989532144,1.504468759640129,3,93.74635851621674,93.74635851621674,1
2026-0704-10-02-03-04,4,5,ダノンロワール,セントピュアベース,0.1206661239810879,0.05748617618518672,0.06317994779590119,2.099045927013348,4,94.07651971256554,94.07651971256554,1
2026-0704-10-02-03-06,1,2,ピコオーバル,キングズテイル,0.21085707566540746,0.16481872484786578,0.04603835081754168,1.2793271872479106,1,91.00796271120606,91.00796271120606,1
2026-0704-10-02-03-07,1,2,ホワイトフレイムス,ララディアーブル,0.2720287378956029,0.21371254062603934,0.05831619726956355,1.2728721351528314,1,93.41619731986793,93.41619731986793,1
2026-0704-10-02-03-07,4,5,ベンティガオルサ,フェブリノ,0.16663060959950868,0.09532103097264095,0.07130957862686772,1.7480991120137486,4,94.98931831423577,94.98931831423577,1
2026-0704-10-02-03-08,1,2,ブルーマッキンジー,エルル,0.30741870071478866,0.15914669937601597,0.1482720013387727,1.9316687177309935,1,99.35909885414644,99.35909885414644,1
2026-0704-10-02-03-09,1,2,グッドピース,フィオラーノ,0.15689552514867364,0.07528408433236441,0.08161144081630922,2.0840464029025147,1,96.25169935909885,96.25169935909885,1
2026-0704-10-02-03-11,1,2,ネブラディスク,サウンドムーブ,0.2852463612572963,0.23604799668233456,0.04919836457496174,1.2084252578562285,1,91.72654884443581,91.72654884443581,1
2026-0704-10-02-03-11,2,3,サウンドムーブ,ヴィスマール,0.23604799668233456,0.1080277097735214,0.12802028690881317,2.1850689714445113,2,98.73761895513692,98.73761895513692,1
2026-0704-10-02-03-12,1,2,ムーンリットアイル,ジャンヌローサ,0.23549360833821162,0.18651879114121306,0.04897481719699856,1.262573099993554,1,91.66828510390367,91.66828510390367,1
2026-0704-10-02-03-12,2,3,ジャンヌローサ,エピッククイーン,0.18651879114121306,0.11635937682910437,0.07015941431210869,1.6029545381215902,2,94.7951058457953,94.7951058457953,1
2026-0705-02-01-08-01,2,3,チカバリエンテ,キチロクタワー,0.2467970641258931,0.18229171459052465,0.06450534953536846,1.3538578244231478,2,94.19304719362984,94.19304719362984,1
2026-0705-02-01-08-01,3,4,キチロクタワー,ライーリーアース,0.18229171459052465,0.12882170993000644,0.05347000466051821,1.4150698254942464,3,92.65876869295009,92.65876869295009,1
2026-0705-02-01-08-02,1,2,グレイトソン,カッサンドラ,0.25492977038786846,0.12464652934915817,0.1302832410387103,2.0452215694972353,1,98.8541464362012,98.8541464362012,1
2026-0705-02-01-08-03,2,3,ジャストグレース,ニシノモリミチ,0.1376974697219936,0.0864465999394016,0.051250869782591996,1.592861602636986,2,92.1732375218489,92.1732375218489,1
2026-0705-02-01-08-04,2,3,ブルーエ,バレンタインビスタ,0.24786324593816178,0.19498965479624708,0.0528735911419147,1.2711610069629824,2,92.52281996504176,92.52281996504176,1
2026-0705-02-01-08-04,6,7,コスモファーブロス,チャーミングアイ,0.16407490844501255,0.08642658088685191,0.07764832755816063,1.8984310933208892,6,95.8632744222179,95.8632744222179,1
2026-0705-02-01-08-06,1,2,ショウナンマルチ,ギオンバヤシ,0.307706399473949,0.24941671613923153,0.058289683334717485,1.2337039964160963,1,93.37735482617984,93.37735482617984,1
