as_of_date,race_id,horse_id,target,date,racecourse,surface,distance,class_code,grade_code,condition_code,race_class_label,race_class_score,race_sex_condition,race_age_condition,is_filly_mare_only,is_2yo_only,is_3yo_only,race_first_prize,race_second_prize,race_third_prize,race_total_top5_prize,race_first_prize_log,race_total_top5_prize_log,first_corner_position,race_position_bias,popularity,odds,actual_rank,umaban,horse_name,field_size,career_races,career_wins,career_win_rate,career_places,career_place_rate,recent3_win_rate,recent3_place_rate,recent5_win_rate,recent5_place_rate,races_last_180d,races_last_365d,last1_finish,last2_finish,last3_finish,last1_margin,last2_margin,last3_margin,best_margin_last3,mean_margin_last3,weighted_margin_last3,last1_winner_strength,last2_winner_strength,last3_winner_strength,last1_field_strength,last2_field_strength,last3_field_strength,margin_x_winner_strength,margin_x_field_strength,last1_distance,last2_distance,last3_distance,last1_class,last2_class,last3_class,current_distance,last1_winner_strength_v2,last2_winner_strength_v2,last3_winner_strength_v2,last1_field_strength_v2,last2_field_strength_v2,last3_field_strength_v2,last1_margin_x_winner_strength_v2,last2_margin_x_winner_strength_v2,last3_margin_x_winner_strength_v2,max_winner_strength_last3,mean_winner_strength_last3,weighted_winner_strength_last3,best_strong_opponent_performance_last3,last1_field_max_strength_v2,last2_field_max_strength_v2,last3_field_max_strength_v2,last1_field_top3_mean_strength_v2,last2_field_top3_mean_strength_v2,last3_field_top3_mean_strength_v2,opponent_history_missing_last3,last1_winner_max_prize_before_target,last2_winner_max_prize_before_target,last3_winner_max_prize_before_target,last1_winner_mean_prize_before_target,last2_winner_mean_prize_before_target,last3_winner_mean_prize_before_target,last1_winner_max_race_class_before_target,last2_winner_max_race_class_before_target,last3_winner_max_race_class_before_target,last1_winner_best_win_class_before_target,last2_winner_best_win_class_before_target,last3_winner_best_win_class_before_target,last1_raw_performance,last2_raw_performance,last3_raw_performance,last1_adjusted_performance,last2_adjusted_performance,last3_adjusted_performance,last1_position_advantage,last2_position_advantage,last3_position_advantage,last1_race_position_bias,last2_race_position_bias,last3_race_position_bias,best_adjusted_performance_last3,mean_adjusted_performance_last3,weighted_adjusted_performance_last3,hidden_strength_last1,hidden_strength_last2,hidden_strength_last3,max_hidden_strength_last3,max_strong_against_bias_last3,strong_against_bias_last1,strong_against_bias_last2,strong_against_bias_last3,race_position_bias_last1,race_position_bias_last2,race_position_bias_last3,setup_improvement,hidden_strength_x_race_strength,last1_race_first_prize,last2_race_first_prize,last3_race_first_prize,last1_race_first_prize_log,last2_race_first_prize_log,last3_race_first_prize_log,max_race_prize_last3,mean_race_prize_last3,weighted_race_prize_last3,prize_change_from_last1,prize_change_from_last3_mean,prize_ratio_vs_last1,prize_ratio_vs_last3_mean,last1_margin_x_prize_strength,last2_margin_x_prize_strength,last3_margin_x_prize_strength,current_race_class_score,last1_race_class_score,last2_race_class_score,last3_race_class_score,max_race_class_last3,mean_race_class_last3,weighted_race_class_last3,last1_margin_x_race_class,last2_margin_x_race_class,last3_margin_x_race_class,last1_race_class,last2_race_class,last3_race_class,last1_sex_condition,last2_sex_condition,last3_sex_condition,last1_age_condition,last2_age_condition,last3_age_condition,last1_is_filly_mare_only,last2_is_filly_mare_only,last3_is_filly_mare_only,race_class_change,female_only_to_open,open_to_female_only,age_condition_change,predicted_probability,prediction_rank,race_number,win_payout,place_payout,is_win,is_place,ai_vs_favorite,reason_code,prediction_reason
2026-07-25,2026-0725-07-02-01-07,2021105474,0,2026-07-25,中京,芝,2200,grade:E|condition:13,E,13,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,18700000.0,7500000.0,4700000.0,35570000.0,16.74403413530075,17.387013172038216,8,-0.08484848484848484,5,135.0,2,10,サダムオプシス,11,18,3,0.16666666666666666,6,0.3333333333333333,0,0,0,0,2,7,4,5,8,2.0,4.0,6.0,2.0,4.0,3.4000000000000004,0.10714285714285714,0.375,0.25,0.14142769567428562,0.19714098879078637,0.2234078843739087,0.21428571428571427,0.28285539134857124,2200,2400,1800,grade:E|condition:13,grade:E|condition:14,grade:E|condition:14,2200,0.24117647058823533,0.44785714285714284,0.29523809523809524,0.2221471315688165,0.2518483703039846,0.24479439405696865,0.48235294117647065,1.7914285714285714,1.7714285714285714,0.44785714285714284,0.3280905695611578,0.3139929971988796,-1.7588235294117647,0.32,0.44785714285714284,0.3411764705882353,0.27805668016194335,0.364952380952381,0.3099159663865546,0,18700000.0,200000000.0,52000000.0,11524137.931034481,32155555.555555556,22100000.0,0,8,7,0,0,0,0.5724147907821063,0.4739929222221604,0.34644604632521203,0.5810225912007487,0.46887019594558793,0.36680589481006054,-0.40522875816993464,-0.4358974358974359,-0.25,0.08496732026143783,-0.047008547008547064,0.3257575757575758,0.5810225912007487,0.47223289398546575,0.5045335333460629,0.008607800418642397,-0.0051227262765724535,0.02035984848484851,0.02035984848484851,0.08143939393939395,0.034431201674569575,-0.020490905106289745,0.08143939393939395,0.08496732026143783,-0.047008547008547064,0.3257575757575758,0.40522875816993464,0.009282464126476327,18700000.0,18700000.0,18700000.0,16.74403413530075,16.74403413530075,16.74403413530075,18700000.0,18700000.0,18700000.0,0.0,0.0,1.0,1.0,33.4880682706015,66.976136541203,100.4642048118045,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.07881451007699793,4,7,0.0,300.0,0,1,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-25,2026-0725-07-02-01-07,2020103713,0,2026-07-25,中京,芝,2200,grade:E|condition:13,E,13,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,18700000.0,7500000.0,4700000.0,35570000.0,16.74403413530075,17.387013172038216,9,-0.08484848484848484,7,213.0,10,4,タイセイフェリーク,11,28,3,0.10714285714285714,13,0.4642857142857143,0,0,0,0,2,6,5,7,8,3.0,3.0,7.0,3.0,4.333333333333333,3.8,0.10714285714285714,0.3333333333333333,0.5,0.14142769567428562,0.2393083734076381,0.21086308183669453,0.3214285714285714,0.4242830870228569,2200,2000,2400,grade:E|condition:13,grade:E|condition:14,grade:E|condition:13,2200,0.24117647058823533,0.3875,0.5333333333333333,0.2221471315688165,0.2705558729036191,0.2809107103145994,0.723529411764706,1.1625,3.7333333333333334,0.5333333333333333,0.38733660130718955,0.3435049019607843,-2.6125,0.32,0.3875,0.5333333333333333,0.27805668016194335,0.36314935064935067,0.4084848484848485,0,18700000.0,150000000.0,67000000.0,11524137.931034481,30845454.545454547,23630000.0,0,8,7,0,0,5,0.514666093069901,0.45991482734714556,0.41369808611955516,0.522024374072934,0.43978317225455293,0.4171992435269626,-0.3464052287581699,-0.47916666666666674,-0.45833333333333337,0.08496732026143783,-0.16805555555555562,0.030555555555555558,0.522024374072934,0.4596689299514832,0.4763869874182254,0.00735828100303304,-0.020131655092592626,0.003501157407407418,0.00735828100303304,0.029433124012132057,0.029433124012132057,-0.08052662037037042,0.014004629629629632,0.08496732026143783,-0.16805555555555562,0.030555555555555558,0.3464052287581699,0.007935009656503981,18700000.0,18700000.0,18400000.0,16.74403413530075,16.74403413530075,16.72786127692704,18700000.0,18600000.0,18640000.0,0.0,100000.0,1.0,1.0053763440860215,50.23210240590225,50.23210240590225,117.09502893848928,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.04717026577076276,7,7,0.0,0.0,0,0,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-25,2026-0725-07-02-01-07,2021102510,0,2026-07-25,中京,芝,2200,grade:E|condition:13,E,13,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,18700000.0,7500000.0,4700000.0,35570000.0,16.74403413530075,17.387013172038216,11,-0.08484848484848484,8,334.0,7,11,ナムラフッカー,11,24,3,0.125,7,0.2916666666666667,0,0,0,0,4,8,18,4,8,19.0,3.0,9.0,3.0,10.333333333333334,12.200000000000001,0.10714285714285714,0.375,0.1875,0.14142769567428562,0.19714098879078637,0.23840149085364395,2.0357142857142856,2.687126217811427,2200,2400,2400,grade:E|condition:13,grade:E|condition:14,grade:E|condition:14,2200,0.24117647058823533,0.44785714285714284,0.28695652173913044,0.2221471315688165,0.2518483703039846,0.28495633072183035,4.582352941176471,1.3435714285714284,2.582608695652174,0.44785714285714284,0.32533004506150287,0.3123366824990866,-2.552142857142857,0.32,0.44785714285714284,0.375,0.27805668016194335,0.364952380952381,0.358015873015873,0,18700000.0,200000000.0,57000000.0,11524137.931034481,32155555.555555556,21966666.666666668,0,8,7,0,0,0,0.1888689150226975,0.5199148273471457,0.3200493639216347,0.19372815719451175,0.5187094799879521,0.3263303556571719,-0.2287581699346406,-0.10256410256410264,-0.21818181818181814,0.08496732026143783,-0.047008547008547064,0.11515151515151512,0.5187094799879521,0.3462559976132119,0.3177429937250759,0.004859242171814243,-0.0012053473591935315,0.0062809917355372,0.0062809917355372,0.02512396694214875,0.019436968687257025,-0.004821389436774062,0.02512396694214875,0.08496732026143783,-0.047008547008547064,0.11515151515151512,0.2287581699346406,0.005240100716559203,18700000.0,18700000.0,18700000.0,16.74403413530075,16.74403413530075,16.74403413530075,18700000.0,18700000.0,18700000.0,0.0,0.0,1.0,1.0,318.13664857071427,50.23210240590225,150.69630721770676,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.02840224492269558,8,7,0.0,0.0,0,0,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-25,2026-0725-07-02-01-07,2019104800,0,2026-07-25,中京,芝,2200,grade:E|condition:13,E,13,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,18700000.0,7500000.0,4700000.0,35570000.0,16.74403413530075,17.387013172038216,2,-0.08484848484848484,9,678.0,9,2,エイカイマッケンロ,11,32,3,0.09375,12,0.375,0,0,0,0,2,7,15,6,9,30.0,9.0,8.0,8.0,15.666666666666666,19.3,0.23076923076923078,0.375,0.25,0.19390862360165526,0.24505170755170755,0.2234078843739087,6.923076923076923,5.817258708049658,2400,3000,1800,grade:E|condition:14,grade:E|condition:14,grade:E|condition:14,2200,0.31000000000000005,0.3875,0.29523809523809524,0.26641278623600884,0.28998135900182687,0.24479439405696865,9.3,3.4875000000000003,2.361904761904762,0.3875,0.33091269841269844,0.33029761904761906,-7.704761904761905,0.3466666666666667,0.3875,0.3411764705882353,0.33658119658119656,0.35241452991452993,0.3099159663865546,0,200000000.0,200000000.0,52000000.0,34493333.333333336,43990909.09090909,22100000.0,8,8,7,0,0,0,0.20000000000003745,0.3500493639216347,0.3092250941420701,0.21238095238098983,0.35115854602040014,0.3517956864285715,0.4,-0.01388888888888884,-0.5227272727272727,-0.12380952380952381,0.31944444444444453,0.3257575757575758,0.3517956864285715,0.30511172827665384,0.28189717728232927,0.012380952380952381,0.0011091820987654266,0.042570592286501396,0.042570592286501396,0.17028236914600553,0.049523809523809526,0.004436728395061713,0.17028236914600553,-0.12380952380952381,0.31944444444444453,0.3257575757575758,-0.4,0.014203449702805227,18700000.0,18700000.0,18700000.0,16.74403413530075,16.74403413530075,16.74403413530075,18700000.0,18700000.0,18700000.0,0.0,0.0,1.0,1.0,502.32102405902253,150.69630721770676,133.952273082406,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.01581590836913034,10,7,0.0,0.0,0,0,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-25,2026-0725-07-02-01-08,2023101569,0,2026-07-25,中京,芝,2000,grade:E|condition:13,E,13,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,11400000.0,4600000.0,2900000.0,21740000.0,16.249124001084017,16.894664485655497,3,0.0357142857142857,4,91.0,6,7,サイモンシャリオ,8,10,1,0.1,3,0.3,0,0.3333333333333333,0.2,0.6,5,10,6,6,3,5.0,4.0,6.0,4.0,5.0,4.9,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.36101190476190476,0.17884920634920634,0.18002645502645503,1.6666666666666665,1.8050595238095237,1800,2000,2000,grade:C|condition:12,grade:E|condition:12,grade:E|condition:12,2000,0.2833333333333333,0.23538461538461541,0.2375,0.24303455225330226,0.2081989921842863,0.19424677174677177,1.4166666666666665,0.9415384615384617,1.4249999999999998,0.2833333333333333,0.2520726495726496,0.2597820512820513,-3.7646153846153845,0.33333333333333337,0.26916666666666667,0.25,0.3052777777777778,0.2558760683760684,0.23488095238095238,0,200000000.0,21000000.0,54000000.0,55085714.28571428,8600000.0,14954545.454545455,8,5,7,6,0,0,0.46936184546630094,0.3761667019155402,0.4920541694529353,0.47772411398481945,0.3786667019155402,0.492584647847997,-0.14166666666666672,-0.30000000000000004,-0.01388888888888884,0.23611111111111105,0.033333333333333326,0.1527777777777778,0.492584647847997,0.4496584879161189,0.45097899713667117,0.008362268518518512,0.0025000000000000022,0.0005304783950617065,0.008362268518518512,0.033449074074074076,0.033449074074074076,0.009999999999999998,0.002121913580246906,0.23611111111111105,0.033333333333333326,0.1527777777777778,0.14166666666666672,0.009163286317968665,41000000.0,11400000.0,11400000.0,17.529082649058825,16.249124001084017,16.249124001084017,41000000.0,21266666.666666668,26200000.0,-29600000.0,-9866666.666666668,0.2780487804878049,0.5360501567398119,87.64541324529412,64.99649600433607,97.4947440065041,0,6,0,0,6,2,3.0,30.0,0.0,0.0,G3,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,-6,0,0,0,0.16894506121472577,4,8,0.0,0.0,0,0,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-25,2026-0725-07-02-01-08,2022104793,0,2026-07-25,中京,芝,2000,grade:E|condition:13,E,13,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,11400000.0,4600000.0,2900000.0,21740000.0,16.249124001084017,16.894664485655497,3,0.0357142857142857,5,142.0,3,2,サラコスティ,8,12,1,0.08333333333333333,4,0.3333333333333333,0,0.6666666666666666,0,0.4,3,8,3,2,8,2.0,2.0,14.0,2.0,6.0,4.4,0.0,0.1,0.16666666666666666,0.07728069574044806,0.061165223665223666,0.05884417806241148,0.0,0.15456139148089612,2400,2000,2600,grade:unknown|condition:14,grade:unknown|condition:14,grade:E|condition:14,2000,0.20869565217391306,0.24705882352941178,0.23538461538461541,0.15473892648893667,0.13112102448634957,0.1465873205436773,0.4173913043478261,0.49411764705882355,3.2953846153846156,0.24705882352941178,0.2303796970293134,0.2255423962227031,-1.7529411764705882,0.21052631578947367,0.24705882352941178,0.23538461538461541,0.2097406559877956,0.18776470588235294,0.2224615384615385,0,8200000.0,15800000.0,15800000.0,6961111.111111111,7950000.0,10462500.0,0,0,0,0,0,0,0.5633305616365021,0.576187704493645,0.4091582392889945,0.5666736268037454,0.5584634272827607,0.4058480541038093,-0.20588235294117652,-0.4107142857142857,0.21666666666666667,0.06495098039215685,-0.17261904761904762,0.061111111111111116,0.5666736268037454,0.5103283693967718,0.5320454524074628,0.0033430651672433642,-0.01772427721088432,-0.003310185185185166,0.0033430651672433642,0.013372260668973472,0.013372260668973472,-0.07089710884353741,-0.013240740740740742,0.06495098039215685,-0.17261904761904762,0.061111111111111116,0.20588235294117652,0.003413777187649851,8200000.0,8200000.0,11400000.0,15.919644834185693,15.919644834185693,16.249124001084017,11400000.0,9266666.666666666,8840000.0,3200000.0,2133333.333333334,1.3902439024390243,1.2302158273381296,31.839289668371386,31.839289668371386,227.48773601517624,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.13455864382098168,6,8,0.0,210.0,0,1,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-25,2026-0725-07-02-01-08,2022106634,0,2026-07-25,中京,芝,2000,grade:E|condition:13,E,13,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,11400000.0,4600000.0,2900000.0,21740000.0,16.249124001084017,16.894664485655497,5,0.0357142857142857,8,1721.0,8,4,アンビアンス,8,17,1,0.058823529411764705,1,0.058823529411764705,0,0,0,0,6,12,6,12,6,11.0,10.0,13.0,10.0,11.333333333333334,11.1,0.2,0.16666666666666666,0.1,0.18295454545454545,0.0868138946399816,0.061165223665223666,2.2,2.0125,2000,1800,2000,grade:unknown|condition:13,grade:unknown|condition:14,grade:unknown|condition:14,2000,0.34,0.26916666666666667,0.24705882352941178,0.17022091544818818,0.1340518555941897,0.13112102448634957,3.74,2.6916666666666664,3.211764705882353,0.34,0.2854084967320262,0.3001617647058824,-9.730833333333333,0.34,0.26916666666666667,0.24705882352941178,0.25592592592592595,0.2215882509303562,0.18776470588235294,0,21000000.0,38000000.0,15800000.0,9942857.142857144,12642857.142857144,7950000.0,5,6,0,0,0,0,0.39920312902217303,0.278262227361381,0.293483066759334,0.42162048439407385,0.278262227361381,0.28808872152123877,-0.31818181818181823,0.0,-0.125,0.28181818181818186,0.0,-0.17261904761904762,0.42162048439407385,0.3293238110922312,0.351906654709699,0.022417355371900816,0.0,-0.005394345238095233,0.022417355371900816,0.08966942148760333,0.08966942148760333,-0.0,-0.021577380952380952,0.28181818181818186,0.0,-0.17261904761904762,0.31818181818181823,0.025835020187165443,8200000.0,8200000.0,8200000.0,15.919644834185693,15.919644834185693,15.919644834185693,8200000.0,8200000.0,8200000.0,3200000.0,3200000.0,1.3902439024390243,1.3902439024390243,175.11609317604263,159.19644834185692,206.955382844414,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.026803494588397026,8,8,0.0,0.0,0,0,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-25,2026-0725-07-02-01-10,2023107295,1,2026-07-25,中京,芝,1800,grade:unknown|condition:13,unknown,13,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,8200000.0,3300000.0,2100000.0,15620000.0,15.919644834185693,16.564062766396297,3,0.12878787878787878,5,79.0,1,12,リヒトミューレ,12,11,1,0.09090909090909091,4,0.36363636363636365,0,0,0,0.4,4,10,4,6,8,5.0,11.0,12.0,5.0,9.333333333333334,8.2,0.16666666666666666,0.125,0.2,0.11798178673178673,0.14908459595959594,0.29322916666666665,0.8333333333333333,0.5899089336589337,1700,1800,1800,grade:unknown|condition:13,grade:unknown|condition:13,grade:unknown|condition:12,1800,0.32583333333333336,0.3121428571428571,0.26916666666666667,0.1507504159765673,0.20986276744089244,0.1812632332944833,1.6291666666666669,3.4335714285714283,3.23,0.32583333333333336,0.30238095238095236,0.31039285714285714,-4.674166666666666,0.32583333333333336,0.32583333333333336,0.26916666666666667,0.2452777777777778,0.30154761904761906,0.24373931623931624,0,8200000.0,11400000.0,15800000.0,7728571.428571428,8488888.888888888,9242857.142857144,0,0,0,0,0,0,0.5152249604748246,0.4508697956888398,0.4125322393601316,0.518263154919269,0.44876910124439534,0.4106803875082798,-0.05833333333333335,0.275,0.06666666666666665,0.20833333333333337,0.030555555555555558,0.11111111111111116,0.518263154919269,0.459237547890648,0.47589838533460904,0.0030381944444444198,-0.0021006944444444398,-0.0018518518518518268,0.0030381944444444198,0.012152777777777783,0.012152777777777783,-0.00840277777777778,-0.007407407407407409,0.20833333333333337,0.030555555555555558,0.11111111111111116,0.05833333333333335,0.0034082938477857042,8200000.0,8200000.0,8200000.0,15.919644834185693,15.919644834185693,15.919644834185693,8200000.0,8200000.0,8200000.0,0.0,0.0,1.0,1.0,79.59822417092846,175.11609317604263,191.03573801022833,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.15819792549867628,1,10,790.0,180.0,1,1,1,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-25,2026-0725-07-02-01-10,2023106403,0,2026-07-25,中京,芝,1800,grade:unknown|condition:13,unknown,13,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,8200000.0,3300000.0,2100000.0,15620000.0,15.919644834185693,16.564062766396297,11,0.12878787878787878,1,25.0,3,9,アスクチャンスマン,12,9,1,0.1111111111111111,4,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.2,0.6,3,9,2,6,1,8.0,11.0,0.0,0.0,6.333333333333333,7.3,0.2,0.2,0.0,0.17918765262515263,0.2554334554334554,0.0,1.6,1.433501221001221,1800,1800,1900,grade:unknown|condition:13,grade:unknown|condition:12,grade:unknown|condition:12,1800,0.34,0.34,0.21714285714285717,0.1923044646486984,0.2053556272787042,0.14849053724053723,2.72,3.74,0.0,0.34,0.29904761904761906,0.31542857142857145,0.21714285714285717,0.34,0.34,0.3121428571428571,0.2775925925925926,0.2716666666666667,0.25142857142857145,0,21000000.0,37000000.0,8200000.0,9985714.285714285,11814285.714285715,6455555.555555556,5,6,0,0,6,0,0.5726639667263513,0.43253646235550636,0.9559046307836747,0.5826466056152402,0.43303640756699,0.9455342604133044,-0.19166666666666665,-0.46794871794871795,-0.3999999999999999,0.20833333333333337,0.004273504273504147,-0.10370370370370363,0.9455342604133044,0.6537390911985115,0.610341077160378,0.00998263888888884,0.0004999452114836656,-0.010370370370370363,0.00998263888888884,0.03993055555555556,0.03993055555555556,0.001999780845934633,-0.041481481481481446,0.20833333333333337,0.004273504273504147,-0.10370370370370363,0.19166666666666665,0.011340100503174227,8200000.0,8200000.0,5900000.0,15.919644834185693,15.919644834185693,15.59046307836746,8200000.0,7433333.333333333,7740000.0,0.0,766666.666666667,1.0,1.1031390134529149,127.35715867348554,175.11609317604263,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.15465764105746585,2,10,0.0,130.0,0,1,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-25,2026-0725-07-02-01-10,2023102462,0,2026-07-25,中京,芝,1800,grade:unknown|condition:13,unknown,13,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,8200000.0,3300000.0,2100000.0,15620000.0,15.919644834185693,16.564062766396297,2,0.12878787878787878,2,39.0,7,2,ガウラディスコ,12,7,1,0.14285714285714285,3,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.2,0.4,3,7,5,6,1,15.0,10.0,0.0,0.0,8.333333333333334,10.5,0.125,0.3333333333333333,0.0,0.1921174463937622,0.3560185185185185,0.0,1.875,2.881761695906433,1800,1900,1800,grade:unknown|condition:13,grade:C|condition:12,grade:unknown|condition:12,1800,0.2578571428571429,0.34,0.19833333333333333,0.17586674254108467,0.2414429551929552,0.12495833333333334,3.8678571428571433,3.4000000000000004,0.0,0.34,0.2653968253968254,0.2705952380952381,0.19833333333333333,0.27625,0.36,0.19833333333333333,0.2530357142857143,0.33185185185185184,0.19555555555555554,0,8200000.0,37000000.0,37000000.0,7000000.0,11814285.714285715,10857142.857142856,0,6,6,0,6,0,0.43874202524823974,0.4181999781537232,0.9559046307836747,0.44584429797551245,0.4310558091913724,0.9533531904544567,-0.25,-0.4242424242424242,0.04444444444444451,0.11363636363636365,0.12121212121212122,0.22962962962962963,0.9533531904544567,0.6100844325404472,0.5429095298360593,0.007102272727272707,0.012855831037649201,-0.0025514403292180576,0.012855831037649201,0.051423324150596875,0.02840909090909091,0.051423324150596875,-0.010205761316872442,0.11363636363636365,0.12121212121212122,0.22962962962962963,0.25,0.007484654719931993,8200000.0,37000000.0,5900000.0,15.919644834185693,17.426428497635523,15.59046307836746,37000000.0,17033333.333333332,16380000.0,0.0,-8833333.333333332,1.0,0.4814090019569472,238.79467251278538,174.26428497635524,0.0,0,0,6,0,6,2,1.7999999999999998,0.0,60.0,0,UNKNOWN,G3,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.15287677154019932,3,10,0.0,0.0,0,0,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-25,2026-0725-07-02-01-10,2022105848,0,2026-07-25,中京,芝,1800,grade:unknown|condition:13,unknown,13,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,8200000.0,3300000.0,2100000.0,15620000.0,15.919644834185693,16.564062766396297,10,0.12878787878787878,6,117.0,4,6,ステイクオール,12,10,1,0.1,3,0.3,0,0.3333333333333333,0,0.2,3,6,6,3,6,9.0,4.0,13.0,4.0,8.666666666666666,8.3,0.058823529411764705,0.125,0.0,0.05597983083751585,0.08328449328449329,0.06378792148022917,0.5294117647058824,0.5038184775376426,1900,1800,1800,grade:unknown|condition:14,grade:unknown|condition:14,grade:unknown|condition:14,1800,0.20833333333333331,0.3058823529411765,0.2421052631578947,0.15311267465812922,0.17608407189957992,0.16142803017416021,1.8749999999999998,1.223529411764706,3.147368421052631,0.3058823529411765,0.2521069831441348,0.24435242518059855,-3.6941176470588237,0.20833333333333331,0.3058823529411765,0.3058823529411765,0.20211111111111113,0.2644607843137255,0.2523595083966601,0,70000000.0,18700000.0,37000000.0,11842105.263157895,10100000.0,11028571.42857143,8,0,6,0,0,0,0.37101051814584457,0.5115227038973507,0.39253068580695305,0.3953080388070016,0.49725273144556004,0.3948865920090131,-0.509090909090909,-0.3363636363636364,-0.10256410256410264,0.19090909090909092,-0.16969696969696973,0.09188034188034178,0.49725273144556004,0.42914912075385825,0.4258071572389714,0.024297520661157035,-0.014269972451790625,0.002355906202060054,0.024297520661157035,0.0971900826446281,0.0971900826446281,-0.057079889807162554,0.00942362480824019,0.19090909090909092,-0.16969696969696973,0.09188034188034178,0.509090909090909,0.02440237843491982,8200000.0,8200000.0,8200000.0,15.919644834185693,15.919644834185693,15.919644834185693,8200000.0,8200000.0,8200000.0,0.0,0.0,1.0,1.0,143.27680350767125,63.67857933674277,206.955382844414,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.09436140468480372,6,10,0.0,0.0,0,0,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
