race_id,date,racecourse,race_number,pred_rank1_horse,pred_rank2_horse,pred_rank3_horse,p1,p2,p3,p4,gap_1_2,gap_2_3,gap_3_4,ratio_1_2,ratio_2_3,ratio_3_4,top1_share,top2_share,top3_share,prediction_entropy,normalized_entropy,prediction_std,prediction_range,actual_winner,actual_second,actual_third,top1_hit,top2_box_hit,top2_exact_hit,top3_box_hit,top2_order_hit,top1_odds,top1_fair_odds,top1_market_implied_probability,top1_edge,top1_expected_return,recommendation
2026-0725-01-01-01-04,2026-07-25,札幌,4,フレッチャアズーラ,ペカリーナ,アロハ,0.16251806348960035,0.1622667799733946,0.12893577907972173,0.0909461060248809,0.0002512835162057636,0.03333100089367286,0.03798967305484083,1.0015485826257657,1.25850854690275,1.4177163236043078,0.16251806348960035,0.32478484346299497,0.4537206225427167,2.381909729739535,0.9025608132911563,0.04394458744247542,0.13779947727911585,フレッチャアズーラ,ペカリーナ,エアヴァイブス,1,1,1,0,1,29.0,6.99012369049084,0.034482758620689655,0.10857622635269083,4.148710564228034,UNSET
2026-0725-01-01-01-05,2026-07-25,札幌,5,レガメデルヴェント,アンバーバレット,ホウオウシュウ,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,1.7917594692280547,0.9999999999999999,0.0,0.0,レガメデルヴェント,ホウオウシュウ,アンバーバレット,1,0,0,1,0,28.0,7.7832228310701135,0.03571428571428571,0.09276719576252178,3.5974814813506097,CHAOTIC_SKIP
2026-0725-01-01-01-06,2026-07-25,札幌,6,インフィオラータ,コワンニシタガウ,ルナティックブルー,0.14835594902274976,0.136709769773726,0.13185447047594193,0.12261630565531924,0.011646179249023753,0.0048552992977840825,0.009238164820622688,1.0851890780615008,1.0368231678475397,1.0753420580668256,0.14835594902274976,0.2850657187964758,0.4169201892724177,2.4168637573726457,0.9158057046547732,0.04332745387852699,0.12157505262047903,テンレディーゴー,コワンニシタガウ,ケナゲ,0,0,0,0,0,34.0,7.303351557209641,0.029411764705882353,0.10751167272783,4.65539687274622,UNSET
2026-0725-01-01-01-07,2026-07-25,札幌,7,カイショー,ジーティーエスピ,ニシノサリーナ,0.1772914375373442,0.17111460573604173,0.12478662437991912,0.06605059608519444,0.0061768318013024626,0.04632798135612261,0.058736028294724685,1.0360976304432523,1.3712575893957573,1.8892581108422526,0.1772914375373442,0.3484060432733859,0.47319266765330503,2.470989348745261,0.912460687670981,0.07574801055796963,0.25653742751662245,グランテレーズ,ニシノサリーナ,ハッピーラッキー,0,0,0,0,0,40.0,3.6577774138666674,0.025,0.24839006365149255,10.935602546059702,UNSET
2026-0725-01-01-01-08,2026-07-25,札幌,8,オンザムービー,ピエナオルカ,ジェネラスキング,0.17822874715808124,0.14278945552878922,0.1325707463462906,0.11843216598395341,0.03543929162929202,0.01021870918249862,0.014138580362337186,1.2481926378810706,1.0770811771384776,1.1193812529296547,0.17822874715808124,0.3210182026868704,0.45358894903316105,2.309397917146064,0.9293700901573466,0.04099343799711983,0.12927171934084117,オンザムービー,ザハント,ジェネラスキング,1,0,0,0,0,20.0,6.748020299612326,0.05,0.09819161110962425,2.963832222192485,UNSET
2026-0725-01-01-01-09,2026-07-25,札幌,9,ジェルブロア,シニャンガ,ルーチェフィオーレ,0.18347126823920087,0.16865360594069953,0.16356091674377804,0.13456264329008702,0.014817662298501344,0.0050926891969214905,0.02899827345369102,1.0878585560969944,1.0311363453953937,1.2155001770526848,0.18347126823920087,0.3521248741799004,0.5156857909236785,2.1171608967770603,0.9194712947716174,0.07644740633722605,0.21409960471906891,ガーネットフレア,ディヒターリーベ,ナムラヒナギク,0,0,0,0,0,45.0,4.181242632815309,0.022222222222222223,0.21694112891932138,10.762350801369463,UNSET
2026-0725-01-01-01-10,2026-07-25,札幌,10,ジュンツバメガエシ,ウェイクフィールド,アスクデッドヒート,0.19341060799774495,0.1871725820773073,0.172413659431057,0.16309558187197545,0.006238025920437651,0.014758922646250311,0.009318077559081539,1.033327669315697,1.08560181771533,1.0571326178927147,0.19341060799774495,0.38058319007505226,0.5529968495061093,2.1293399769647086,0.888003742748842,0.0617029618751444,0.15286401386754997,ボンドロア,ジュンツバメガエシ,ライフセービング,0,0,0,0,0,43.0,5.663793947370553,0.023255813953488372,0.1533042815041254,7.592084104677393,UNSET
2026-0725-01-01-01-11,2026-07-25,札幌,11,ロジケープ,アスクケンタッキー,アンジュプロミス,0.21650527598635294,0.14324871336827646,0.11461972300935873,0.09455394911288904,0.07325656261807648,0.028628990358917736,0.020065773896469685,1.5113942100809103,1.2497736829863058,1.2122150802238087,0.21650527598635294,0.35975398935462943,0.4743737123639882,2.297539026648397,0.9245977215459628,0.06323152570020237,0.2398476960019251,ロジケープ,メルトユアハート,サウスバンク,1,0,0,0,0,21.0,3.85743547925784,0.047619047619047616,0.21162054443043427,5.44403143303912,UNSET
2026-0725-01-01-01-12,2026-07-25,札幌,12,セボンサデッセ,ベラジオワールド,ハイクオリティ,0.31276240609798717,0.2668484042402645,0.11543422535178774,0.07127515473317336,0.04591400185772265,0.15141417888847677,0.04415907061861438,1.1720602451734456,2.311692250951046,1.6195576955803024,0.31276240609798717,0.5796108103382517,0.6950450356900394,1.9249974654720041,0.8027862965114029,0.09141596734373891,0.28240318083771754,セボンサデッセ,ライフゲート,ベラジオワールド,1,0,0,0,0,36.0,3.4281522010198677,0.027777777777777776,0.2639245567050676,10.501284041382434,TWO_HORSE_UNORDERED
2026-0725-04-02-01-01,2026-07-25,新潟,1,レゾルーティオ,ノシェリー,フルーツバスケット,0.2584621726885796,0.14997550946924454,0.13856915000945227,0.11300483096036147,0.10848666321933503,0.011406359459792265,0.025564319049090803,1.7233625250100075,1.0823152877751954,1.226223240474188,0.2584621726885796,0.4084376821578241,0.5470068321672764,2.0742727665183707,0.9008452164611206,0.05638445928602351,0.20169617728992573,レゾルーティオ,フルーツバスケット,ノシェリー,1,0,0,1,0,22.0,4.669684304160045,0.045454545454545456,0.16869269338751886,4.711239254525415,UNSET
2026-0725-04-02-01-02,2026-07-25,新潟,2,エレクトス,リコルディオーロ,モミスケ,0.07142857142857145,0.07142857142857145,0.07142857142857145,0.07142857142857145,0.0,0.0,0.0,1.0,1.0,1.0,0.07142857142857145,0.1428571428571429,0.21428571428571436,2.6390573296152597,1.0000000000000004,0.0,0.0,ミカミッチー,イニシャルポイント,アレックスケー,0,0,0,0,0,769.0,14.98248698060519,0.0013003901170351106,0.06544420317341784,51.32659224035832,CHAOTIC_SKIP
2026-0725-04-02-01-03,2026-07-25,新潟,3,トルタパスカリーナ,リーベラーリア,スターマイン,0.12499999999999999,0.12499999999999999,0.12499999999999999,0.12499999999999999,0.0,0.0,0.0,1.0,1.0,1.0,0.12499999999999999,0.24999999999999997,0.37499999999999994,2.0794415416798357,1.0,0.0,0.0,セプタードアイル,トルタパスカリーナ,マリアンデール,0,0,0,0,0,14.0,8.443455625703532,0.07142857142857142,0.047006349571759795,1.658088894004637,CHAOTIC_SKIP
2026-0725-04-02-01-04,2026-07-25,新潟,4,プリプリプリン,マナイアカラニ,オレンジキャンパス,0.2574847475832833,0.1900504793421339,0.17789827191180538,0.0979959804691316,0.06743426824114943,0.012152207430328521,0.07990229144267377,1.354822931647294,1.0683098677673109,1.815362947134783,0.2574847475832833,0.44753522692541725,0.6254334988372227,2.1498061463914326,0.7938575678975356,0.07940454601074895,0.2615312043851829,プリプリプリン,オレンジキャンパス,スノーランス,1,0,0,0,0,33.0,3.7414424365906647,0.030303030303030304,0.23697356607599498,8.820127680507834,THREE_HORSE
2026-0725-04-02-01-05,2026-07-25,新潟,5,キシダンチョウ,フィールドノート,ヴァリスマリネリス,0.2448564162767299,0.16636877541602085,0.14691913334766585,0.12435338207197791,0.07848764086070906,0.019449642068355005,0.02256575127568794,1.4717690604167957,1.132383316081302,1.1814647169196129,0.2448564162767299,0.41122519169275074,0.5581443250404166,2.1324656556311097,0.8893072519979149,0.07562928357647408,0.25220829319422056,フィールドノート,オルグジェシダ,キシダンチョウ,0,0,0,0,0,38.0,3.6845918753978113,0.02631578947368421,0.2450846895527843,10.313218203005803,UNSET
2026-0725-04-02-01-06,2026-07-25,新潟,6,シャンソンドール,コルドンブルー,ジーネキング,0.2447599155315728,0.1411593226553993,0.10843070005568593,0.08147848297346375,0.10360059287617351,0.03272862259971336,0.026952217082222188,1.7339266789277898,1.3018390786272263,1.3307893826521058,0.2447599155315728,0.3859192381869721,0.49434993824265805,2.393379239884604,0.8838016514282007,0.0656666864880564,0.25435219037122037,ガリレア,ジーネキング,シャンソンドール,0,0,0,0,0,23.0,3.6681998088423677,0.043478260869565216,0.22913502415091078,6.2701055554709475,UNSET
2026-0725-04-02-01-07,2026-07-25,新潟,7,コートアリシアン,ボンヌソワレ,スマイルアップ,0.22947739597310124,0.10679527159543109,0.07540728696113974,0.07140187011318672,0.12268212437767015,0.03138798463429135,0.004005416847953025,2.148759889318159,1.4162460406574073,1.0560968058904285,0.22947739597310124,0.33627266756853236,0.4116799545296721,2.578282481356359,0.9100205908479588,0.044073406837517405,0.1939201615120557,ピコローズ,ポッドロワール,エマヌエーレ,0,0,0,0,0,18.0,4.809466084157371,0.05555555555555555,0.15236773208214116,3.7426191774785407,UNSET
2026-0725-04-02-01-08,2026-07-25,新潟,8,インナーパッション,パイオニアスクエア,ロケットパンチ,0.16293696521738008,0.1567061713817045,0.1432922437507559,0.11613612652858699,0.006230793835675569,0.013413927630948619,0.027156117222168902,1.0397609984389102,1.093612377612573,1.2338300581730217,0.16293696521738008,0.3196431365990846,0.4629353803498405,2.3388483918612786,0.9118497349889105,0.03401711674025414,0.09883451951624408,ロケットパンチ,パイオニアスクエア,ライヴスプーン,0,0,0,0,0,30.0,9.22574798641488,0.03333333333333333,0.07505896195508363,3.2517688586525093,UNSET
2026-0725-04-02-01-09,2026-07-25,新潟,9,スコラーリ,パープルアドミラル,モンツァフレイバー,0.24378804725108064,0.157757146163561,0.15487663185074074,0.12180989594342848,0.08603090108751962,0.0028805143128202704,0.03306673590731227,1.545337584887113,1.018598766504661,1.271461818854761,0.24378804725108064,0.4015451934146417,0.5564218252653824,1.9867718065379008,0.9554352775567455,0.04983591284008695,0.1596310148783079,モンツァフレイバー,サングラデーション,アメリカンピース,0,0,0,0,0,37.0,4.585957054548967,0.02702702702702703,0.19102996480809406,8.068108697899481,CHAOTIC_SKIP
2026-0725-04-02-01-10,2026-07-25,新潟,10,カーボフリオ,ゴールドビリーヴ,バーヴァンシー,0.180193096635695,0.17881541528082592,0.1769615466715162,0.08438397447580201,0.0013776813548690703,0.0018538686093097223,0.09257757219571419,1.0077044887472675,1.0104761098904214,2.0970989784590177,0.180193096635695,0.35900851191652094,0.5359700585880371,2.3749993872856576,0.8770145347818897,0.027537367849662542,0.07598764776696165,ゴールドビリーヴ,メジロピオラ,カーボフリオ,0,0,0,0,0,35.0,11.830170066298692,0.02857142857142857,0.055958210004838346,2.958537350169342,THREE_HORSE
2026-0725-04-02-01-11,2026-07-25,新潟,11,シルバーアックス,ジョイアミーア,ノーブルラホーヤ,0.21516739043300503,0.1857303161395491,0.17152900450854006,0.05972741308725642,0.029437074293455934,0.014201311631009045,0.11180159142128364,1.158493642315982,1.08279247974241,2.871863950610945,0.21516739043300503,0.40089770657255414,0.5724267110810942,2.412017705606341,0.8345008558213957,0.04396019145090065,0.14400196667195342,リオクリスハーレー,ソレム,ルディドゥゲンジ,0,0,0,0,0,24.0,6.595905463455054,0.041666666666666664,0.10994254082433672,3.638620979784081,THREE_HORSE
2026-0725-04-02-01-12,2026-07-25,新潟,12,タイセイフレッサ,クリールスル,ワディアルリヤハ,0.15851987626794656,0.12649141980452797,0.10125044412497139,0.09721470840246124,0.03202845646341859,0.025240975679556577,0.0040357357225101476,1.253206553558442,1.2492924934571363,1.0415136329556482,0.15851987626794656,0.28501129607247455,0.38626174019744597,2.6173543248648636,0.9238112372849712,0.054147773005600065,0.19997627477805036,ロジャリーマイン,ジョワイユノエル,ワディアルリヤハ,0,0,0,0,0,44.0,4.623612116898084,0.022727272727272728,0.1935538457396643,9.51636921254523,UNSET
2026-0725-07-02-01-01,2026-07-25,中京,1,エルダークローネ,エコロメジャー,レッドネビュラ,0.32480144535015704,0.21306888956337164,0.14149466093292692,0.09991821017237056,0.1117325557867854,0.07157422863044471,0.04157645076055637,1.5243963866135115,1.5058440237852737,1.4161048390361692,0.32480144535015704,0.5378703349135286,0.6793649958464556,1.8678058488731648,0.8500750756836964,0.08006322928334093,0.2549849467826569,レッドネビュラ,エコロメジャー,アースグリッパー,0,0,0,0,0,19.0,3.65870005887982,0.05263157894736842,0.22068954164379828,5.193101291232168,UNSET
2026-0725-07-02-01-02,2026-07-25,中京,2,エアロクリスタ,タガノレクシア,コスモルミナ,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,1.0,1.0,1.0,0.0769230769230769,0.1538461538461538,0.2307692307692307,2.5649493574615363,0.9999999999999998,0.0,0.0,ブレイクアウェイ,ラインエレガント,エアロクリスタ,0,0,0,0,0,64.0,13.727422626254635,0.015625,0.05722188664625445,4.662200745360285,CHAOTIC_SKIP
2026-0725-07-02-01-03,2026-07-25,中京,3,コスモフィレンツェ,プレスバーン,レッドブライトン,0.3201757946234384,0.2716647049156399,0.14425843229239518,0.05556649965067681,0.04851108970779855,0.1274062726232447,0.08869193264171837,1.1785697178544512,1.8831807652325439,2.5961403579366564,0.3201757946234384,0.5918404995390782,0.7360989318314735,1.8957525138281408,0.7629069341457462,0.11063047962665219,0.3371330494005626,プレスバーン,コスモフィレンツェ,フィンガーレイクス,0,1,0,0,0,33.0,2.863781410370412,0.030303030303030304,0.318885632064415,11.523225858125695,TWO_HORSE_UNORDERED
2026-0725-07-02-01-04,2026-07-25,中京,4,タロ,アスクハッピーマン,ナウオアネヴァー,0.2003647312563772,0.17543157567904044,0.16032869234364963,0.1340088607938395,0.024933155577336746,0.01510288333539081,0.02631983154981013,1.1421246744255038,1.0941995042473072,1.1964036661001156,0.2003647312563772,0.37579630693541766,0.5361249992790673,2.333430631022075,0.8416071999084881,0.06161194495518075,0.18688183458963514,ナウオアネヴァー,タロ,マーゴットショット,0,0,0,0,0,50.0,5.104390896840897,0.02,0.17590976087252627,9.795488043626314,FLAT_VALUE
2026-0725-07-02-01-05,2026-07-25,中京,5,セルヴァジオ,セコンドトゥベスト,ペガサスジルシ,0.2263317485083339,0.1267503853605675,0.12525401608168696,0.09883164316628588,0.09958136314776639,0.001496369278880555,0.026422372915401074,1.785649391632907,1.0119466770463046,1.2673472995986215,0.2263317485083339,0.3530821338689014,0.4783361499505884,2.457918994362036,0.8865068860182244,0.06689266924068939,0.2656477403834741,ファルカータ,イルミナジーティー,ペガサスジルシ,0,0,0,0,0,44.0,3.623011473835017,0.022727272727272728,0.25328620590007583,12.144593059603336,UNSET
2026-0725-07-02-01-06,2026-07-25,中京,6,ゼロヴィジビリティ,エブリーポッシブル,ヘリテージブルーム,0.158860417508757,0.12862735481714543,0.11274388687903933,0.09474796445583285,0.03023306269161158,0.015883467938106105,0.01799592242320648,1.2350438033541964,1.140880968164129,1.1899346600907226,0.158860417508757,0.28748777232590245,0.40023165920494175,2.5103605134126132,0.9054211658859623,0.06305940727786478,0.21019502185207173,エブリーポッシブル,ヘリテージブルーム,ザックザク,0,0,0,0,0,24.0,4.463372650369362,0.041666666666666664,0.18237915660046433,5.377099758411144,UNSET
2026-0725-07-02-01-07,2026-07-25,中京,7,ミュージシャン,ハーツコンチェルト,ウインデイジー,0.35487697745599345,0.14671887881519724,0.10535581401482587,0.10481462622806416,0.2081580986407962,0.04136306480037137,0.0005411877867617099,2.418754698248383,1.3926035329626012,1.0051632849940633,0.35487697745599345,0.5015958562711906,0.6069516702860165,2.0133103627019766,0.839615635236822,0.07739245071377457,0.2843979702400822,ミッキーゴールド,サダムオプシス,ハーツコンチェルト,0,0,0,0,0,25.0,3.346543203204751,0.04,0.25881580463158815,7.470395115789703,FLAT_VALUE
2026-0725-07-02-01-08,2026-07-25,中京,8,ブラックシャリマー,スノースケープ,ロードフィレール,0.24452741125406793,0.1802360465598281,0.16736623599648842,0.10812986746374935,0.06429136469423982,0.01286981056333969,0.05923636853273907,1.356706474211854,1.0768960984676128,1.5478261457464388,0.24452741125406793,0.424763457813896,0.5921296938103844,1.9359425865342588,0.9309915896795761,0.09514526025010706,0.3290193866511416,ロードフィレール,スノースケープ,サラコスティ,0,0,0,0,0,54.0,2.777630825643472,0.018518518518518517,0.34150052748567383,19.44102848422639,CHAOTIC_SKIP
2026-0725-07-02-01-09,2026-07-25,中京,9,ワイズギャング,イーブンベター,ルビドゥソレイユ,0.19747290827213723,0.12711535566391582,0.11673215128821327,0.10679100122693631,0.07035755260822141,0.01038320437570256,0.009941150061276952,1.5534937320573754,1.0889489678817474,1.0930897729870657,0.19747290827213723,0.32458826393605306,0.44132041522426635,2.4557700328981555,0.8857318120064739,0.04378103969095375,0.15846299358121066,ルビドゥソレイユ,リンゲルブルーメ,ダンシングドール,0,0,0,0,0,64.0,5.995930892115885,0.015625,0.15115477414898343,10.67390554553494,UNSET
2026-0725-07-02-01-10,2026-07-25,中京,10,アスクチャンスマン,ガウラディスコ,サイモンゼスト,0.1833664261755944,0.16766610964244297,0.1514561171577745,0.1348384304502038,0.01570031653315143,0.01620999248466848,0.01661768670757069,1.0936403699390007,1.107027651235653,1.1232414724206363,0.1833664261755944,0.3510325358180374,0.5024886529758119,2.150190416301148,0.8653002785777049,0.06359019651660704,0.17352852992130993,リヒトミューレ,サイモンゼスト,アスクチャンスマン,0,0,0,0,0,25.0,5.498061909141788,0.04,0.14188227352210617,4.547056838052654,UNSET
2026-0725-07-02-01-11,2026-07-25,中京,11,ケールハイム,ルージュスプリヤ,ニシノトリビュート,0.34593061792272595,0.23565259522340773,0.10977795712527784,0.09253310061314839,0.11027802269931822,0.12587463809812988,0.017244856512129453,1.467968632362272,2.1466294454221138,1.1863641918174204,0.34593061792272595,0.5815832131461337,0.6913611702714115,1.7829415043547872,0.85741362217592,0.08282270747441696,0.2545892181246783,ルージュスプリヤ,ケールハイム,ベランジェール,0,1,0,0,0,28.0,3.5881702683130716,0.03571428571428571,0.2429792893456671,7.803420101678678,TWO_HORSE_ORDERED
2026-0725-07-02-01-12,2026-07-25,中京,12,ビッグヒーロー,ララディアーブル,ミッキーラヴィータ,0.17631584429952943,0.14580345471461656,0.14474478196465224,0.11344915350857164,0.03051238958491287,0.0010586727499643234,0.031295628456080596,1.209270690085055,1.0073140650432764,1.2758559891212944,0.17631584429952943,0.322119299014146,0.4668640809787982,2.3384220858248517,0.8434074866811849,0.08209997312994873,0.24468237387069483,ムーンライトダイヤ,ビッグヒーロー,ララディアーブル,0,0,0,0,0,34.0,3.9510156540409986,0.029411764705882353,0.22368771339343252,8.605382255376705,FLAT_VALUE
2026-0726-01-01-02-01,2026-07-26,札幌,1,クラウスーラ,リアルクウカイ,ワイドウィンザー,0.26613238217394436,0.22105833166708533,0.19850531316155123,0.0717473942695062,0.04507405050685903,0.022553018505534095,0.12675791889204502,1.2039011611412174,1.1136141806299138,2.766725052284152,0.26613238217394436,0.4871907138410297,0.6856960270025809,2.0270261923838837,0.8157353486726833,0.092337171020267,0.2705296940463086,クラウスーラ,イリスロッソ,シンゼンノト,1,0,0,0,0,18.0,3.5107176384231287,0.05555555555555555,0.22928649185249497,5.12715685334491,THREE_HORSE
2026-0726-01-01-02-02,2026-07-26,札幌,2,プルーフリーディン,ルパピヨンブラン,ビレッジルイーザ,0.29060641133337867,0.20683408419384036,0.18374028518090313,0.08531332870177138,0.0837723271395383,0.023093799012937233,0.09842695647913174,1.4050218679675093,1.1256871838976412,2.1537113599587876,0.29060641133337867,0.49744049552721903,0.6811807807081222,1.9365120572253673,0.8410165005920912,0.07272932466904247,0.22842046697437998,スリーケイ,ルージュボニート,プルーフリーディン,0,0,0,0,0,20.0,4.214749597559125,0.05,0.18726201921441,4.7452403842882,THREE_HORSE
2026-0726-01-01-02-03,2026-07-26,札幌,3,ハルヒメ,アンジュラフィーユ,ロジスカヤ,0.21001933040322288,0.10624340634422988,0.10408847827870996,0.09571289950453513,0.103775924058993,0.0021549280655199232,0.00837557877417483,1.976775196032004,1.0207028491640529,1.087507314244283,0.21001933040322288,0.31626273674745276,0.4203512150261627,2.4979774919419357,0.9009549349692203,0.04640636071377492,0.18517535277764965,ハルヒメ,モノノケ,メイショウテンジン,1,0,0,0,0,34.0,5.0912738323671665,0.029411764705882353,0.16700273447949227,6.678092972302737,UNSET
2026-0726-01-01-02-04,2026-07-26,札幌,4,アンミックス,シンエンドーツダ,メイショウタイザン,0.20295553283557133,0.159695509617248,0.15189818321203913,0.138288193466868,0.04326002321832334,0.00779732640520886,0.013609989745171136,1.2708906676337193,1.0513325850271977,1.098417582904009,0.20295553283557133,0.3626510424528193,0.5145492256648585,2.1052564391621593,0.8779601273850887,0.04554961390952274,0.1348499157952892,タイセイルビー,クルビデンス,シンエンドーツダ,0,0,0,0,0,49.0,7.08162112935951,0.02040816326530612,0.12080244116171213,6.919319616923894,UNSET
2026-0726-01-01-02-05,2026-07-26,札幌,5,ジャストワナフライ,サトノフルーク,コスモトップ,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,1.0,1.0,1.0,0.09999999999999998,0.19999999999999996,0.29999999999999993,2.3025850929940455,0.9999999999999998,0.0,0.0,ノヴァヴェローチェ,サトノフルーク,レゾンフォルテ,0,0,0,0,0,785.0,10.145143149425289,0.0012738853503184713,0.09729544829744272,77.37692691349253,CHAOTIC_SKIP
2026-0726-01-01-02-06,2026-07-26,札幌,6,ヘイジュード,ロッサコメータ,ミッキーテネシー,0.20096701095781255,0.15492599344709249,0.15126943541512777,0.11759571454699501,0.04604101751072007,0.003656558031964713,0.033673720868132764,1.2971807150389076,1.024172484163308,1.2863515987623484,0.20096701095781255,0.355893004404905,0.5071624398200327,2.2171235337895956,0.8922361465686244,0.044506502150659884,0.14191802371926882,ミッキーテネシー,ゴコウコイコイ,ヘイジュード,0,0,0,0,0,24.0,6.685115884157905,0.041666666666666664,0.10791937153048056,3.5900649167315333,UNSET
2026-0726-01-01-02-07,2026-07-26,札幌,7,ビタミンドロップ,ナムラモモ,レネネト,0.29983815656004187,0.1824222957541973,0.17833143010492455,0.17102414527386153,0.11741586080584457,0.004090865649272746,0.007307284831063021,1.6436486303409708,1.022939678366656,1.0427266268126167,0.29983815656004187,0.4822604523142392,0.6605918824191638,1.7648520134440298,0.9069545242368039,0.05295144782676858,0.15659441589563777,ナムラモモ,ランドスター,ロードヴァルカン,0,0,0,0,0,30.0,5.373585708767029,0.03333333333333333,0.15276214447183045,5.582864334154913,UNSET
2026-0726-01-01-02-08,2026-07-26,札幌,8,デイトナチャンプ,ナハトナナレオン,コスモレッド,0.216697097165814,0.19172905002617593,0.12603330011755554,0.09188427425907025,0.024968047139638072,0.0656957499086204,0.03414902585848528,1.130225686385184,1.5212570792587652,1.3716525611575399,0.216697097165814,0.40842614719198994,0.5344594473095454,2.2374620954791204,0.9004209859030355,0.04144762979385963,0.1362651492353496,デイトナチャンプ,ナハトナナレオン,ダノンフィオーレ,1,1,1,0,1,16.0,6.835822293965971,0.0625,0.08378817967996435,2.3406108748794296,UNSET
2026-0726-01-01-02-09,2026-07-26,札幌,9,カルミアクラウン,ルージュビバーチェ,マーゴットサンズ,0.20831191002465924,0.1944205077128182,0.17230123283164575,0.1232869223280563,0.013891402311841022,0.022119274881172463,0.04901431050358945,1.0714502933628804,1.1283756042696749,1.3975629335053594,0.20831191002465924,0.4027324177374775,0.5750336505691233,1.9491795360064972,0.9373572167996082,0.0439520886580755,0.13691794921088793,マーゴットサンズ,ルージュビバーチェ,カルミアクラウン,0,0,0,1,0,55.0,6.526022540636251,0.01818181818181818,0.13505087351870812,8.427798043528947,CHAOTIC_SKIP
2026-0726-01-01-02-10,2026-07-26,札幌,10,ヒズマスターピース,ショウナンカリス,マーゴットブロー,0.23474022130125613,0.19666327100829586,0.17457098111878772,0.14207094379645285,0.038076950292960265,0.02209228988950815,0.03250003732233486,1.1936149546264492,1.126551903116563,1.2287592132061722,0.23474022130125613,0.431403492309552,0.6059744734283397,1.9670353877269653,0.895236385036107,0.07680222945101915,0.22085518994343248,ワタシマツワ,レイユール,アルデトップガン,0,0,0,0,0,37.0,4.094126826316842,0.02702702702702703,0.2172252989077853,9.037336059588057,UNSET
2026-0726-01-01-02-11,2026-07-26,札幌,11,レクスノヴァス,ミラージュナイト,コーチェラバレー,0.22562628152599457,0.1883919891746047,0.11813102990954444,0.09509246126211124,0.037234292351389864,0.07026095926506026,0.0230385686474332,1.1976426519754007,1.5947714103471429,1.242275447934091,0.22562628152599457,0.41401827070059927,0.5321493006101436,2.2342795282086025,0.8991402266154425,0.09076875132157214,0.2965694574206049,ミラージュナイト,ホールネス,ギャンブルルーム,0,0,0,0,0,35.0,3.049679553585733,0.02857142857142857,0.29933187485080354,11.476615619778125,UNSET
2026-0726-01-01-02-12,2026-07-26,札幌,12,クリスレジーナ,デルシエロ,カイシンパジェント,0.21184448310917778,0.20234039748947202,0.1432478052364609,0.13305751277105854,0.009504085619705754,0.05909259225301111,0.010190292465402373,1.0469707766596645,1.4125200533122741,1.0765856226618034,0.21184448310917778,0.4141848805986498,0.5574326858351106,2.011536791462999,0.915489846696355,0.036485119819928,0.10236705099435248,デルマジュテーム,カージオイド,クリスレジーナ,0,0,0,0,0,22.0,8.46158607832998,0.045454545454545456,0.07272660767004285,2.599985368740943,UNSET
2026-0726-04-02-02-01,2026-07-26,新潟,1,リリカルフレア,ブラックミューズ,ドルチェテソーロ,0.23592498277003904,0.1841669237009348,0.13502836073376742,0.13247548114646865,0.051758059069104245,0.04913856296716737,0.002552879587298773,1.281038842529363,1.3639129046678782,1.0192705817348664,0.23592498277003904,0.42009190647097383,0.5551202672047413,2.1106948008437847,0.8802281003626068,0.09766558042285678,0.31373004437254104,リリカルフレア,ワレモコウ,ブラックミューズ,1,0,0,0,0,20.0,3.0082419119200186,0.05,0.282420074342275,6.6484014868455,UNSET
2026-0726-04-02-02-02,2026-07-26,新潟,2,ミクニルミナス,アウアリイ,ダノンダックス,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,1.0,1.0,1.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,2.1972245773362196,1.0,0.0,0.0,トウシンマジック,ダノンダックス,アウアリイ,0,0,0,0,0,245.0,9.11486171743197,0.004081632653061225,0.10562930219167946,26.879179036961467,CHAOTIC_SKIP
2026-0726-04-02-02-03,2026-07-26,新潟,3,ミスタートントン,ミエスタ,スピニンググローブ,0.20982387459490767,0.17462396155722407,0.13124915955286012,0.10438638911982355,0.035199913037683606,0.043374802004363944,0.026862770433036573,1.2015755038643343,1.3304767981153807,1.2573397802102457,0.20982387459490767,0.38444783615213174,0.5156969957049918,2.2813160242132713,0.8424201380331677,0.09919848005508765,0.3234102975903508,スピニンググローブ,ハンナパール,ローズオブジャパン,0,0,0,0,0,32.0,2.992543965465326,0.03125,0.3029138457246542,10.693243063188934,FLAT_VALUE
