horse_id,target_race_id,source_race_id,source_date,race_first_prize,normalized_source_class,baseline_used,filter_a_used,filter_b_used,reason
2023101756,2026-0704-02-01-07-06,2025-1115-08-04-03-03,2025-11-15,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105199,2026-0704-02-01-07-07,2025-1115-08-04-03-05,2025-11-15,00075000,1勝以上,1,1,0,explicit/experimental prize tier
2022102308,2026-0704-02-01-07-10,2025-1115-08-04-03-08,2025-11-15,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2022105443,2026-0704-02-01-07-10,2025-1116-03-03-04-03,2025-11-16,00080000,1勝以上,1,1,0,explicit/experimental prize tier
2023103528,2026-0704-02-01-07-07,2025-1116-05-05-04-03,2025-11-16,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023109031,2026-0704-02-01-07-07,2025-1116-05-05-04-03,2025-11-16,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101598,2026-0704-02-01-07-02,2025-1116-05-05-04-05,2025-11-16,00075000,1勝以上,1,1,0,explicit/experimental prize tier
2023103771,2026-0704-02-01-07-03,2025-1122-03-03-05-01,2025-11-22,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105555,2026-0704-02-01-07-03,2025-1122-03-03-05-01,2025-11-22,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103351,2026-0704-02-01-07-09,2025-1122-03-03-05-07,2025-11-22,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106476,2026-0704-02-01-07-02,2025-1122-03-03-05-07,2025-11-22,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101143,2026-0704-02-01-07-07,2025-1122-08-04-05-06,2025-11-22,00075000,1勝以上,1,1,0,explicit/experimental prize tier
2023104679,2026-0704-02-01-07-02,2025-1123-05-05-05-02,2025-11-23,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106285,2026-0704-02-01-07-02,2025-1123-05-05-05-02,2025-11-23,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2020105796,2026-0704-02-01-07-08,2025-1124-03-03-06-09,2025-11-24,00111000,2勝以上,1,1,1,explicit/experimental prize tier
2023104156,2026-0704-02-01-07-08,2025-1124-05-05-06-03,2025-11-24,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023107005,2026-0704-02-01-07-08,2025-1124-05-05-06-11,2025-11-24,00380000,G2,1,1,1,explicit/experimental prize tier
2023105608,2026-0704-02-01-07-03,2025-1129-05-05-07-04,2025-11-29,00075000,1勝以上,1,1,0,explicit/experimental prize tier
2023105268,2026-0704-02-01-07-03,2025-1129-05-05-07-05,2025-11-29,00075000,1勝以上,1,1,0,explicit/experimental prize tier
2022105817,2026-0704-02-01-07-09,2025-1129-08-04-07-07,2025-11-29,00080000,1勝以上,1,1,0,explicit/experimental prize tier
2023100937,2026-0704-02-01-07-10,2025-1130-05-05-08-05,2025-11-30,00075000,1勝以上,1,1,0,explicit/experimental prize tier
2023106438,2026-0704-02-01-07-02,2025-1130-05-05-08-06,2025-11-30,00075000,1勝以上,1,1,0,explicit/experimental prize tier
2023104933,2026-0704-02-01-07-04,2025-1130-08-04-08-02,2025-11-30,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023100997,2026-0704-02-01-07-07,2025-1130-08-04-08-03,2025-11-30,00075000,1勝以上,1,1,0,explicit/experimental prize tier
2022104903,2026-0704-02-01-07-10,2025-1130-08-04-08-07,2025-11-30,00080000,1勝以上,1,1,0,explicit/experimental prize tier
2022105443,2026-0704-02-01-07-10,2025-1130-08-04-08-07,2025-11-30,00080000,1勝以上,1,1,0,explicit/experimental prize tier
2023105035,2026-0704-02-01-07-07,2025-1130-08-04-08-09,2025-11-30,00111000,2勝以上,1,1,1,explicit/experimental prize tier
2023104679,2026-0704-02-01-07-02,2025-1206-06-05-01-02,2025-12-06,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101598,2026-0704-02-01-07-02,2025-1206-06-05-01-04,2025-12-06,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101873,2026-0704-02-01-07-04,2025-1206-06-05-01-05,2025-12-06,00075000,1勝以上,1,1,0,explicit/experimental prize tier
2022103778,2026-0704-02-01-07-10,2025-1206-06-05-01-10,2025-12-06,00155000,2勝以上,1,1,1,explicit/experimental prize tier
2022102308,2026-0704-02-01-07-10,2025-1206-07-05-01-03,2025-12-06,00080000,1勝以上,1,1,0,explicit/experimental prize tier
2023103065,2026-0704-02-01-07-06,2025-1206-07-05-01-04,2025-12-06,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105797,2026-0704-02-01-07-04,2025-1206-07-05-01-04,2025-12-06,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101756,2026-0704-02-01-07-06,2025-1206-09-05-01-02,2025-12-06,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103333,2026-0704-02-01-07-02,2025-1206-09-05-01-03,2025-12-06,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103577,2026-0704-02-01-07-06,2025-1207-06-05-02-02,2025-12-07,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022104601,2026-0704-02-01-07-10,2025-1207-06-05-02-12,2025-12-07,00080000,1勝以上,1,1,0,explicit/experimental prize tier
2021105931,2026-0704-02-01-07-10,2025-1207-09-05-02-09,2025-12-07,00155000,2勝以上,1,1,1,explicit/experimental prize tier
2023106965,2026-0704-02-01-07-04,2025-1213-06-05-03-01,2025-12-13,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101046,2026-0704-02-01-07-06,2025-1213-06-05-03-03,2025-12-13,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2020100060,2026-0704-02-01-07-10,2025-1213-06-05-03-08,2025-12-13,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023103475,2026-0704-02-01-07-06,2025-1213-09-05-03-05,2025-12-13,00075000,1勝以上,1,1,0,explicit/experimental prize tier
2022104903,2026-0704-02-01-07-10,2025-1213-09-05-03-08,2025-12-13,00080000,1勝以上,1,1,0,explicit/experimental prize tier
2023103518,2026-0704-02-01-07-04,2025-1214-06-05-04-02,2025-12-14,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103528,2026-0704-02-01-07-07,2025-1214-06-05-04-02,2025-12-14,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023102769,2026-0704-02-01-07-10,2025-1214-06-05-04-07,2025-12-14,00080000,1勝以上,1,1,0,explicit/experimental prize tier
2023103351,2026-0704-02-01-07-09,2025-1214-07-05-04-04,2025-12-14,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2021102312,2026-0704-02-01-07-07,2025-1214-07-05-04-12,2025-12-14,00080000,1勝以上,1,1,0,explicit/experimental prize tier
2023106148,2026-0704-02-01-07-02,2025-1214-09-05-04-03,2025-12-14,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103771,2026-0704-02-01-07-03,2025-1220-06-05-05-02,2025-12-20,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104632,2026-0704-02-01-07-03,2025-1220-06-05-05-02,2025-12-20,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022105162,2026-0704-02-01-07-07,2025-1220-07-05-05-02,2025-12-20,00080000,1勝以上,1,1,0,explicit/experimental prize tier
2023106438,2026-0704-02-01-07-02,2025-1220-07-05-05-05,2025-12-20,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023100937,2026-0704-02-01-07-10,2025-1220-09-05-05-01,2025-12-20,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105199,2026-0704-02-01-07-07,2025-1220-09-05-05-03,2025-12-20,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106476,2026-0704-02-01-07-02,2025-1220-09-05-05-03,2025-12-20,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023102669,2026-0704-02-01-07-02,2025-1220-09-05-05-05,2025-12-20,00075000,1勝以上,1,1,0,explicit/experimental prize tier
2023101910,2026-0704-02-01-07-06,2025-1221-06-05-06-07,2025-12-21,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101598,2026-0704-02-01-07-02,2025-1221-07-05-06-01,2025-12-21,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103577,2026-0704-02-01-07-06,2025-1221-07-05-06-01,2025-12-21,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2020100060,2026-0704-02-01-07-10,2025-1221-09-05-06-08,2025-12-21,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2022102828,2026-0704-02-01-07-10,2025-1221-09-05-06-08,2025-12-21,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023102332,2026-0704-02-01-07-04,2025-1227-06-05-07-05,2025-12-27,00075000,1勝以上,1,1,0,explicit/experimental prize tier
2023104713,2026-0704-02-01-07-02,2025-1227-06-05-07-05,2025-12-27,00075000,1勝以上,1,1,0,explicit/experimental prize tier
2020100621,2026-0704-02-01-07-09,2025-1227-06-05-07-07,2025-12-27,00080000,1勝以上,1,1,0,explicit/experimental prize tier
2023103668,2026-0704-02-01-07-04,2025-1227-09-05-07-04,2025-12-27,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023110027,2026-0704-02-01-07-02,2025-1227-09-05-07-04,2025-12-27,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103528,2026-0704-02-01-07-07,2025-1228-06-05-08-03,2025-12-28,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106454,2026-0704-02-01-07-02,2025-1228-06-05-08-03,2025-12-28,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022107254,2026-0704-02-01-07-10,2025-1228-06-05-08-08,2025-12-28,00155000,2勝以上,1,1,1,explicit/experimental prize tier
2023101873,2026-0704-02-01-07-04,2025-1228-09-05-08-02,2025-12-28,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104669,2026-0704-02-01-07-04,2025-1228-09-05-08-02,2025-12-28,00056000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101796,2026-0704-02-01-07-03,2025-1228-09-05-08-04,2025-12-28,00075000,1勝以上,1,1,0,explicit/experimental prize tier
2023101675,2026-0704-02-01-07-04,2026-0104-06-01-01-05,2026-01-04,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022104601,2026-0704-02-01-07-10,2026-0104-06-01-01-07,2026-01-04,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023103612,2026-0704-02-01-07-04,2026-0104-08-01-01-01,2026-01-04,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023102178,2026-0704-02-01-07-09,2026-0104-08-01-01-05,2026-01-04,00065000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2021103809,2026-0704-02-01-07-10,2026-0104-08-01-01-09,2026-01-04,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2023103570,2026-0704-02-01-07-03,2026-0105-06-01-02-02,2026-01-05,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105555,2026-0704-02-01-07-03,2026-0105-06-01-02-02,2026-01-05,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101088,2026-0704-02-01-07-06,2026-0105-06-01-02-05,2026-01-05,00065000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023110027,2026-0704-02-01-07-02,2026-0105-08-01-02-05,2026-01-05,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2021102200,2026-0704-02-01-07-10,2026-0110-06-01-03-08,2026-01-10,00119000,2勝以上,1,1,1,explicit/experimental prize tier
2023101046,2026-0704-02-01-07-06,2026-0111-06-01-04-02,2026-01-11,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104156,2026-0704-02-01-07-08,2026-0111-06-01-04-06,2026-01-11,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023100609,2026-0704-02-01-07-03,2026-0111-08-01-04-02,2026-01-11,00065000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023102669,2026-0704-02-01-07-02,2026-0111-08-01-04-12,2026-01-11,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104632,2026-0704-02-01-07-03,2026-0112-06-01-05-02,2026-01-12,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103577,2026-0704-02-01-07-06,2026-0112-06-01-05-03,2026-01-12,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105320,2026-0704-02-01-07-06,2026-0112-08-01-05-04,2026-01-12,00065000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022104903,2026-0704-02-01-07-10,2026-0112-08-01-05-07,2026-01-12,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023101046,2026-0704-02-01-07-06,2026-0117-06-01-06-02,2026-01-17,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101910,2026-0704-02-01-07-06,2026-0118-06-01-07-01,2026-01-18,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106291,2026-0704-02-01-07-04,2026-0118-06-01-07-05,2026-01-18,00065000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023102332,2026-0704-02-01-07-04,2026-0118-06-01-07-12,2026-01-18,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022104164,2026-0704-02-01-07-08,2026-0118-08-01-07-08,2026-01-18,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2022102828,2026-0704-02-01-07-10,2026-0118-08-01-07-10,2026-01-18,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2023104669,2026-0704-02-01-07-04,2026-0124-08-01-08-02,2026-01-24,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101091,2026-0704-02-01-07-06,2026-0124-08-01-08-03,2026-01-24,00065000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103351,2026-0704-02-01-07-09,2026-0124-08-01-08-09,2026-01-24,00210000,L,1,1,1,explicit/experimental prize tier
2023106148,2026-0704-02-01-07-02,2026-0124-10-01-01-02,2026-01-24,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2020105796,2026-0704-02-01-07-08,2026-0124-10-01-01-07,2026-01-24,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023106912,2026-0704-02-01-07-07,2026-0124-10-01-01-09,2026-01-24,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023104632,2026-0704-02-01-07-03,2026-0125-06-01-09-02,2026-01-25,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023102178,2026-0704-02-01-07-09,2026-0125-06-01-09-09,2026-01-25,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023101796,2026-0704-02-01-07-03,2026-0125-08-01-09-03,2026-01-25,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101873,2026-0704-02-01-07-04,2026-0125-08-01-09-04,2026-01-25,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2021103809,2026-0704-02-01-07-10,2026-0125-08-01-09-08,2026-01-25,00119000,2勝以上,1,1,1,explicit/experimental prize tier
2023109031,2026-0704-02-01-07-07,2026-0125-10-01-02-02,2026-01-25,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022106645,2026-0704-02-01-07-09,2026-0125-10-01-02-08,2026-01-25,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2021105931,2026-0704-02-01-07-10,2026-0125-10-01-02-10,2026-01-25,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2022103778,2026-0704-02-01-07-10,2026-0125-10-01-02-10,2026-01-25,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2020100621,2026-0704-02-01-07-09,2026-0125-10-01-02-12,2026-01-25,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023103024,2026-0704-02-01-07-03,2026-0131-05-01-01-01,2026-01-31,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022105443,2026-0704-02-01-07-10,2026-0131-10-01-03-03,2026-01-31,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023102151,2026-0704-02-01-07-04,2026-0131-10-01-03-06,2026-01-31,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103518,2026-0704-02-01-07-04,2026-0131-10-01-03-06,2026-01-31,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101088,2026-0704-02-01-07-06,2026-0131-10-01-03-07,2026-01-31,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022104973,2026-0704-02-01-07-08,2026-0131-10-01-03-12,2026-01-31,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2022105817,2026-0704-02-01-07-09,2026-0131-10-01-03-12,2026-01-31,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023104679,2026-0704-02-01-07-02,2026-0201-05-01-02-03,2026-02-01,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106285,2026-0704-02-01-07-02,2026-0201-05-01-02-03,2026-02-01,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023100609,2026-0704-02-01-07-03,2026-0201-08-02-02-01,2026-02-01,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103612,2026-0704-02-01-07-04,2026-0201-08-02-02-02,2026-02-01,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023100997,2026-0704-02-01-07-07,2026-0201-10-01-04-02,2026-02-01,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023102402,2026-0704-02-01-07-04,2026-0201-10-01-04-05,2026-02-01,00065000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106438,2026-0704-02-01-07-02,2026-0201-10-01-04-06,2026-02-01,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022106231,2026-0704-02-01-07-09,2026-0201-10-01-04-08,2026-02-01,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2020105796,2026-0704-02-01-07-08,2026-0201-10-01-04-09,2026-02-01,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023101046,2026-0704-02-01-07-06,2026-0207-05-01-03-01,2026-02-07,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105608,2026-0704-02-01-07-03,2026-0207-05-01-03-01,2026-02-07,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101910,2026-0704-02-01-07-06,2026-0207-05-01-03-02,2026-02-07,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2021102200,2026-0704-02-01-07-10,2026-0207-05-01-03-08,2026-02-07,00119000,2勝以上,1,1,1,explicit/experimental prize tier
2023105035,2026-0704-02-01-07-07,2026-0207-05-01-03-09,2026-02-07,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023104679,2026-0704-02-01-07-02,2026-0207-08-02-03-01,2026-02-07,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101796,2026-0704-02-01-07-03,2026-0207-08-02-03-03,2026-02-07,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104669,2026-0704-02-01-07-04,2026-0207-08-02-03-03,2026-02-07,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106454,2026-0704-02-01-07-02,2026-0207-10-01-05-02,2026-02-07,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022105817,2026-0704-02-01-07-09,2026-0207-10-01-05-07,2026-02-07,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2020100621,2026-0704-02-01-07-09,2026-0207-10-01-05-09,2026-02-07,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023106726,2026-0704-02-01-07-06,2026-0208-05-01-04-04,2026-02-08,00065000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103065,2026-0704-02-01-07-06,2026-0208-08-02-04-03,2026-02-08,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101938,2026-0704-02-01-07-02,2026-0208-08-02-04-05,2026-02-08,00065000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022104164,2026-0704-02-01-07-08,2026-0208-10-01-06-08,2026-02-08,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2022105392,2026-0704-02-01-07-09,2026-0208-10-01-06-08,2026-02-08,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2022106645,2026-0704-02-01-07-09,2026-0208-10-01-06-08,2026-02-08,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023106912,2026-0704-02-01-07-07,2026-0208-10-01-06-09,2026-02-08,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2021105931,2026-0704-02-01-07-10,2026-0208-10-01-06-10,2026-02-08,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2022102905,2026-0704-02-01-07-10,2026-0208-10-01-06-10,2026-02-08,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2022103778,2026-0704-02-01-07-10,2026-0208-10-01-06-10,2026-02-08,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2023103065,2026-0704-02-01-07-06,2026-0209-08-02-04-03,2026-02-09,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101938,2026-0704-02-01-07-02,2026-0209-08-02-04-05,2026-02-09,00065000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106726,2026-0704-02-01-07-06,2026-0210-05-01-04-04,2026-02-10,00065000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103065,2026-0704-02-01-07-06,2026-0210-08-02-04-03,2026-02-10,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101938,2026-0704-02-01-07-02,2026-0210-08-02-04-05,2026-02-10,00065000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105035,2026-0704-02-01-07-07,2026-0214-08-02-05-09,2026-02-14,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023103570,2026-0704-02-01-07-03,2026-0214-10-01-07-01,2026-02-14,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106438,2026-0704-02-01-07-02,2026-0214-10-01-07-05,2026-02-14,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103351,2026-0704-02-01-07-09,2026-0214-10-01-07-09,2026-02-14,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023104347,2026-0704-02-01-07-03,2026-0215-05-01-06-03,2026-02-15,00065000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023100637,2026-0704-02-01-07-06,2026-0215-05-01-06-05,2026-02-15,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101812,2026-0704-02-01-07-02,2026-0215-05-01-06-05,2026-02-15,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101857,2026-0704-02-01-07-06,2026-0215-05-01-06-05,2026-02-15,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2021102200,2026-0704-02-01-07-10,2026-0215-05-01-06-08,2026-02-15,00119000,2勝以上,1,1,1,explicit/experimental prize tier
2022102308,2026-0704-02-01-07-10,2026-0215-08-02-06-07,2026-02-15,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2020105796,2026-0704-02-01-07-08,2026-0215-10-01-08-07,2026-02-15,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023101143,2026-0704-02-01-07-07,2026-0221-09-01-01-01,2026-02-21,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104158,2026-0704-02-01-07-06,2026-0221-09-01-01-01,2026-02-21,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023102402,2026-0704-02-01-07-04,2026-0221-10-01-09-02,2026-02-21,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023109031,2026-0704-02-01-07-07,2026-0221-10-01-09-03,2026-02-21,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023100997,2026-0704-02-01-07-07,2026-0221-10-01-09-09,2026-02-21,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023100609,2026-0704-02-01-07-03,2026-0222-09-01-02-01,2026-02-22,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101796,2026-0704-02-01-07-03,2026-0222-09-01-02-01,2026-02-22,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023105199,2026-0704-02-01-07-07,2026-0222-10-01-10-02,2026-02-22,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023101938,2026-0704-02-01-07-02,2026-0222-10-01-10-06,2026-02-22,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022104973,2026-0704-02-01-07-08,2026-0222-10-01-10-08,2026-02-22,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2020100621,2026-0704-02-01-07-09,2026-0222-10-01-10-09,2026-02-22,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2022102135,2026-0704-02-01-07-09,2026-0222-10-01-10-09,2026-02-22,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2022106231,2026-0704-02-01-07-09,2026-0222-10-01-10-09,2026-02-22,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2022103778,2026-0704-02-01-07-10,2026-0222-10-01-10-10,2026-02-22,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2022105162,2026-0704-02-01-07-07,2026-0228-06-02-01-08,2026-02-28,00119000,2勝以上,1,1,1,explicit/experimental prize tier
2023104156,2026-0704-02-01-07-08,2026-0228-06-02-01-09,2026-02-28,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2023102151,2026-0704-02-01-07-04,2026-0228-10-01-11-02,2026-02-28,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023103668,2026-0704-02-01-07-04,2026-0228-10-01-11-02,2026-02-28,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106438,2026-0704-02-01-07-02,2026-0228-10-01-11-06,2026-02-28,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2022105817,2026-0704-02-01-07-09,2026-0228-10-01-11-08,2026-02-28,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2020105796,2026-0704-02-01-07-08,2026-0228-10-01-11-09,2026-02-28,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2022102905,2026-0704-02-01-07-10,2026-0228-10-01-11-10,2026-02-28,00158000,2勝以上,1,1,1,explicit/experimental prize tier
2023106454,2026-0704-02-01-07-02,2026-0301-09-01-04-05,2026-03-01,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2021105715,2026-0704-02-01-07-07,2026-0301-09-01-04-07,2026-03-01,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023109031,2026-0704-02-01-07-07,2026-0301-10-01-12-02,2026-03-01,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023104216,2026-0704-02-01-07-02,2026-0301-10-01-12-06,2026-03-01,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2023106476,2026-0704-02-01-07-02,2026-0301-10-01-12-06,2026-03-01,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
2020100621,2026-0704-02-01-07-09,2026-0301-10-01-12-09,2026-03-01,00114000,2勝以上,1,1,1,explicit/experimental prize tier
2022104903,2026-0704-02-01-07-10,2026-0301-10-01-12-12,2026-03-01,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2022102135,2026-0704-02-01-07-09,2026-0307-06-02-03-12,2026-03-07,00082000,1勝以上,1,1,0,explicit/experimental prize tier
2023100937,2026-0704-02-01-07-10,2026-0307-09-01-05-01,2026-03-07,00059000,初期/未勝利相当,1,0,0,explicit/experimental prize tier
