date,race_id,horse_id,horse_name,actual_rank,target,odds,win_odds,popularity,ranker_score,ranker_win_probability,prediction_rank,win_payout,model_train_end_date,evaluation_mode,ev,ev_bucket
2025-10-19,2025-1019-08-03-07-10,2021104745,イノセントキャット,8,0,191.0,19.100000381469727,6,0.0635984334159695,0.0971903333075669,3,0.0,2025-09-30,monthly_walk_forward,1.8563354032496977,150-200%
2025-10-19,2025-1019-08-03-07-10,2021106587,エストレヤデベレン,2,0,121.0,12.100000381469728,4,0.2464186217328866,0.1261968453474836,2,0.0,2025-09-30,monthly_walk_forward,1.5269818768448278,150-200%
2025-10-19,2025-1019-08-03-07-10,2022100623,ダノンフィーゴ,3,0,15.0,1.5,1,0.8878293684185843,0.3154953739396658,1,0.0,2025-09-30,monthly_walk_forward,0.47324306090949875,100%未満(見送り)
2025-10-19,2025-1019-08-03-07-11,2022104767,ジョスラン,4,0,125.0,12.5,4,0.7603553081669016,0.0893170324530664,3,0.0,2025-09-30,monthly_walk_forward,1.11646290566333,100-120%
2025-10-19,2025-1019-08-03-07-11,2022104885,テレサ,14,0,194.0,19.399999618530273,8,0.5433890231492695,0.0655124608749343,4,0.0,2025-09-30,monthly_walk_forward,1.2709417159827048,120-150%
2025-10-19,2025-1019-08-03-07-11,2022105185,エンブロイダリー,1,1,55.0,5.5,2,0.8926137202184675,0.1078922227439937,2,550.0,2025-09-30,monthly_walk_forward,0.5934072250919653,100%未満(見送り)
2025-10-19,2025-1019-08-03-07-11,2022105402,カムニャック,16,0,21.0,2.0999999046325684,1,1.766685928346737,0.3760820637905111,1,0.0,2025-09-30,monthly_walk_forward,0.7897722980940929,100%未満(見送り)
2025-10-19,2025-1019-08-03-07-11,2022105467,マピュース,10,0,281.0,28.100000381469727,10,0.5047014971706033,0.0619899622446156,5,0.0,2025-09-30,monthly_walk_forward,1.7419179627209924,150-200%
2025-10-19,2025-1019-08-03-07-12,2021100255,アーロンイメル,8,0,165.0,16.5,8,0.6428641388783277,0.2082522594979626,2,0.0,2025-09-30,monthly_walk_forward,3.436162281716383,200%以上
2025-10-19,2025-1019-08-03-07-12,2021101468,アリエスキング,11,0,64.0,6.400000095367432,4,0.4112139531550596,0.1495784933491625,3,0.0,2025-09-30,monthly_walk_forward,0.9573023716995568,100%未満(見送り)
2025-10-19,2025-1019-08-03-07-12,2021104448,アンバードール,5,0,63.0,6.300000190734863,3,-0.0337716262001955,0.0792119847028099,4,0.0,2025-09-30,monthly_walk_forward,0.4990355187361895,100%未満(見送り)
2025-10-19,2025-1019-08-03-07-12,2022100736,ポッドフォルク,6,0,160.0,16.0,7,-0.2296244349843262,0.0598797199413941,5,0.0,2025-09-30,monthly_walk_forward,0.9580755190623056,100%未満(見送り)
2025-10-19,2025-1019-08-03-07-12,2022103686,テスティモーネ,1,1,33.0,3.299999952316284,1,0.6592414767144483,0.2131820142548238,1,330.0,2025-09-30,monthly_walk_forward,0.7035006368756079,100%未満(見送り)
2025-10-25,2025-1025-04-04-03-09,2020104174,レジーナローズ,4,0,33.0,3.299999952316284,1,-0.4010102380572945,0.156183955118215,2,0.0,2025-09-30,monthly_walk_forward,0.5154070444426782,100%未満(見送り)
2025-10-25,2025-1025-04-04-03-09,2021105373,パレスドフィーヌ,10,0,79.0,7.900000095367432,4,-0.2188694272240044,0.2026004211114953,1,0.0,2025-09-30,monthly_walk_forward,1.6005433461022947,150-200%
2025-10-25,2025-1025-04-04-03-09,2021106586,ラブカムーン,5,0,54.0,5.400000095367432,3,-1.207371530555284,0.0493575038711508,5,0.0,2025-09-30,monthly_walk_forward,0.2665305256113127,100%未満(見送り)
2025-10-25,2025-1025-04-04-03-09,2021110014,ブライトアゲイン,11,0,358.0,35.79999923706055,9,-0.6316338178909433,0.1123447484881652,3,0.0,2025-09-30,monthly_walk_forward,4.021941910164073,200%以上
2025-10-25,2025-1025-04-04-03-09,2022101920,マグネシアブリック,3,0,40.0,4.0,2,-0.7484171509006945,0.0950819282179321,4,0.0,2025-09-30,monthly_walk_forward,0.3803277128717284,100%未満(見送り)
2025-10-25,2025-1025-04-04-03-10,2021107192,アラレタバシル,2,0,112.0,11.199999809265137,6,-0.0559513016759698,0.079299558793575,5,0.0,2025-09-30,monthly_walk_forward,0.8881550433628496,100%未満(見送り)
2025-10-25,2025-1025-04-04-03-10,2022100161,アスクシュタイン,1,1,45.0,4.5,3,0.3364213809359599,0.138901488853899,3,450.0,2025-09-30,monthly_walk_forward,0.6250566998425455,100%未満(見送り)
2025-10-25,2025-1025-04-04-03-10,2022102062,ミライヘノカギ,4,0,44.0,4.400000095367432,2,0.2227168593595726,0.118076171544524,4,0.0,2025-09-30,monthly_walk_forward,0.5195351660565268,100%未満(見送り)
2025-10-25,2025-1025-04-04-03-10,2022102167,アールプロスト,9,0,43.0,4.300000190734863,1,0.7014296634594565,0.2339729176680528,1,0.0,2025-09-30,monthly_walk_forward,1.0060835905994197,100-120%
2025-10-25,2025-1025-04-04-03-10,2022103703,ブルータス,3,0,60.0,6.0,4,0.6289028780663954,0.2109446293255416,2,0.0,2025-09-30,monthly_walk_forward,1.2656677759532495,120-150%
2025-10-25,2025-1025-04-04-03-11,2021102231,シルキーガール,13,0,98.0,9.800000190734863,6,0.7297057736644383,0.1312738041210436,2,0.0,2025-09-30,monthly_walk_forward,1.2864833054247184,120-150%
2025-10-25,2025-1025-04-04-03-11,2021102800,キャントウェイト,8,0,223.0,22.299999237060547,8,0.1427143824566764,0.0567539989218447,5,0.0,2025-09-30,monthly_walk_forward,1.2656141326572719,120-150%
2025-10-25,2025-1025-04-04-03-11,2021106548,タガノデュード,3,0,51.0,5.099999904632568,1,0.3343543573208981,0.0746266373212448,4,0.0,2025-09-30,monthly_walk_forward,0.3805958432213978,100%未満(見送り)
2025-10-25,2025-1025-04-04-03-11,2021106738,ヴィレム,2,0,76.0,7.599999904632568,5,0.616884350435547,0.1117329655149029,3,0.0,2025-09-30,monthly_walk_forward,0.8491705272575761,100%未満(見送り)
2025-10-25,2025-1025-04-04-03-11,2021106954,アスクナイスショー,12,0,68.0,6.800000190734863,4,0.9097627673259208,0.1697810263415958,1,0.0,2025-09-30,monthly_walk_forward,1.1545110115060124,100-120%
2025-10-25,2025-1025-05-04-08-09,2021100564,エフォートレス,12,0,76.0,7.599999904632568,4,0.7362858415674369,0.1935566710453576,1,0.0,2025-09-30,monthly_walk_forward,1.471030681485715,120-150%
2025-10-25,2025-1025-05-04-08-09,2021105591,ジュンゴールド,8,0,169.0,16.899999618530273,6,0.3578954445304251,0.1127319225251805,4,0.0,2025-09-30,monthly_walk_forward,1.9051694476717347,150-200%
2025-10-25,2025-1025-05-04-08-09,2022105143,デンクマール,3,0,23.0,2.299999952316284,1,0.3447623456206972,0.110636611804746,5,0.0,2025-09-30,monthly_walk_forward,0.25446420187535107,100%未満(見送り)
2025-10-25,2025-1025-05-04-08-09,2022106232,ウイントワイライト,1,1,63.0,6.300000190734863,3,0.5785345364674644,0.1545026635391002,2,630.0,2025-09-30,monthly_walk_forward,0.9733668097653756,100%未満(見送り)
2025-10-25,2025-1025-05-04-08-09,2022110093,マテンロウサン,7,0,44.0,4.400000095367432,2,0.5425403346849853,0.1467588916985986,3,0.0,2025-09-30,monthly_walk_forward,0.6457391374698525,100%未満(見送り)
2025-10-25,2025-1025-05-04-08-10,2019102143,フルオール,5,0,239.0,23.899999618530273,5,0.00244022163966,0.0640306477072496,5,0.0,2025-09-30,monthly_walk_forward,1.5303324557775118,150-200%
2025-10-25,2025-1025-05-04-08-10,2020106919,メイショウフジ,13,0,334.0,33.400001525878906,7,0.0382605200885423,0.0673924971916421,4,0.0,2025-09-30,monthly_walk_forward,2.250909509033636,200%以上
2025-10-25,2025-1025-05-04-08-10,2021100170,ヴァンドーム,2,0,50.0,5.0,3,0.5048520239235859,0.1312485672581131,3,0.0,2025-09-30,monthly_walk_forward,0.6562428362905655,100%未満(見送り)
2025-10-25,2025-1025-05-04-08-10,2022101703,ベンヌ,4,0,21.0,2.0999999046325684,1,1.172396575801116,0.3406065706344011,1,0.0,2025-09-30,monthly_walk_forward,0.7152737658494684,100%未満(見送り)
2025-10-25,2025-1025-05-04-08-10,2022105775,ルグランヴァン,3,0,37.0,3.700000047683716,2,0.7690132945958033,0.1914192845371551,2,0.0,2025-09-30,monthly_walk_forward,0.7082513619150567,100%未満(見送り)
2025-10-25,2025-1025-05-04-08-11,2023100797,ハッピーエンジェル,4,0,87.0,8.699999809265137,4,0.7894417456941472,0.2687037316593881,1,0.0,2025-09-30,monthly_walk_forward,2.337722414185507,200%以上
2025-10-25,2025-1025-05-04-08-11,2023102906,バースデイフライト,8,0,163.0,16.299999237060547,6,0.1403819177103889,0.1063123094356379,3,0.0,2025-09-30,monthly_walk_forward,1.7328905626910425,150-200%
2025-10-25,2025-1025-05-04-08-11,2023103444,フィロステファニ,1,1,39.0,3.900000095367432,2,0.0476154970254942,0.0931170793889198,4,390.0,2025-09-30,monthly_walk_forward,0.363156618497124,100%未満(見送り)
2025-10-25,2025-1025-05-04-08-11,2023106900,タイセイボーグ,3,0,61.0,6.099999904632568,3,-0.0239732857809008,0.0840647999832362,5,0.0,2025-09-30,monthly_walk_forward,0.5127952718806967,100%未満(見送り)
2025-10-25,2025-1025-05-04-08-11,2023107191,マルガ,5,0,22.0,2.200000047683716,1,0.4185153788186992,0.158176989616436,2,0.0,2025-09-30,monthly_walk_forward,0.34798938469862584,100%未満(見送り)
2025-10-25,2025-1025-05-04-08-12,2018104030,ワーズワース,4,0,40.0,4.0,3,0.2110422950352516,0.2057838390258385,3,0.0,2025-09-30,monthly_walk_forward,0.823135356103354,100%未満(見送り)
2025-10-25,2025-1025-05-04-08-12,2021104145,オセアエクスプレス,3,0,166.0,16.600000381469727,5,-1.2397453041235087,0.0259007669351105,5,0.0,2025-09-30,monthly_walk_forward,0.4299527410031928,100%未満(見送り)
2025-10-25,2025-1025-05-04-08-12,2021105736,カルパ,5,0,62.0,6.199999809265137,4,-0.3405501847134215,0.0935819044213546,4,0.0,2025-09-30,monthly_walk_forward,0.5802077895630667,100%未満(見送り)
2025-10-25,2025-1025-05-04-08-12,2022101626,フウセツ,1,1,27.0,2.700000047683716,1,0.4795596306297403,0.3019986316642933,1,270.0,2025-09-30,monthly_walk_forward,0.8153963198940088,100%未満(見送り)
2025-10-25,2025-1025-05-04-08-12,2022107130,マサノユニコーン,2,0,39.0,3.900000095367432,2,0.393039620115096,0.2668862323240158,2,0.0,2025-09-30,monthly_walk_forward,1.0408563315159163,100-120%
2025-10-25,2025-1025-08-03-08-04,2017105614,スズカキング,8,0,203.0,20.299999237060547,5,-0.9145487292958856,0.0621966657502185,5,0.0,2025-09-30,monthly_walk_forward,1.2625922672771452,120-150%
2025-10-25,2025-1025-08-03-08-04,2019104116,コパノニコルソン,1,1,39.0,3.900000095367432,2,-0.2131659961592276,0.1694023621030965,3,390.0,2025-09-30,monthly_walk_forward,0.6606692283575446,100%未満(見送り)
2025-10-25,2025-1025-08-03-08-04,2019105095,ヴィンテージボンド,2,0,90.0,9.0,3,0.0970170663202323,0.2638538593336793,2,0.0,2025-09-30,monthly_walk_forward,2.3746847340031136,200%以上
2025-10-25,2025-1025-08-03-08-04,2020105211,ウイングランブルー,3,0,139.0,13.899999618530272,4,-0.6981015061351338,0.0847335571753869,4,0.0,2025-09-30,monthly_walk_forward,1.177796412414591,100-120%
2025-10-25,2025-1025-08-03-08-04,2021101671,サンダーアラート,7,0,14.0,1.399999976158142,1,0.1546744802206612,0.2865070436124014,1,0.0,2025-09-30,monthly_walk_forward,0.40110985422650175,100%未満(見送り)
2025-10-25,2025-1025-08-03-08-08,2021101580,メイショウヨゾラ,9,0,50.0,5.0,3,0.2698139585495347,0.0967807820596603,4,0.0,2025-09-30,monthly_walk_forward,0.4839039102983015,100%未満(見送り)
2025-10-25,2025-1025-08-03-08-08,2021106077,プリズマジコ,8,0,186.0,18.600000381469727,6,0.3244954940005656,0.1046440845595662,3,0.0,2025-09-30,monthly_walk_forward,1.9463800127264816,150-200%
2025-10-25,2025-1025-08-03-08-08,2022104207,キングスコール,4,0,35.0,3.5,2,0.9167380177603728,0.2438676523109754,2,0.0,2025-09-30,monthly_walk_forward,0.853536783088414,100%未満(見送り)
2025-10-25,2025-1025-08-03-08-08,2022105140,ネブラディスク,1,1,19.0,1.899999976158142,1,1.0156872346804209,0.2808952134025873,1,190.0,2025-09-30,monthly_walk_forward,0.5337008987678521,100%未満(見送り)
2025-10-25,2025-1025-08-03-08-08,2022106793,コスモアンソロジー,3,0,142.0,14.199999809265137,4,0.1628063307451291,0.0830614256713222,5,0.0,2025-09-30,monthly_walk_forward,1.1794722286900656,100-120%
2025-10-25,2025-1025-08-03-08-09,2020100771,ジョータルマエ,2,0,103.0,10.300000190734863,4,-0.6623362622662927,0.045371279909096,5,0.0,2025-09-30,monthly_walk_forward,0.46732419171757367,100%未満(見送り)
2025-10-25,2025-1025-08-03-08-09,2020106393,ノボリクレバー,4,0,117.0,11.699999809265137,5,-0.4970519084902638,0.0574548722451739,4,0.0,2025-09-30,monthly_walk_forward,0.6722219943098874,100%未満(見送り)
2025-10-25,2025-1025-08-03-08-09,2021106694,ソウルアンドジャズ,3,0,45.0,4.5,2,0.1108737468815699,0.1369293406507062,2,0.0,2025-09-30,monthly_walk_forward,0.6161820329281779,100%未満(見送り)
2025-10-25,2025-1025-08-03-08-09,2022105878,メイケイロゼッタ,6,0,334.0,33.400001525878906,7,-0.4654874253007315,0.060104933597827,3,0.0,2025-09-30,monthly_walk_forward,2.007504873880272,200%以上
2025-10-25,2025-1025-08-03-08-09,2022107134,タガノマカシヤ,1,1,19.0,1.899999976158142,1,1.031788776400223,0.5103301812316907,1,190.0,2025-09-30,monthly_walk_forward,0.9696273321729927,100%未満(見送り)
2025-10-25,2025-1025-08-03-08-10,2020102310,キタサンダムール,3,0,94.0,9.399999618530272,5,0.2068016903948635,0.1077157142561101,4,0.0,2025-09-30,monthly_walk_forward,1.0125276729171506,100-120%
2025-10-25,2025-1025-08-03-08-10,2021105161,ケーブパール,4,0,48.0,4.800000190734863,3,0.8205811361279066,0.25886928956323,1,0.0,2025-09-30,monthly_walk_forward,1.2425726392789027,120-150%
2025-10-25,2025-1025-08-03-08-10,2021105618,スマートワイス,2,0,42.0,4.199999809265137,2,-0.1406649537040965,0.0655697565241202,5,0.0,2025-09-30,monthly_walk_forward,0.2753929648948663,100%未満(見送り)
2025-10-25,2025-1025-08-03-08-10,2021105752,レディマリオン,6,0,37.0,3.700000047683716,1,0.724796616619251,0.2257635545816955,2,0.0,2025-09-30,monthly_walk_forward,0.8353251627175186,100%未満(見送り)
2025-10-25,2025-1025-08-03-08-10,2022105755,スリールミニョン,1,1,55.0,5.5,4,0.3793311424620494,0.1378224313137862,3,550.0,2025-09-30,monthly_walk_forward,0.758023372225824,100%未満(見送り)
2025-10-25,2025-1025-08-03-08-11,2020105424,シルトホルン,10,0,88.0,8.800000190734863,5,0.3195899840966303,0.0930898136482719,5,0.0,2025-09-30,monthly_walk_forward,0.8191903778602656,100%未満(見送り)
2025-10-25,2025-1025-08-03-08-11,2021101134,ピースワンデュック,6,0,38.0,3.799999952316284,1,0.9840940977040512,0.2405327743511326,1,0.0,2025-09-30,monthly_walk_forward,0.9140245310648074,100%未満(見送り)
2025-10-25,2025-1025-08-03-08-11,2021101387,オーロラエックス,1,1,39.0,3.900000095367432,2,0.6414939542854364,0.1474409239320442,3,390.0,2025-09-30,monthly_walk_forward,0.5750196173960347,100%未満(見送り)
2025-10-25,2025-1025-08-03-08-11,2021102895,ナムラエイハブ,2,0,52.0,5.199999809265137,4,0.4659058961813813,0.1147306832215057,4,0.0,2025-09-30,monthly_walk_forward,0.5965995308686884,100%未満(見送り)
2025-10-25,2025-1025-08-03-08-11,2022101648,センツブラッド,7,0,39.0,3.900000095367432,3,0.8903296531496112,0.2103782602344218,2,0.0,2025-09-30,monthly_walk_forward,0.8204752349774794,100%未満(見送り)
2025-10-26,2025-1026-04-04-04-09,2021103227,ジャズ,1,1,63.0,6.300000190734863,4,-0.7910704150338642,0.0793526622057008,5,630.0,2025-09-30,monthly_walk_forward,0.4999217870312342,100%未満(見送り)
2025-10-26,2025-1026-04-04-04-09,2022101388,ベストシーン,2,0,48.0,4.800000190734863,2,-0.4428876185462512,0.130491226100779,4,0.0,2025-09-30,monthly_walk_forward,0.6263579101729654,100%未満(見送り)
2025-10-26,2025-1026-04-04-04-09,2022101690,グレゴリオ,3,0,39.0,3.900000095367432,1,-0.4274944046281244,0.1333925516420701,3,0.0,2025-09-30,monthly_walk_forward,0.5202309641253785,100%未満(見送り)
2025-10-26,2025-1026-04-04-04-09,2022102962,アンダーザライト,5,0,61.0,6.099999904632568,3,-0.2166652306114289,0.1802745256362303,2,0.0,2025-09-30,monthly_walk_forward,1.0996745891886863,100-120%
2025-10-26,2025-1026-04-04-04-09,2022106218,ウインファヴォリ,14,0,296.0,29.600000381469727,12,-0.2020070571697665,0.1840893208528372,1,0.0,2025-09-30,monthly_walk_forward,5.449043967468484,200%以上
2025-10-26,2025-1026-04-04-04-10,2021104840,フルレゾン,8,0,38.0,3.799999952316284,1,0.4177538952252121,0.1569426388045289,2,0.0,2025-09-30,monthly_walk_forward,0.5963820199736016,100%未満(見送り)
2025-10-26,2025-1026-04-04-04-10,2021105072,ディーガレジェンド,4,0,90.0,9.0,5,0.1844007138379561,0.1124511261422919,4,0.0,2025-09-30,monthly_walk_forward,1.012060135280627,100-120%
2025-10-26,2025-1026-04-04-04-10,2021105585,カリーニョ,9,0,43.0,4.300000190734863,2,0.3107723077871042,0.1346999269983156,3,0.0,2025-09-30,monthly_walk_forward,0.5792097117847292,100%未満(見送り)
2025-10-26,2025-1026-04-04-04-10,2021107085,ウインアクトゥール,3,0,76.0,7.599999904632568,4,-0.0679094884109922,0.0784197294534827,5,0.0,2025-09-30,monthly_walk_forward,0.5959899363677803,100%未満(見送り)
2025-10-26,2025-1026-04-04-04-10,2022105390,パッションリッチ,2,0,50.0,5.0,3,0.6851027819950813,0.2299374606555634,1,0.0,2025-09-30,monthly_walk_forward,1.149687303277817,100-120%
2025-10-26,2025-1026-04-04-04-11,2020101262,エコロレジーナ,3,0,66.0,6.599999904632568,3,-0.060672119864327,0.0784361588519832,5,0.0,2025-09-30,monthly_walk_forward,0.5176786409428341,100%未満(見送り)
2025-10-26,2025-1026-04-04-04-11,2020103434,カルロヴェローチェ,2,0,34.0,3.4000000953674316,2,0.4226398430431876,0.1564490960439103,2,0.0,2025-09-30,monthly_walk_forward,0.5319269414694435,100%未満(見送り)
2025-10-26,2025-1026-04-04-04-11,2020106914,イコサン,1,1,34.0,3.4000000953674316,1,0.1264236535994335,0.10246945019292,3,340.0,2025-09-30,monthly_walk_forward,0.3483961404281763,100%未満(見送り)
2025-10-26,2025-1026-04-04-04-11,2020110114,スリーアイランド,11,0,675.0,67.5,15,-0.0190073331829636,0.0832465057252213,4,0.0,2025-09-30,monthly_walk_forward,5.6191391364524375,200%以上
2025-10-26,2025-1026-04-04-04-11,2021101924,フィオライア,4,0,245.0,24.5,10,0.6063515647210636,0.2034003102347008,1,0.0,2025-09-30,monthly_walk_forward,4.9833076007501695,200%以上
2025-10-26,2025-1026-05-04-09-04,2017105439,キングサーガ,1,1,105.0,10.5,5,-0.8009883899209539,0.122830362035876,3,1050.0,2025-09-30,monthly_walk_forward,1.289718801376698,120-150%
2025-10-26,2025-1026-05-04-09-04,2017105822,ヴァランセカズマ,10,0,161.0,16.100000381469727,7,-1.241309172457579,0.0654819507542479,5,0.0,2025-09-30,monthly_walk_forward,1.054259432122773,100-120%
2025-10-26,2025-1026-05-04-09-04,2019103507,ロードヴァレンチ,4,0,34.0,3.4000000953674316,1,-0.5079501265586981,0.1866864223574813,2,0.0,2025-09-30,monthly_walk_forward,0.6347338538192411,100%未満(見送り)
2025-10-26,2025-1026-05-04-09-04,2020100052,シルヴァーデューク,8,0,38.0,3.799999952316284,2,-0.9971308299508986,0.0928143022735853,4,0.0,2025-09-30,monthly_walk_forward,0.3526943442138933,100%未満(見送り)
2025-10-26,2025-1026-05-04-09-04,2020100684,マルベリーシチー,3,0,53.0,5.300000190734863,3,-0.3019228287540133,0.2505741875764306,1,0.0,2025-09-30,monthly_walk_forward,1.3280432419483155,120-150%
2025-10-26,2025-1026-05-04-09-09,2020101412,パープルナイト,7,0,134.0,13.399999618530272,7,-0.913066682901582,0.0548075523907668,5,0.0,2025-09-30,monthly_walk_forward,0.734421181128853,100%未満(見送り)
2025-10-26,2025-1026-05-04-09-09,2021103744,マンウォル,4,0,150.0,15.0,8,-0.5728604213116332,0.0891069155385063,4,0.0,2025-09-30,monthly_walk_forward,1.3366037330775946,120-150%
2025-10-26,2025-1026-05-04-09-09,2021106328,クインズデネブ,5,0,59.0,5.900000095367432,2,0.0055190337828199,0.2035869754487803,2,0.0,2025-09-30,monthly_walk_forward,1.2011631745633706,120-150%
2025-10-26,2025-1026-05-04-09-09,2022105554,ゼロスネーク,3,0,31.0,3.0999999046325684,1,0.1958078253506177,0.2671831670653314,1,0.0,2025-09-30,monthly_walk_forward,0.8282677924219549,100%未満(見送り)
2025-10-26,2025-1026-05-04-09-09,2022105844,タイヨウフレア,8,0,96.0,9.600000381469728,4,-0.378081493185644,0.1176945322885971,3,0.0,2025-09-30,monthly_walk_forward,1.1298675548674333,100-120%
2025-10-26,2025-1026-05-04-09-10,2020100934,クリニクラウン,1,1,29.0,2.9000000953674316,1,0.3957072290099518,0.2606652901198782,1,290.0,2025-09-30,monthly_walk_forward,0.7559293662066261,100%未満(見送り)
2025-10-26,2025-1026-05-04-09-10,2021105467,フォーザボーイズ,8,0,72.0,7.199999809265137,4,0.097828948183117,0.1703230230751385,3,0.0,2025-09-30,monthly_walk_forward,1.2263257336544586,120-150%
2025-10-26,2025-1026-05-04-09-10,2021105802,ミスティア,4,0,70.0,7.0,3,-0.237780731409282,0.1054518415389423,5,0.0,2025-09-30,monthly_walk_forward,0.7381628907725961,100%未満(見送り)
2025-10-26,2025-1026-05-04-09-10,2022104815,ブルーベリーフィズ,7,0,45.0,4.5,2,0.0662410754698215,0.1628079421957169,4,0.0,2025-09-30,monthly_walk_forward,0.7326357398807261,100%未満(見送り)
2025-10-26,2025-1026-05-04-09-10,2022105317,ミーントゥビー,3,0,79.0,7.900000095367432,5,0.1086511390238191,0.1729767240602301,2,0.0,2025-09-30,monthly_walk_forward,1.3665161365721636,120-150%
2025-10-26,2025-1026-05-04-09-11,2020102625,アクートゥス,14,0,198.0,19.799999237060547,9,0.4364988617455763,0.1016193678625963,4,0.0,2025-09-30,monthly_walk_forward,2.012063406149982,200%以上
2025-10-26,2025-1026-05-04-09-11,2021102078,ジョージテソーロ,15,0,307.0,30.700000762939453,11,-0.0582208551198621,0.050123586858541,5,0.0,2025-09-30,monthly_walk_forward,1.5387941547984707,150-200%
2025-10-26,2025-1026-05-04-09-11,2021102868,モズミギカタアガリ,7,0,115.0,11.5,5,0.4458755800669045,0.1029897488381634,3,0.0,2025-09-30,monthly_walk_forward,1.184382111638879,100-120%
2025-10-26,2025-1026-05-04-09-11,2021103282,ジャスティンアース,2,0,42.0,4.199999809265137,2,0.8570846250148092,0.1853175704091651,2,0.0,2025-09-30,monthly_walk_forward,0.778333760371972,100%未満(見送り)
2025-10-26,2025-1026-05-04-09-11,2021110126,インユアパレス,1,1,28.0,2.799999952316284,1,1.2032851420333948,0.3038831089364096,1,280.0,2025-09-30,monthly_walk_forward,0.850872690531671,100%未満(見送り)
2025-10-26,2025-1026-08-03-09-08,2021100356,クールベイビー,10,0,266.0,26.600000381469727,8,-0.0936533346747903,0.0810758748743157,5,0.0,2025-09-30,monthly_walk_forward,2.156618302584789,200%以上
2025-10-26,2025-1026-08-03-09-08,2021105863,ルージュスエルテ,5,0,140.0,14.0,7,0.1137627421296123,0.1090377469103391,4,0.0,2025-09-30,monthly_walk_forward,1.5265284567447475,150-200%
2025-10-26,2025-1026-08-03-09-08,2022106603,モジャーリオ,1,1,37.0,3.700000047683716,1,0.4590251644751245,0.1785602637224943,2,370.0,2025-09-30,monthly_walk_forward,0.6606729842876459,100%未満(見送り)
2025-10-26,2025-1026-08-03-09-08,2022110026,コウセキ,4,0,38.0,3.799999952316284,2,0.6173024722831941,0.2238635234491498,1,0.0,2025-09-30,monthly_walk_forward,0.8506813784321247,100%未満(見送り)
2025-10-26,2025-1026-08-03-09-08,2022110056,フードマン,3,0,66.0,6.599999904632568,4,0.117989476032874,0.1096981294356139,3,0.0,2025-09-30,monthly_walk_forward,0.7240076438134229,100%未満(見送り)
2025-10-26,2025-1026-08-03-09-09,2023100504,クールデイトナ,6,0,206.0,20.600000381469727,5,0.3321727801907391,0.1510095522066241,4,0.0,2025-09-30,monthly_walk_forward,3.110796833062029,200%以上
2025-10-26,2025-1026-08-03-09-09,2023100772,ストームサンダー,3,0,312.0,31.200000762939453,6,0.2395959463626851,0.1323024348167479,5,0.0,2025-09-30,monthly_walk_forward,4.127836067221281,200%以上
2025-10-26,2025-1026-08-03-09-09,2023104996,キッコベッロ,2,0,19.0,1.899999976158142,1,0.3958214510963835,0.1653839544300935,2,0.0,2025-09-30,monthly_walk_forward,0.3142295094741169,100%未満(見送り)
2025-10-26,2025-1026-08-03-09-09,2023107278,バドリナート,1,1,40.0,4.0,3,0.5950315065639876,0.2198302286972053,1,400.0,2025-09-30,monthly_walk_forward,0.8793209147888212,100%未満(見送り)
2025-10-26,2025-1026-08-03-09-09,2023107288,オルネーロ,5,0,36.0,3.5999999046325684,2,0.344892939736294,0.1537787299900856,3,0.0,2025-09-30,monthly_walk_forward,0.5536034132988257,100%未満(見送り)
2025-10-26,2025-1026-08-03-09-10,2020100912,ジューンアヲニヨシ,2,0,40.0,4.0,2,0.5620356268613481,0.0896743252177674,4,0.0,2025-09-30,monthly_walk_forward,0.3586973008710696,100%未満(見送り)
2025-10-26,2025-1026-08-03-09-10,2020101694,シゲルショウグン,1,1,73.0,7.300000190734863,4,0.5507082796766238,0.0882348997996983,5,730.0,2025-09-30,monthly_walk_forward,0.6441147853672692,100%未満(見送り)
2025-10-26,2025-1026-08-03-09-10,2020102750,タイトニット,7,0,39.0,3.900000095367432,1,0.6777971835028963,0.1058008074218986,3,0.0,2025-09-30,monthly_walk_forward,0.41262315903535585,100%未満(見送り)
2025-10-26,2025-1026-08-03-09-10,2021103987,スナークラファエロ,3,0,98.0,9.800000190734863,5,1.1870743748827732,0.21900553332257,1,0.0,2025-09-30,monthly_walk_forward,2.1462542683331765,200%以上
2025-10-26,2025-1026-08-03-09-10,2021105630,ルシュヴァルドール,14,0,53.0,5.300000190734863,3,0.9673513105706864,0.1600052942799389,2,0.0,2025-09-30,monthly_walk_forward,0.8480280902022641,100%未満(見送り)
2025-10-26,2025-1026-08-03-09-11,2022104685,エネルジコ,1,1,38.0,3.799999952316284,1,0.8198238086540096,0.0997071586607408,3,380.0,2025-09-30,monthly_walk_forward,0.3788871981564072,100%未満(見送り)
2025-10-26,2025-1026-08-03-09-11,2022104714,ショウヘイ,14,0,79.0,7.900000095367432,3,1.0393407781833237,0.1364329311734163,1,0.0,2025-09-30,monthly_walk_forward,1.077820169281247,100-120%
2025-10-26,2025-1026-08-03-09-11,2022104736,ゲルチュタール,4,0,92.0,9.199999809265137,5,0.8390183421223926,0.1024790347364909,2,0.0,2025-09-30,monthly_walk_forward,0.9428071000293916,100%未満(見送り)
2025-10-26,2025-1026-08-03-09-11,2022104902,マイユニバース,13,0,91.0,9.100000381469728,4,0.7244341337789959,0.0870050803951713,4,0.0,2025-09-30,monthly_walk_forward,0.7917462647858632,100%未満(見送り)
